antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedent_product_id,consequent_product_id,co_occurrence_count,antecedent_product_name,antecedent_category,antecedent_image_url,antecedent_product_class,consequent_product_name,consequent_category,consequent_image_url,consequent_product_class,bundle_type,basket_source,bundle_score,bundle_reason,bundle_business_explanation
,,0.001086,0.0676,3.8157,,,,,,,,168,21,10,مجموعه سكاكين مطبخ - اصدار خاص,المنزل والمطبخ,,Moderate,مكيف هواء انفيرتر 18000,المنزل والمطبخ,,Moderate,Substitute,category_fallback,1.0,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.001086,0.0629,3.8854,,,,,,,,141,112,10,ساعه ذكيه سبورت - اصدار خاص,الالكترونيات,,Moderate,شاشه 4K 27 انش - اصدار خاص,الالكترونيات,,Moderate,Substitute,category_fallback,1.0,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.001086,0.0613,3.8157,,,,,,,,21,168,10,مكيف هواء انفيرتر 18000,المنزل والمطبخ,,Moderate,مجموعه سكاكين مطبخ - اصدار خاص,المنزل والمطبخ,,Moderate,Substitute,category_fallback,1.0,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.001086,0.1099,1.1067,,,,,,,,57,51,10,مجموعه كتب الطفل التعليميه,الكتب والتعليم,,Moderate,كتاب تعلم البرمجه بالعربيه,الكتب والتعليم,,Strong,Substitute,category_fallback,1.0,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.001086,0.0685,5.0038,,,,,,,,176,135,10,فرن كهربايي 60 لتر - اصدار خاص,المنزل والمطبخ,,Moderate,طقم اواني طهي غرانيت - اصدار خاص,المنزل والمطبخ,,Moderate,Substitute,category_fallback,1.0,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.001086,0.0725,4.7307,,,,,,,,180,158,10,شال كشمير ناعم - اصدار خاص,الازياء والملابس,,Moderate,فستان سهره انيق - اصدار خاص,الازياء والملابس,,Moderate,Substitute,category_fallback,1.0,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.001086,0.0641,0.6456,,,,,,,,175,51,10,مجموعه كتب الطفل التعليميه - اصدار خاص,الكتب والتعليم,,Moderate,كتاب تعلم البرمجه بالعربيه,الكتب والتعليم,,Strong,Substitute,category_fallback,1.0,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.001086,0.0746,8.8069,,,,,,,,178,24,10,مكيف هواء انفيرتر 18000 - اصدار خاص,المنزل والمطبخ,,Moderate,مكنسه كهرباييه لاسلكيه,المنزل والمطبخ,,Moderate,Substitute,category_fallback,1.0,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.001086,0.0654,4.5236,,,,,,,,91,119,10,فرن كهربايي 60 لتر - اصدار خاص,المنزل والمطبخ,,Moderate,ماكينه قهوه اسبريسو - اصدار خاص,المنزل والمطبخ,,Moderate,Substitute,category_fallback,1.0,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.001086,0.0676,0.9628,,,,,,,,64,39,10,عطر رجالي عودي - اصدار خاص,الجمال والعنايه,,Moderate,قناع وجه كولاجين,الجمال والعنايه,,Strong,Substitute,category_fallback,1.0,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.001086,0.122,1.0168,,,,,,,,67,3,10,لابتوب الترا سليم - اصدار خاص,الالكترونيات,,Moderate,سماعات لاسلكيه,الالكترونيات,,Strong,Substitute,category_fallback,1.0,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.001086,0.1053,0.8628,,,,,,,,95,48,10,كره قدم رسميه فيفا - اصدار خاص,الرياضه واللياقه,,Moderate,حقيبه رياضيه جيم,الرياضه واللياقه,,Strong,Substitute,category_fallback,1.0,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.001086,0.0794,5.0038,,,,,,,,135,176,10,طقم اواني طهي غرانيت - اصدار خاص,المنزل والمطبخ,,Moderate,فرن كهربايي 60 لتر - اصدار خاص,المنزل والمطبخ,,Moderate,Substitute,category_fallback,1.0,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.0552,3.3438,,,,,,,,21,197,9,مكيف هواء انفيرتر 18000,المنزل والمطبخ,,Moderate,مكيف هواء انفيرتر 18000 - اصدار خاص,المنزل والمطبخ,,Strong,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.1385,1.6278,,,,,,,,105,47,9,حقيبه رياضيه جيم - اصدار خاص,الرياضه واللياقه,,Moderate,اوزان حديد طقم 20 كيلو,الرياضه واللياقه,,Strong,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.0612,3.6835,,,,,,,,124,126,9,كاميرا ميرورليس - اصدار خاص,الالكترونيات,,Moderate,شاحن لاسلكي سريع - اصدار خاص,الالكترونيات,,Moderate,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.06,0.4918,,,,,,,,131,48,9,اوزان حديد طقم 20 كيلو - اصدار خاص,الرياضه واللياقه,,Moderate,حقيبه رياضيه جيم,الرياضه واللياقه,,Strong,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.0588,3.4934,,,,,,,,77,74,9,دوره برمجه اكاديميه USB - اصدار خاص,الكتب والتعليم,,Moderate,كتاب الطبخ العربي التقليدي - اصدار خاص,الكتب والتعليم,,Moderate,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.1385,1.1462,,,,,,,,105,42,9,حقيبه رياضيه جيم - اصدار خاص,الرياضه واللياقه,,Moderate,لباس رياضي ضاغط,الرياضه واللياقه,,Strong,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.0581,3.4934,,,,,,,,74,77,9,كتاب الطبخ العربي التقليدي - اصدار خاص,الكتب والتعليم,,Moderate,دوره برمجه اكاديميه USB - اصدار خاص,الكتب والتعليم,,Moderate,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.0588,3.6835,,,,,,,,126,124,9,شاحن لاسلكي سريع - اصدار خاص,الالكترونيات,,Moderate,كاميرا ميرورليس - اصدار خاص,الالكترونيات,,Moderate,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.0882,0.7357,,,,,,,,7,3,9,كاميرا ميرورليس,الالكترونيات,,Moderate,سماعات لاسلكيه,الالكترونيات,,Strong,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.0957,0.9643,,,,,,,,120,51,9,روايه عربيه بيست سيلر - اصدار خاص,الكتب والتعليم,,Moderate,كتاب تعلم البرمجه بالعربيه,الكتب والتعليم,,Strong,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.1084,1.092,,,,,,,,55,51,9,روايه عربيه بيست سيلر,الكتب والتعليم,,Moderate,كتاب تعلم البرمجه بالعربيه,الكتب والتعليم,,Strong,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.1059,1.0664,,,,,,,,88,51,9,دوره برمجه اكاديميه USB - اصدار خاص,الكتب والتعليم,,Strong,كتاب تعلم البرمجه بالعربيه,الكتب والتعليم,,Strong,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.0776,1.1055,,,,,,,,143,39,9,عطر رجالي عودي - اصدار خاص,الجمال والعنايه,,Moderate,قناع وجه كولاجين,الجمال والعنايه,,Strong,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.0592,3.3438,,,,,,,,197,21,9,مكيف هواء انفيرتر 18000 - اصدار خاص,المنزل والمطبخ,,Strong,مكيف هواء انفيرتر 18000,المنزل والمطبخ,,Moderate,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.0592,3.5623,,,,,,,,197,91,9,مكيف هواء انفيرتر 18000 - اصدار خاص,المنزل والمطبخ,,Strong,فرن كهربايي 60 لتر - اصدار خاص,المنزل والمطبخ,,Moderate,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.0566,0.6448,,,,,,,,141,1,9,ساعه ذكيه سبورت - اصدار خاص,الالكترونيات,,Moderate,هاتف ذكي برو ماكس,الالكترونيات,,Strong,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.0776,1.092,,,,,,,,143,37,9,عطر رجالي عودي - اصدار خاص,الجمال والعنايه,,Moderate,غسول وجه للبشره الحساسه,الجمال والعنايه,,Strong,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.0909,0.758,,,,,,,,194,3,9,ساعه ذكيه سبورت - اصدار خاص,الالكترونيات,,Moderate,سماعات لاسلكيه,الالكترونيات,,Strong,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.0621,0.6251,,,,,,,,193,51,9,مجموعه كتب الطفل التعليميه - اصدار خاص,الكتب والتعليم,,Moderate,كتاب تعلم البرمجه بالعربيه,الكتب والتعليم,,Strong,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.1059,6.3702,,,,,,,,196,77,9,اطلس العالم المصور - اصدار خاص,الكتب والتعليم,,Moderate,دوره برمجه اكاديميه USB - اصدار خاص,الكتب والتعليم,,Moderate,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.0647,0.7198,,,,,,,,189,32,9,مزيل عرق رول اون - اصدار خاص,الجمال والعنايه,,Moderate,سيروم فيتامين سي,الجمال والعنايه,,Strong,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.0909,0.7525,,,,,,,,188,42,9,جهاز مشي كهربايي - اصدار خاص,الرياضه واللياقه,,Moderate,لباس رياضي ضاغط,الرياضه واللياقه,,Strong,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.0647,0.9113,,,,,,,,189,37,9,مزيل عرق رول اون - اصدار خاص,الجمال والعنايه,,Moderate,غسول وجه للبشره الحساسه,الجمال والعنايه,,Strong,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.1125,1.7493,,,,,,,,138,50,9,جهاز مشي كهربايي - اصدار خاص,الرياضه واللياقه,,Strong,عداد خطوات ذكي,الرياضه واللياقه,,Strong,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.0909,1.0357,,,,,,,,194,1,9,ساعه ذكيه سبورت - اصدار خاص,الالكترونيات,,Moderate,هاتف ذكي برو ماكس,الالكترونيات,,Strong,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.0652,3.6164,,,,,,,,180,164,9,شال كشمير ناعم - اصدار خاص,الازياء والملابس,,Moderate,حقيبه يد جلديه - اصدار خاص,الازياء والملابس,,Moderate,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.0625,5.8705,,,,,,,,172,92,9,كتاب رياده الاعمال والنجاح - اصدار خاص,الكتب والتعليم,,Moderate,موسوعه التاريخ الاسلامي - اصدار خاص,الكتب والتعليم,,Moderate,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.0672,4.2346,,,,,,,,178,176,9,مكيف هواء انفيرتر 18000 - اصدار خاص,المنزل والمطبخ,,Moderate,فرن كهربايي 60 لتر - اصدار خاص,المنزل والمطبخ,,Moderate,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.0616,3.7087,,,,,,,,176,91,9,فرن كهربايي 60 لتر - اصدار خاص,المنزل والمطبخ,,Moderate,فرن كهربايي 60 لتر - اصدار خاص,المنزل والمطبخ,,Moderate,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.0918,5.8705,,,,,,,,92,172,9,موسوعه التاريخ الاسلامي - اصدار خاص,الكتب والتعليم,,Moderate,كتاب رياده الاعمال والنجاح - اصدار خاص,الكتب والتعليم,,Moderate,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.0577,0.8221,,,,,,,,175,53,9,مجموعه كتب الطفل التعليميه - اصدار خاص,الكتب والتعليم,,Moderate,كتاب رياده الاعمال والنجاح,الكتب والتعليم,,Strong,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.0947,0.7842,,,,,,,,95,42,9,كره قدم رسميه فيفا - اصدار خاص,الرياضه واللياقه,,Moderate,لباس رياضي ضاغط,الرياضه واللياقه,,Strong,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.1475,1.2094,,,,,,,,173,48,9,حذاء جري احترافي - اصدار خاص,الرياضه واللياقه,,Moderate,حقيبه رياضيه جيم,الرياضه واللياقه,,Strong,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.1233,1.8544,,,,,,,,90,6,9,شاشه 4K 27 انش - اصدار خاص,الالكترونيات,,Moderate,شاشه 4K 27 انش,الالكترونيات,,Strong,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.0588,0.6889,,,,,,,,91,25,9,فرن كهربايي 60 لتر - اصدار خاص,المنزل والمطبخ,,Moderate,ماكينه قهوه اسبريسو,المنزل والمطبخ,,Strong,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.0588,0.9466,,,,,,,,91,26,9,فرن كهربايي 60 لتر - اصدار خاص,المنزل والمطبخ,,Moderate,طقم اواني طهي غرانيت,المنزل والمطبخ,,Strong,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.0608,3.834,,,,,,,,168,176,9,مجموعه سكاكين مطبخ - اصدار خاص,المنزل والمطبخ,,Moderate,فرن كهربايي 60 لتر - اصدار خاص,المنزل والمطبخ,,Moderate,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.0672,3.7929,,,,,,,,178,21,9,مكيف هواء انفيرتر 18000 - اصدار خاص,المنزل والمطبخ,,Moderate,مكيف هواء انفيرتر 18000,المنزل والمطبخ,,Moderate,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.0542,3.6164,,,,,,,,164,180,9,حقيبه يد جلديه - اصدار خاص,الازياء والملابس,,Moderate,شال كشمير ناعم - اصدار خاص,الازياء والملابس,,Moderate,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000978,0.1034,1.0418,,,,,,,,192,51,9,مجموعه كتب الطفل التعليميه - اصدار خاص,الكتب والتعليم,,Moderate,كتاب تعلم البرمجه بالعربيه,الكتب والتعليم,,Strong,Substitute,category_fallback,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000869,0.0755,4.9271,,,,,,,,17,158,8,شال كشمير ناعم,الازياء والملابس,,Moderate,فستان سهره انيق - اصدار خاص,الازياء والملابس,,Moderate,Substitute,category_fallback,0.8,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000869,0.0635,3.6758,,,,,,,,185,141,8,سماعات لاسلكيه - اصدار خاص,الالكترونيات,,Moderate,ساعه ذكيه سبورت - اصدار خاص,الالكترونيات,,Moderate,Substitute,category_fallback,0.8,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000869,0.0533,0.5516,,,,,,,,183,34,8,كريم مرطب SPF 50 - اصدار خاص,الجمال والعنايه,,Moderate,طقم مكياج احترافي,الجمال والعنايه,,Strong,Substitute,category_fallback,0.8,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000869,0.0635,3.8199,,,,,,,,185,126,8,سماعات لاسلكيه - اصدار خاص,الالكترونيات,,Moderate,شاحن لاسلكي سريع - اصدار خاص,الالكترونيات,,Moderate,Substitute,category_fallback,0.8,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000869,0.0552,3.2765,,,,,,,,193,74,8,مجموعه كتب الطفل التعليميه - اصدار خاص,الكتب والتعليم,,Moderate,كتاب الطبخ العربي التقليدي - اصدار خاص,الكتب والتعليم,,Moderate,Substitute,category_fallback,0.8,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000869,0.0526,0.8809,,,,,,,,197,29,8,مكيف هواء انفيرتر 18000 - اصدار خاص,المنزل والمطبخ,,Strong,مجموعه سكاكين مطبخ,المنزل والمطبخ,,Strong,Substitute,category_fallback,0.8,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000869,0.1013,1.0474,,,,,,,,199,34,8,زيت ارغان طبيعي - اصدار خاص,الجمال والعنايه,,Moderate,طقم مكياج احترافي,الجمال والعنايه,,Strong,Substitute,category_fallback,0.8,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000869,0.0808,1.2439,,,,,,,,194,4,8,ساعه ذكيه سبورت - اصدار خاص,الالكترونيات,,Moderate,ساعه ذكيه سبورت,الالكترونيات,,Strong,Substitute,category_fallback,0.8,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000869,0.0784,1.1176,,,,,,,,186,53,8,كتاب الطبخ العربي التقليدي - اصدار خاص,الكتب والتعليم,,Moderate,كتاب رياده الاعمال والنجاح,الكتب والتعليم,,Strong,Substitute,category_fallback,0.8,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000869,0.0784,5.0136,,,,,,,,186,172,8,كتاب الطبخ العربي التقليدي - اصدار خاص,الكتب والتعليم,,Moderate,كتاب رياده الاعمال والنجاح - اصدار خاص,الكتب والتعليم,,Moderate,Substitute,category_fallback,0.8,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000869,0.0784,0.7899,,,,,,,,186,51,8,كتاب الطبخ العربي التقليدي - اصدار خاص,الكتب والتعليم,,Moderate,كتاب تعلم البرمجه بالعربيه,الكتب والتعليم,,Strong,Substitute,category_fallback,0.8,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000869,0.092,1.3103,,,,,,,,192,53,8,مجموعه كتب الطفل التعليميه - اصدار خاص,الكتب والتعليم,,Moderate,كتاب رياده الاعمال والنجاح,الكتب والتعليم,,Strong,Substitute,category_fallback,0.8,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000869,0.0576,3.5796,,,,,,,,189,64,8,مزيل عرق رول اون - اصدار خاص,الجمال والعنايه,,Moderate,عطر رجالي عودي - اصدار خاص,الجمال والعنايه,,Moderate,Substitute,category_fallback,0.8,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000869,0.1096,0.9072,,,,,,,,157,42,8,جهاز قياس ضغط الدم - اصدار خاص,الرياضه واللياقه,,Moderate,لباس رياضي ضاغط,الرياضه واللياقه,,Strong,Substitute,category_fallback,0.8,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000869,0.0808,0.6624,,,,,,,,188,48,8,جهاز مشي كهربايي - اصدار خاص,الرياضه واللياقه,,Moderate,حقيبه رياضيه جيم,الرياضه واللياقه,,Strong,Substitute,category_fallback,0.8,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000869,0.0842,0.6971,,,,,,,,167,42,8,حقيبه رياضيه جيم - اصدار خاص,الرياضه واللياقه,,Moderate,لباس رياضي ضاغط,الرياضه واللياقه,,Strong,Substitute,category_fallback,0.8,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000869,0.0533,0.627,,,,,,,,131,47,8,اوزان حديد طقم 20 كيلو - اصدار خاص,الرياضه واللياقه,,Moderate,اوزان حديد طقم 20 كيلو,الرياضه واللياقه,,Strong,Substitute,category_fallback,0.8,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
,,0.000869,0.1,0.8197,,,,,,,,138,48,8,جهاز مشي كهربايي - اصدار خاص,الرياضه واللياقه,,Strong,حقيبه رياضيه جيم,الرياضه واللياقه,,Strong,Substitute,category_fallback,0.8,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.
