event_id,user_id,product_id,event_type,event_time,session_id,user_session
1793,84,166,view,2023-12-06 04:23:54,SES00842786,SES00842786
1794,84,18,view,2023-12-06 04:26:34,SES00842786,SES00842786
1795,84,186,view,2023-12-06 04:46:55,SES00842786,SES00842786
1796,84,45,view,2023-12-06 05:06:12,SES00842786,SES00842786
1797,84,166,cart,2023-12-06 05:32:55,SES00842786,SES00842786
1798,85,139,view,2024-11-19 19:08:29,SES00855037,SES00855037
1799,85,189,view,2024-11-19 19:35:54,SES00855037,SES00855037
1800,85,150,view,2024-11-19 20:01:40,SES00855037,SES00855037
1801,85,189,view,2024-11-19 20:08:45,SES00855037,SES00855037
1802,86,166,view,2024-05-17 20:06:34,SES00869410,SES00869410
1803,86,195,view,2024-05-17 20:26:07,SES00869410,SES00869410
1804,86,107,view,2024-05-17 20:40:33,SES00869410,SES00869410
1805,86,151,view,2024-05-17 20:55:45,SES00869410,SES00869410
1806,86,16,view,2024-05-17 21:04:43,SES00869410,SES00869410
1807,86,185,view,2024-05-17 21:22:26,SES00869410,SES00869410
1808,86,126,view,2024-05-17 21:41:01,SES00869410,SES00869410
1809,86,126,cart,2024-05-17 22:04:38,SES00869410,SES00869410
1810,86,161,view,2023-03-15 12:37:57,SES00865540,SES00865540
1811,86,34,view,2023-03-15 12:45:22,SES00865540,SES00865540
1812,86,141,view,2023-03-15 13:08:34,SES00865540,SES00865540
1813,86,189,view,2023-03-15 13:33:35,SES00865540,SES00865540
1814,86,67,view,2023-03-15 14:03:23,SES00865540,SES00865540
1815,86,189,cart,2023-03-15 14:07:12,SES00865540,SES00865540
1816,87,83,view,2023-04-15 19:45:50,SES00879449,SES00879449
1817,87,178,view,2023-04-15 19:57:33,SES00879449,SES00879449
1818,87,102,view,2023-04-15 20:13:37,SES00879449,SES00879449
1819,87,164,view,2023-04-15 20:43:30,SES00879449,SES00879449
1820,87,188,view,2023-04-15 20:50:31,SES00879449,SES00879449
1821,87,113,view,2023-04-15 21:00:08,SES00879449,SES00879449
1822,87,92,view,2023-04-15 21:01:52,SES00879449,SES00879449
1823,87,197,view,2023-04-15 21:27:12,SES00879449,SES00879449
1824,87,124,view,2023-04-15 21:48:11,SES00879449,SES00879449
1825,87,129,view,2023-09-16 16:34:13,SES00876182,SES00876182
1826,87,36,view,2023-09-16 16:44:48,SES00876182,SES00876182
1827,87,45,view,2023-09-16 17:13:27,SES00876182,SES00876182
1828,87,154,view,2023-09-16 17:23:51,SES00876182,SES00876182
1829,87,74,view,2023-09-16 17:46:58,SES00876182,SES00876182
1830,87,5,view,2023-09-16 18:08:58,SES00876182,SES00876182
1831,87,185,view,2023-09-16 18:16:09,SES00876182,SES00876182
1832,87,91,view,2023-09-16 18:39:15,SES00876182,SES00876182
1833,87,131,view,2023-09-16 19:08:08,SES00876182,SES00876182
1834,87,45,cart,2023-09-16 19:36:04,SES00876182,SES00876182
1835,87,91,cart,2023-09-16 19:39:22,SES00876182,SES00876182
1836,88,68,view,2023-03-08 08:30:31,SES00884086,SES00884086
1837,88,168,view,2023-03-08 08:38:15,SES00884086,SES00884086
1838,88,75,view,2023-03-08 08:49:21,SES00884086,SES00884086
1839,88,11,view,2023-03-08 09:00:46,SES00884086,SES00884086
1840,88,168,cart,2023-03-08 09:21:48,SES00884086,SES00884086
1841,88,11,cart,2023-03-08 09:29:33,SES00884086,SES00884086
1842,89,169,view,2024-06-09 11:36:17,SES00894187,SES00894187
1843,89,28,view,2024-06-09 11:59:58,SES00894187,SES00894187
1844,89,38,view,2024-06-09 12:25:21,SES00894187,SES00894187
1845,89,124,view,2024-06-09 12:35:30,SES00894187,SES00894187
1846,89,57,view,2024-06-09 12:48:58,SES00894187,SES00894187
1847,89,144,view,2024-06-09 13:01:29,SES00894187,SES00894187
1848,89,22,view,2024-06-09 13:28:43,SES00894187,SES00894187
1849,89,139,view,2024-06-09 13:34:17,SES00894187,SES00894187
1850,89,110,view,2024-06-09 13:39:17,SES00894187,SES00894187
1851,89,158,view,2024-06-09 14:08:39,SES00894187,SES00894187
1852,89,124,cart,2024-06-09 14:28:20,SES00894187,SES00894187
1853,89,22,cart,2024-06-09 14:43:03,SES00894187,SES00894187
1854,89,139,cart,2024-06-09 14:49:34,SES00894187,SES00894187
1855,89,110,cart,2024-06-09 14:55:57,SES00894187,SES00894187
1856,90,188,view,2024-10-01 15:31:31,SES00904477,SES00904477
1857,90,51,view,2024-10-01 15:33:55,SES00904477,SES00904477
1858,90,141,view,2024-10-01 15:54:28,SES00904477,SES00904477
1859,90,112,view,2024-10-01 16:07:09,SES00904477,SES00904477
1860,90,178,view,2024-10-01 16:08:37,SES00904477,SES00904477
1861,90,45,view,2024-10-01 16:14:27,SES00904477,SES00904477
1862,90,156,view,2024-10-01 16:36:51,SES00904477,SES00904477
1863,90,192,view,2023-03-05 01:36:28,SES00901284,SES00901284
1864,90,146,view,2023-03-05 02:04:02,SES00901284,SES00901284
1865,90,91,view,2023-03-05 02:06:37,SES00901284,SES00901284
1866,90,104,view,2023-03-05 02:17:14,SES00901284,SES00901284
1867,90,134,view,2023-03-05 02:21:00,SES00901284,SES00901284
1868,90,96,view,2023-03-05 02:22:44,SES00901284,SES00901284
1869,90,190,view,2023-03-05 02:29:26,SES00901284,SES00901284
1870,90,106,view,2023-03-05 02:54:58,SES00901284,SES00901284
1871,90,159,view,2023-10-19 23:40:54,SES00904172,SES00904172
1872,90,38,view,2023-10-19 23:59:24,SES00904172,SES00904172
1873,90,187,view,2023-10-20 00:03:19,SES00904172,SES00904172
1874,90,168,view,2023-10-20 00:28:54,SES00904172,SES00904172
1875,90,38,cart,2023-10-20 00:36:06,SES00904172,SES00904172
1876,90,168,cart,2023-10-20 00:37:40,SES00904172,SES00904172
1877,90,167,view,2024-07-15 23:17:11,SES00903380,SES00903380
1878,90,74,view,2024-07-15 23:29:33,SES00903380,SES00903380
1879,90,136,view,2024-07-15 23:34:34,SES00903380,SES00903380
1880,90,74,view,2024-07-15 23:55:33,SES00903380,SES00903380
1881,90,158,view,2024-07-16 00:11:24,SES00903380,SES00903380
1882,90,119,view,2024-07-16 00:32:23,SES00903380,SES00903380
1883,90,100,view,2024-07-16 00:54:49,SES00903380,SES00903380
1884,90,40,view,2024-07-16 01:23:38,SES00903380,SES00903380
1885,90,124,view,2024-07-16 01:53:05,SES00903380,SES00903380
1886,90,35,view,2024-07-16 01:58:36,SES00903380,SES00903380
1887,90,136,cart,2024-07-16 02:27:54,SES00903380,SES00903380
1888,90,100,cart,2024-07-16 02:38:23,SES00903380,SES00903380
1889,90,35,cart,2024-07-16 02:53:13,SES00903380,SES00903380
1890,91,51,view,2024-06-27 10:11:23,SES00915346,SES00915346
1891,91,124,view,2024-06-27 10:24:13,SES00915346,SES00915346
1892,91,150,view,2024-06-27 10:38:54,SES00915346,SES00915346
1893,91,108,view,2024-06-27 10:52:58,SES00915346,SES00915346
1894,91,124,view,2024-06-27 11:19:04,SES00915346,SES00915346
1895,91,120,view,2024-06-27 11:48:53,SES00915346,SES00915346
1896,91,5,view,2024-06-27 11:52:02,SES00915346,SES00915346
1897,91,2,view,2024-06-27 12:19:14,SES00915346,SES00915346
1898,91,151,view,2024-06-27 12:34:57,SES00915346,SES00915346
1899,91,134,view,2024-06-27 12:53:23,SES00915346,SES00915346
1900,91,51,cart,2024-06-27 13:22:01,SES00915346,SES00915346
1901,91,108,cart,2024-06-27 13:33:49,SES00915346,SES00915346
1902,91,134,cart,2024-06-27 13:40:59,SES00915346,SES00915346
1903,91,11,view,2023-01-28 15:04:41,SES00911439,SES00911439
1904,91,87,view,2023-01-28 15:14:16,SES00911439,SES00911439
1905,91,155,view,2023-01-28 15:28:44,SES00911439,SES00911439
1906,91,122,view,2023-01-28 15:54:55,SES00911439,SES00911439
1907,91,5,view,2023-01-28 16:20:09,SES00911439,SES00911439
1908,91,47,view,2023-01-28 16:39:27,SES00911439,SES00911439
1909,91,150,view,2023-01-28 16:44:18,SES00911439,SES00911439
1910,91,194,view,2023-01-28 17:02:01,SES00911439,SES00911439
1911,91,91,view,2023-01-28 17:08:14,SES00911439,SES00911439
1912,91,11,cart,2023-01-28 17:12:27,SES00911439,SES00911439
1913,91,155,cart,2023-01-28 17:26:50,SES00911439,SES00911439
1914,91,194,cart,2023-01-28 17:28:55,SES00911439,SES00911439
1915,91,150,view,2024-08-01 22:07:30,SES00915287,SES00915287
1916,91,167,view,2024-08-01 22:22:23,SES00915287,SES00915287
1917,91,150,view,2024-08-01 22:49:23,SES00915287,SES00915287
1918,91,150,cart,2024-08-01 23:00:47,SES00915287,SES00915287
1919,91,150,cart,2024-08-01 23:17:54,SES00915287,SES00915287
1920,91,158,view,2023-02-08 13:35:37,SES00915673,SES00915673
1921,91,131,view,2023-02-08 13:38:11,SES00915673,SES00915673
1922,91,102,view,2023-02-08 13:39:49,SES00915673,SES00915673
1923,91,37,view,2023-02-08 14:04:47,SES00915673,SES00915673
1924,91,185,view,2023-02-08 14:32:35,SES00915673,SES00915673
1925,91,91,view,2023-02-08 14:34:41,SES00915673,SES00915673
1926,91,145,view,2023-02-08 14:49:04,SES00915673,SES00915673
1927,91,75,view,2023-02-08 15:13:39,SES00915673,SES00915673
1928,91,131,cart,2023-02-08 15:28:50,SES00915673,SES00915673
1929,91,102,cart,2023-02-08 15:42:42,SES00915673,SES00915673
1930,91,185,cart,2023-02-08 15:54:13,SES00915673,SES00915673
1931,91,75,cart,2023-02-08 16:07:03,SES00915673,SES00915673
1932,92,64,view,2023-01-20 15:23:57,SES00922341,SES00922341
1933,92,105,view,2023-01-20 15:37:49,SES00922341,SES00922341
1934,92,150,view,2023-01-20 15:47:30,SES00922341,SES00922341
1935,92,144,view,2023-01-20 16:12:33,SES00922341,SES00922341
1936,92,189,view,2023-01-20 16:18:03,SES00922341,SES00922341
1937,92,141,view,2023-01-20 16:23:06,SES00922341,SES00922341
1938,92,180,view,2023-01-20 16:43:12,SES00922341,SES00922341
1939,92,95,view,2023-01-20 17:03:48,SES00922341,SES00922341
1940,92,131,view,2023-01-20 17:26:51,SES00922341,SES00922341
1941,92,162,view,2023-01-20 17:35:02,SES00922341,SES00922341
1942,92,64,cart,2023-01-20 17:54:42,SES00922341,SES00922341
1943,92,105,cart,2023-01-20 18:10:58,SES00922341,SES00922341
1944,92,150,cart,2023-01-20 18:28:53,SES00922341,SES00922341
1945,92,180,cart,2023-01-20 18:33:38,SES00922341,SES00922341
1946,93,87,view,2024-11-24 18:49:50,SES00938276,SES00938276
1947,93,29,view,2024-11-24 18:59:17,SES00938276,SES00938276
1948,93,146,view,2024-11-24 19:19:12,SES00938276,SES00938276
1949,93,86,view,2024-11-24 19:43:19,SES00938276,SES00938276
1950,93,186,view,2024-11-24 19:59:14,SES00938276,SES00938276
1951,93,176,view,2024-11-24 20:17:56,SES00938276,SES00938276
1952,93,74,view,2024-11-24 20:30:02,SES00938276,SES00938276
1953,93,113,view,2024-11-24 20:45:36,SES00938276,SES00938276
1954,93,21,view,2024-11-24 20:54:17,SES00938276,SES00938276
1955,93,169,view,2024-11-24 21:12:10,SES00938276,SES00938276
1956,93,87,cart,2024-11-24 21:13:48,SES00938276,SES00938276
1957,93,186,cart,2024-11-24 21:25:08,SES00938276,SES00938276
1958,93,21,cart,2024-11-24 21:35:27,SES00938276,SES00938276
1959,93,169,cart,2024-11-24 21:39:41,SES00938276,SES00938276
1960,93,21,view,2024-04-24 18:06:06,SES00934989,SES00934989
1961,93,193,view,2024-04-24 18:30:14,SES00934989,SES00934989
1962,93,185,view,2024-04-24 18:56:10,SES00934989,SES00934989
1963,93,117,view,2024-04-24 19:25:03,SES00934989,SES00934989
1964,94,30,view,2023-11-08 11:52:36,SES00944643,SES00944643
1965,94,144,view,2023-11-08 12:19:00,SES00944643,SES00944643
1966,94,17,view,2023-11-08 12:20:46,SES00944643,SES00944643
1967,94,143,view,2023-11-08 12:25:57,SES00944643,SES00944643
1968,94,156,view,2023-11-08 12:45:52,SES00944643,SES00944643
1969,94,46,view,2023-11-08 12:58:46,SES00944643,SES00944643
1970,94,64,view,2023-11-08 13:03:55,SES00944643,SES00944643
1971,94,189,view,2023-11-08 13:22:38,SES00944643,SES00944643
1972,94,119,view,2023-11-08 13:51:07,SES00944643,SES00944643
1973,94,30,cart,2023-11-08 14:11:12,SES00944643,SES00944643
1974,94,156,cart,2023-11-08 14:21:20,SES00944643,SES00944643
1975,94,100,view,2024-12-16 21:16:38,SES00943308,SES00943308
1976,94,87,view,2024-12-16 21:33:20,SES00943308,SES00943308
1977,94,69,view,2024-12-16 21:41:20,SES00943308,SES00943308
1978,94,129,view,2024-12-16 21:55:53,SES00943308,SES00943308
1979,94,189,view,2024-12-16 22:19:50,SES00943308,SES00943308
1980,94,193,view,2024-12-16 22:25:44,SES00943308,SES00943308
1981,94,111,view,2024-12-16 22:34:03,SES00943308,SES00943308
1982,94,100,cart,2024-12-16 22:36:57,SES00943308,SES00943308
1983,94,69,cart,2024-12-16 22:44:56,SES00943308,SES00943308
1984,94,129,cart,2024-12-16 23:00:34,SES00943308,SES00943308
1985,94,75,view,2024-07-19 17:33:29,SES00949248,SES00949248
1986,94,65,view,2024-07-19 17:38:05,SES00949248,SES00949248
1987,94,116,view,2024-07-19 18:06:11,SES00949248,SES00949248
1988,94,181,view,2024-07-19 18:35:56,SES00949248,SES00949248
1989,94,164,view,2024-07-19 19:05:27,SES00949248,SES00949248
1990,94,194,view,2024-07-19 19:18:17,SES00949248,SES00949248
1991,94,55,view,2024-07-19 19:45:03,SES00949248,SES00949248
1992,94,2,view,2024-07-19 19:45:45,SES00949248,SES00949248
1993,94,186,view,2024-07-19 19:56:00,SES00949248,SES00949248
1994,94,189,view,2024-07-19 20:14:18,SES00949248,SES00949248
1995,94,116,cart,2024-07-19 20:20:15,SES00949248,SES00949248
1996,94,164,cart,2024-07-19 20:35:30,SES00949248,SES00949248
1997,94,55,cart,2024-07-19 20:45:17,SES00949248,SES00949248
1998,94,186,cart,2024-07-19 20:59:35,SES00949248,SES00949248
1999,95,197,view,2024-10-14 03:58:56,SES00957912,SES00957912
2000,95,91,view,2024-10-14 04:03:25,SES00957912,SES00957912
2001,95,171,view,2024-10-14 04:31:07,SES00957912,SES00957912
2002,95,34,view,2024-10-14 04:57:13,SES00957912,SES00957912
2003,95,153,view,2024-07-08 03:24:02,SES00955134,SES00955134
2004,95,102,view,2024-07-08 03:49:14,SES00955134,SES00955134
2005,95,188,view,2024-07-08 04:18:04,SES00955134,SES00955134
2006,95,56,view,2024-07-08 04:23:51,SES00955134,SES00955134
2007,95,17,view,2024-07-08 04:50:28,SES00955134,SES00955134
2008,95,17,cart,2024-07-08 05:10:11,SES00955134,SES00955134
2009,96,49,view,2023-03-26 03:08:40,SES00967854,SES00967854
2010,96,151,view,2023-03-26 03:25:39,SES00967854,SES00967854
2011,96,112,view,2023-03-26 03:40:36,SES00967854,SES00967854
2012,96,176,view,2023-03-26 04:03:30,SES00967854,SES00967854
2013,96,151,cart,2023-03-26 04:05:30,SES00967854,SES00967854
2014,96,176,cart,2023-03-26 04:16:56,SES00967854,SES00967854
2015,96,21,view,2023-05-12 13:20:45,SES00969414,SES00969414
2016,96,189,view,2023-05-12 13:48:55,SES00969414,SES00969414
2017,96,39,view,2023-05-12 14:16:25,SES00969414,SES00969414
2018,96,178,view,2023-05-12 14:32:24,SES00969414,SES00969414
2019,96,148,view,2023-05-12 14:48:53,SES00969414,SES00969414
2020,96,42,view,2023-05-12 15:02:13,SES00969414,SES00969414
2021,96,34,view,2023-05-12 15:04:02,SES00969414,SES00969414
2022,96,34,cart,2023-05-12 15:31:50,SES00969414,SES00969414
2023,96,56,view,2024-12-15 01:21:09,SES00963561,SES00963561
2024,96,145,view,2024-12-15 01:26:40,SES00963561,SES00963561
2025,96,176,view,2024-12-15 01:45:24,SES00963561,SES00963561
2026,96,145,cart,2024-12-15 02:02:20,SES00963561,SES00963561
2027,97,197,view,2023-12-28 13:24:33,SES00973610,SES00973610
2028,97,33,view,2023-12-28 13:35:05,SES00973610,SES00973610
2029,97,99,view,2023-12-28 13:49:32,SES00973610,SES00973610
2030,97,180,view,2023-12-28 14:05:41,SES00973610,SES00973610
2031,97,110,view,2023-12-28 14:28:00,SES00973610,SES00973610
2032,97,87,view,2023-12-28 14:57:28,SES00973610,SES00973610
2033,97,96,view,2023-12-28 15:19:18,SES00973610,SES00973610
2034,97,122,view,2023-12-28 15:24:18,SES00973610,SES00973610
2035,97,144,view,2023-12-28 15:39:46,SES00973610,SES00973610
2036,97,33,cart,2023-12-28 16:07:12,SES00973610,SES00973610
2037,97,99,cart,2023-12-28 16:12:26,SES00973610,SES00973610
2038,97,87,cart,2023-12-28 16:24:03,SES00973610,SES00973610
2039,97,96,cart,2023-12-28 16:38:48,SES00973610,SES00973610
2040,97,178,view,2024-07-14 05:12:41,SES00977033,SES00977033
2041,97,177,view,2024-07-14 05:14:55,SES00977033,SES00977033
2042,97,102,view,2024-07-14 05:25:14,SES00977033,SES00977033
2043,97,141,view,2024-07-14 05:35:49,SES00977033,SES00977033
2044,97,164,view,2024-07-14 05:46:54,SES00977033,SES00977033
2045,97,178,cart,2024-07-14 06:04:40,SES00977033,SES00977033
2046,97,141,cart,2024-07-14 06:19:38,SES00977033,SES00977033
2047,98,13,view,2023-12-10 22:10:50,SES00988342,SES00988342
2048,98,158,view,2023-12-10 22:34:39,SES00988342,SES00988342
2049,98,37,view,2023-12-10 22:55:21,SES00988342,SES00988342
2050,98,77,view,2023-12-10 23:24:48,SES00988342,SES00988342
2051,98,68,view,2023-12-10 23:48:47,SES00988342,SES00988342
2052,98,91,view,2023-12-11 00:15:38,SES00988342,SES00988342
2053,98,133,view,2023-12-11 00:45:08,SES00988342,SES00988342
2054,98,13,cart,2023-12-11 01:04:49,SES00988342,SES00988342
2055,98,158,cart,2023-12-11 01:12:45,SES00988342,SES00988342
2056,98,91,cart,2023-12-11 01:27:00,SES00988342,SES00988342
2057,98,69,view,2024-04-27 10:24:38,SES00988540,SES00988540
2058,98,194,view,2024-04-27 10:52:29,SES00988540,SES00988540
2059,98,116,view,2024-04-27 11:00:52,SES00988540,SES00988540
2060,98,194,cart,2024-04-27 11:21:12,SES00988540,SES00988540
2061,98,116,cart,2024-04-27 11:24:54,SES00988540,SES00988540
2062,98,9,view,2024-04-12 17:29:58,SES00983671,SES00983671
2063,98,143,view,2024-04-12 17:35:15,SES00983671,SES00983671
2064,98,95,view,2024-04-12 17:43:56,SES00983671,SES00983671
2065,98,39,view,2024-04-12 17:58:53,SES00983671,SES00983671
2066,98,147,view,2024-04-12 18:00:11,SES00983671,SES00983671
2067,98,63,view,2024-04-12 18:17:06,SES00983671,SES00983671
2068,98,73,view,2024-04-12 18:27:12,SES00983671,SES00983671
2069,98,176,view,2024-04-12 18:29:33,SES00983671,SES00983671
2070,98,147,view,2024-04-12 18:33:56,SES00983671,SES00983671
2071,98,65,view,2024-04-12 18:55:39,SES00983671,SES00983671
2072,98,95,cart,2024-04-12 19:02:53,SES00983671,SES00983671
2073,98,39,cart,2024-04-12 19:09:40,SES00983671,SES00983671
2074,98,73,cart,2024-04-12 19:19:50,SES00983671,SES00983671
2075,98,147,cart,2024-04-12 19:21:22,SES00983671,SES00983671
2076,98,65,cart,2024-04-12 19:37:28,SES00983671,SES00983671
2077,99,104,view,2023-07-04 11:52:13,SES00991625,SES00991625
2078,99,176,view,2023-07-04 12:06:02,SES00991625,SES00991625
2079,99,46,view,2023-07-04 12:11:30,SES00991625,SES00991625
2080,99,91,view,2023-07-04 12:34:39,SES00991625,SES00991625
2081,99,7,view,2023-07-04 12:37:20,SES00991625,SES00991625
2082,99,139,view,2023-07-04 12:47:19,SES00991625,SES00991625
2083,100,183,view,2024-04-20 18:23:23,SES01009104,SES01009104
2084,100,74,view,2024-04-20 18:44:13,SES01009104,SES01009104
2085,100,141,view,2024-04-20 18:56:11,SES01009104,SES01009104
2086,100,191,view,2024-12-03 17:14:39,SES01006972,SES01006972
2087,100,150,view,2024-12-03 17:41:32,SES01006972,SES01006972
2088,100,34,view,2024-12-03 18:04:53,SES01006972,SES01006972
2089,100,178,view,2024-12-03 18:24:27,SES01006972,SES01006972
2090,100,183,view,2024-12-03 18:39:46,SES01006972,SES01006972
2091,100,35,view,2024-12-03 19:03:09,SES01006972,SES01006972
2092,100,189,view,2024-12-03 19:05:56,SES01006972,SES01006972
2093,100,191,view,2024-12-03 19:25:39,SES01006972,SES01006972
2094,100,191,cart,2024-12-03 19:29:04,SES01006972,SES01006972
2095,100,34,cart,2024-12-03 19:30:43,SES01006972,SES01006972
2096,100,178,cart,2024-12-03 19:34:53,SES01006972,SES01006972
2097,100,48,view,2024-07-25 19:56:16,SES01003220,SES01003220
2098,100,116,view,2024-07-25 19:59:33,SES01003220,SES01003220
2099,100,166,view,2024-07-25 20:05:06,SES01003220,SES01003220
2100,100,34,view,2024-07-25 20:34:52,SES01003220,SES01003220
2101,100,193,view,2024-07-25 21:01:17,SES01003220,SES01003220
2102,100,45,view,2024-07-25 21:10:17,SES01003220,SES01003220
2103,100,158,view,2024-07-25 21:32:33,SES01003220,SES01003220
2104,100,149,view,2024-07-25 21:38:14,SES01003220,SES01003220
2105,100,56,view,2024-07-25 21:44:43,SES01003220,SES01003220
2106,100,157,view,2024-07-25 22:08:02,SES01003220,SES01003220
2107,100,166,cart,2024-07-25 22:15:30,SES01003220,SES01003220
2108,100,34,cart,2024-07-25 22:18:58,SES01003220,SES01003220
2109,100,193,cart,2024-07-25 22:27:54,SES01003220,SES01003220
2110,101,185,view,2024-04-20 08:05:08,SES01011440,SES01011440
2111,101,74,view,2024-04-20 08:34:08,SES01011440,SES01011440
2112,101,91,view,2024-04-20 08:38:05,SES01011440,SES01011440
2113,101,21,view,2024-04-20 09:02:12,SES01011440,SES01011440
2114,101,184,view,2024-04-20 09:24:36,SES01011440,SES01011440
2115,101,21,view,2024-04-20 09:46:39,SES01011440,SES01011440
2116,101,21,cart,2024-04-20 09:54:06,SES01011440,SES01011440
2117,102,172,view,2024-06-03 05:31:15,SES01028564,SES01028564
2118,102,29,view,2024-06-03 05:37:50,SES01028564,SES01028564
2119,102,30,view,2024-06-03 05:40:53,SES01028564,SES01028564
2120,102,8,view,2024-06-03 05:48:04,SES01028564,SES01028564
2121,102,39,view,2024-06-03 05:51:23,SES01028564,SES01028564
2122,102,21,view,2024-06-03 06:09:23,SES01028564,SES01028564
2123,102,150,view,2024-06-03 06:18:58,SES01028564,SES01028564
2124,102,30,cart,2024-06-03 06:20:35,SES01028564,SES01028564
2125,102,21,cart,2024-06-03 06:28:21,SES01028564,SES01028564
2126,102,116,view,2023-03-22 18:55:37,SES01023585,SES01023585
2127,102,19,view,2023-03-22 19:05:39,SES01023585,SES01023585
2128,102,51,view,2023-03-22 19:34:36,SES01023585,SES01023585
2129,102,19,cart,2023-03-22 19:56:34,SES01023585,SES01023585
2130,103,21,view,2024-07-23 22:04:58,SES01037532,SES01037532
2131,103,178,view,2024-07-23 22:29:28,SES01037532,SES01037532
2132,103,51,view,2024-07-23 22:30:57,SES01037532,SES01037532
2133,103,124,view,2024-07-23 22:38:35,SES01037532,SES01037532
2134,103,126,view,2024-07-23 22:45:14,SES01037532,SES01037532
2135,103,135,view,2024-07-23 22:50:31,SES01037532,SES01037532
2136,103,183,view,2024-07-23 23:13:33,SES01037532,SES01037532
2137,103,168,view,2024-07-23 23:43:09,SES01037532,SES01037532
2138,103,110,view,2024-07-23 23:51:45,SES01037532,SES01037532
2139,103,12,view,2024-07-24 00:15:51,SES01037532,SES01037532
2140,103,51,cart,2024-07-24 00:33:52,SES01037532,SES01037532
2141,103,183,cart,2024-07-24 00:37:08,SES01037532,SES01037532
2142,103,30,view,2023-03-27 12:48:47,SES01038524,SES01038524
2143,103,8,view,2023-03-27 12:52:06,SES01038524,SES01038524
2144,103,45,view,2023-03-27 13:21:18,SES01038524,SES01038524
2145,103,113,view,2023-03-27 13:41:39,SES01038524,SES01038524
2146,103,141,view,2023-03-27 14:10:57,SES01038524,SES01038524
2147,103,158,view,2023-03-27 14:13:10,SES01038524,SES01038524
2148,103,113,cart,2023-03-27 14:36:25,SES01038524,SES01038524
2149,103,141,cart,2023-03-27 14:47:40,SES01038524,SES01038524
2150,103,131,view,2024-02-28 14:01:00,SES01034371,SES01034371
2151,103,65,view,2024-02-28 14:05:37,SES01034371,SES01034371
2152,103,186,view,2024-02-28 14:28:44,SES01034371,SES01034371
2153,103,178,view,2024-02-28 14:35:45,SES01034371,SES01034371
2154,103,194,view,2024-02-28 14:49:55,SES01034371,SES01034371
2155,103,89,view,2024-02-28 14:51:22,SES01034371,SES01034371
2156,103,133,view,2024-02-28 14:55:09,SES01034371,SES01034371
2157,103,178,view,2024-02-28 15:15:46,SES01034371,SES01034371
2158,103,131,cart,2024-02-28 15:31:45,SES01034371,SES01034371
2159,103,65,cart,2024-02-28 15:36:07,SES01034371,SES01034371
2160,103,194,cart,2024-02-28 15:40:28,SES01034371,SES01034371
2161,103,89,cart,2024-02-28 15:41:36,SES01034371,SES01034371
2162,103,178,cart,2024-02-28 15:55:17,SES01034371,SES01034371
2163,103,136,view,2024-11-10 22:34:44,SES01039757,SES01039757
2164,103,141,view,2024-11-10 22:49:49,SES01039757,SES01039757
2165,103,56,view,2024-11-10 22:54:36,SES01039757,SES01039757
2166,103,76,view,2024-11-10 23:20:13,SES01039757,SES01039757
2167,103,158,view,2024-11-10 23:30:22,SES01039757,SES01039757
2168,103,176,view,2024-11-10 23:46:54,SES01039757,SES01039757
2169,103,76,cart,2024-11-11 00:07:51,SES01039757,SES01039757
2170,104,96,view,2023-11-10 16:55:10,SES01047894,SES01047894
2171,104,122,view,2023-11-10 17:12:18,SES01047894,SES01047894
2172,104,185,view,2023-11-10 17:31:34,SES01047894,SES01047894
2173,104,124,view,2023-11-10 17:36:26,SES01047894,SES01047894
2174,104,112,view,2023-11-10 17:44:07,SES01047894,SES01047894
2175,104,89,view,2023-11-10 17:45:13,SES01047894,SES01047894
2176,104,96,cart,2023-11-10 17:53:24,SES01047894,SES01047894
2177,104,122,cart,2023-11-10 18:03:00,SES01047894,SES01047894
2178,105,53,view,2024-05-25 02:08:02,SES01052609,SES01052609
2179,105,104,view,2024-05-25 02:23:42,SES01052609,SES01052609
2180,105,77,view,2024-05-25 02:27:34,SES01052609,SES01052609
2181,105,40,view,2024-05-25 02:50:59,SES01052609,SES01052609
2182,105,99,view,2024-05-25 02:59:02,SES01052609,SES01052609
2183,105,90,view,2024-05-25 03:01:58,SES01052609,SES01052609
2184,105,31,view,2024-05-25 03:15:29,SES01052609,SES01052609
2185,105,81,view,2024-05-25 03:32:05,SES01052609,SES01052609
2186,105,70,view,2024-05-25 03:53:27,SES01052609,SES01052609
2187,105,77,cart,2024-05-25 04:14:58,SES01052609,SES01052609
2188,105,99,cart,2024-05-25 04:16:54,SES01052609,SES01052609
2189,105,87,view,2023-05-26 10:21:21,SES01053726,SES01053726
2190,105,79,view,2023-05-26 10:29:27,SES01053726,SES01053726
2191,105,61,view,2023-05-26 10:55:01,SES01053726,SES01053726
2192,105,160,view,2023-05-26 11:18:31,SES01053726,SES01053726
2193,105,113,view,2023-05-26 11:43:59,SES01053726,SES01053726
2194,105,57,view,2023-05-26 11:51:23,SES01053726,SES01053726
2195,105,115,view,2023-05-26 12:05:17,SES01053726,SES01053726
2196,105,79,cart,2023-05-26 12:34:57,SES01053726,SES01053726
2197,105,22,view,2024-09-01 00:14:00,SES01056802,SES01056802
2198,105,193,view,2024-09-01 00:29:11,SES01056802,SES01056802
2199,105,141,view,2024-09-01 00:34:12,SES01056802,SES01056802
2200,105,34,view,2024-09-01 00:41:17,SES01056802,SES01056802
