product_id,name,category,brand,price,rating,description,image_count,created_at,subcategory,image_url,review_count,display_name,has_image
100,حقيبه يد جلديه - اصدار خاص,الازياء والملابس,مانجو,418.81,4.3,حقيبه يد جلديه - اصدار خاص بخيوط عاليه الجوده ومتاح بالوان متعدده تناسب ذوقك.,3,2023-03-19 10:09:14,unknown_subcategory,,0,حقيبه يد جلديه - اصدار خاص,False
101,مجموعه سكاكين مطبخ - اصدار خاص,المنزل والمطبخ,بوش,241.26,3.7,مجموعه سكاكين مطبخ - اصدار خاص مناسب للاستخدام المنزلي اليومي بضمان سنتين.,4,2023-02-18 03:23:08,unknown_subcategory,,0,مجموعه سكاكين مطبخ - اصدار خاص,False
102,تابلت 10 انش - اصدار خاص,الالكترونيات,لينوفو,1982.66,3.5,جهاز تابلت 10 انش - اصدار خاص بتقنيه متطوره واداء عال يناسب الاستخدام اليومي والمهني.,3,2023-04-23 04:13:00,unknown_subcategory,,0,تابلت 10 انش - اصدار خاص,False
103,بنطلون جينز سليم فيت - اصدار خاص,الازياء والملابس,بوما,398.87,3.7,بنطلون جينز سليم فيت - اصدار خاص يجمع بين الراحه والاناقه ليناسب مختلف المناسبات.,4,2023-01-05 12:00:33,unknown_subcategory,,0,بنطلون جينز سليم فيت - اصدار خاص,False
104,قناع وجه كولاجين - اصدار خاص,الجمال والعنايه,افينو,146.34,3.0,قناع وجه كولاجين - اصدار خاص يغذي البشره ويرطبها طوال اليوم بعطر منعش.,1,2023-01-10 19:32:07,unknown_subcategory,,0,قناع وجه كولاجين - اصدار خاص,False
105,حقيبه رياضيه جيم - اصدار خاص,الرياضه واللياقه,نيو بالانس,250.27,4.6,حقيبه رياضيه جيم - اصدار خاص مصنوع من مواد خفيفه وعاليه التحمل يناسب جميع الانشطه.,2,2023-06-21 08:32:30,unknown_subcategory,,0,حقيبه رياضيه جيم - اصدار خاص,False
106,فرن كهربايي 60 لتر - اصدار خاص,المنزل والمطبخ,وايتبوينت,449.77,2.6,احصل علي فرن كهربايي 60 لتر - اصدار خاص الان واستمتع بجوده لا مثيل لها في منزلك.,2,2023-03-12 09:28:59,unknown_subcategory,,0,فرن كهربايي 60 لتر - اصدار خاص,False
107,كاميرا ميرورليس - اصدار خاص,الالكترونيات,اوبو,5057.62,3.2,كاميرا ميرورليس - اصدار خاص بمعالج سريع وذاكره واسعه لتجربه استخدام سلسه ومريحه.,6,2023-04-29 15:40:02,unknown_subcategory,,0,كاميرا ميرورليس - اصدار خاص,False
108,كاميرا ميرورليس - اصدار خاص,الالكترونيات,ال جي,5179.59,3.3,يتميز كاميرا ميرورليس - اصدار خاص بتصميم انيق وبطاريه تدوم طويلا مع شاشه عاليه الدقه.,2,2023-02-08 15:40:37,unknown_subcategory,,0,كاميرا ميرورليس - اصدار خاص,False
109,قناع وجه كولاجين - اصدار خاص,الجمال والعنايه,لوريال,44.98,2.8,قناع وجه كولاجين - اصدار خاص يغذي البشره ويرطبها طوال اليوم بعطر منعش.,4,2023-04-11 20:15:57,unknown_subcategory,,0,قناع وجه كولاجين - اصدار خاص,False
110,جهاز قياس ضغط الدم - اصدار خاص,الرياضه واللياقه,بوما,228.23,4.0,جهاز قياس ضغط الدم - اصدار خاص مصمم للرياضيين المحترفين والهواه لاداء افضل وتحمل اطول.,4,2023-04-30 17:06:01,unknown_subcategory,,0,جهاز قياس ضغط الدم - اصدار خاص,False
111,مكواه بخاريه احترافيه - اصدار خاص,المنزل والمطبخ,وايتبوينت,453.66,3.8,مكواه بخاريه احترافيه - اصدار خاص مناسب للاستخدام المنزلي اليومي بضمان سنتين.,6,2023-04-20 07:25:01,unknown_subcategory,,0,مكواه بخاريه احترافيه - اصدار خاص,False
112,شاشه 4K 27 انش - اصدار خاص,الالكترونيات,ال جي,2651.9,4.9,شاشه 4K 27 انش - اصدار خاص بمعالج سريع وذاكره واسعه لتجربه استخدام سلسه ومريحه.,3,2023-06-04 17:08:47,unknown_subcategory,,0,شاشه 4K 27 انش - اصدار خاص,False
113,كتاب تعلم البرمجه بالعربيه - اصدار خاص,الكتب والتعليم,اكاديميا,61.24,4.1,استثمر في كتاب تعلم البرمجه بالعربيه - اصدار خاص وطور مهاراتك ومعلوماتك باللغه العربيه.,5,2023-02-14 04:25:41,unknown_subcategory,,0,كتاب تعلم البرمجه بالعربيه - اصدار خاص,False
114,حقيبه رياضيه جيم - اصدار خاص,الرياضه واللياقه,بوما,246.79,4.3,حقيبه رياضيه جيم - اصدار خاص مصنوع من مواد خفيفه وعاليه التحمل يناسب جميع الانشطه.,2,2023-06-09 13:13:08,unknown_subcategory,,0,حقيبه رياضيه جيم - اصدار خاص,False
115,شاحن لاسلكي سريع - اصدار خاص,الالكترونيات,ابل,131.51,3.6,يتميز شاحن لاسلكي سريع - اصدار خاص بتصميم انيق وبطاريه تدوم طويلا مع شاشه عاليه الدقه.,2,2023-03-22 04:32:00,unknown_subcategory,,0,شاحن لاسلكي سريع - اصدار خاص,False
116,قناع وجه كولاجين - اصدار خاص,الجمال والعنايه,افينو,136.01,4.3,قناع وجه كولاجين - اصدار خاص مكون من مكونات طبيعيه خاليه من المواد الضاره لبشره اكثر اشراقا.,6,2023-01-27 19:30:39,unknown_subcategory,,0,قناع وجه كولاجين - اصدار خاص,False
117,حصيره يوغا مضاده للانزلاق - اصدار خاص,الرياضه واللياقه,هيد,159.84,3.3,حصيره يوغا مضاده للانزلاق - اصدار خاص مصمم للرياضيين المحترفين والهواه لاداء افضل وتحمل اطول.,4,2023-06-27 02:48:24,unknown_subcategory,,0,حصيره يوغا مضاده للانزلاق - اصدار خاص,False
118,حصيره يوغا مضاده للانزلاق - اصدار خاص,الرياضه واللياقه,نيو بالانس,175.91,3.0,حصيره يوغا مضاده للانزلاق - اصدار خاص مصمم للرياضيين المحترفين والهواه لاداء افضل وتحمل اطول.,3,2023-04-19 08:52:20,unknown_subcategory,,0,حصيره يوغا مضاده للانزلاق - اصدار خاص,False
119,ماكينه قهوه اسبريسو - اصدار خاص,المنزل والمطبخ,تيفال,1350.85,3.7,ماكينه قهوه اسبريسو - اصدار خاص مناسب للاستخدام المنزلي اليومي بضمان سنتين.,3,2023-04-19 20:03:41,unknown_subcategory,,0,ماكينه قهوه اسبريسو - اصدار خاص,False
120,روايه عربيه بيست سيلر - اصدار خاص,الكتب والتعليم,الوراق,37.31,4.2,روايه عربيه بيست سيلر - اصدار خاص يقدم محتوي ثريا باسلوب سهل ومبسط للقاري العربي.,4,2023-06-08 21:54:55,unknown_subcategory,,0,روايه عربيه بيست سيلر - اصدار خاص,False
121,حذاء رياضي مريح - اصدار خاص,الازياء والملابس,زارا,279.43,4.3,حذاء رياضي مريح - اصدار خاص يجمع بين الراحه والاناقه ليناسب مختلف المناسبات.,4,2023-05-08 09:03:04,unknown_subcategory,,0,حذاء رياضي مريح - اصدار خاص,False
122,طقم مكياج احترافي - اصدار خاص,الجمال والعنايه,ماك,696.77,3.2,استخدم طقم مكياج احترافي - اصدار خاص يوميا للحصول علي نتايج ملموسه خلال اسبوعين.,6,2023-02-22 17:50:52,unknown_subcategory,,0,طقم مكياج احترافي - اصدار خاص,False
123,عداد خطوات ذكي - اصدار خاص,الرياضه واللياقه,اندر ارمور,140.92,4.2,حسن اداءك مع عداد خطوات ذكي - اصدار خاص المدعوم باحدث تقنيات اللياقه البدنيه.,2,2023-05-04 21:02:13,unknown_subcategory,,0,عداد خطوات ذكي - اصدار خاص,False
124,كاميرا ميرورليس - اصدار خاص,الالكترونيات,ال جي,4869.43,2.8,جهاز كاميرا ميرورليس - اصدار خاص بتقنيه متطوره واداء عال يناسب الاستخدام اليومي والمهني.,1,2023-04-17 20:49:43,unknown_subcategory,,0,كاميرا ميرورليس - اصدار خاص,False
125,شال كشمير ناعم - اصدار خاص,الازياء والملابس,بوما,208.91,3.0,شال كشمير ناعم - اصدار خاص يجمع بين الراحه والاناقه ليناسب مختلف المناسبات.,3,2023-02-25 10:07:54,unknown_subcategory,,0,شال كشمير ناعم - اصدار خاص,False
126,شاحن لاسلكي سريع - اصدار خاص,الالكترونيات,شاومي,224.49,4.3,جهاز شاحن لاسلكي سريع - اصدار خاص بتقنيه متطوره واداء عال يناسب الاستخدام اليومي والمهني.,2,2023-03-23 03:29:06,unknown_subcategory,,0,شاحن لاسلكي سريع - اصدار خاص,False
127,قميص قطني كلاسيكي - اصدار خاص,الازياء والملابس,اديداس,209.71,3.0,قميص قطني كلاسيكي - اصدار خاص بخيوط عاليه الجوده ومتاح بالوان متعدده تناسب ذوقك.,3,2023-06-20 05:55:09,unknown_subcategory,,0,قميص قطني كلاسيكي - اصدار خاص,False
128,مكواه بخاريه احترافيه - اصدار خاص,المنزل والمطبخ,بوش,664.23,3.3,مكواه بخاريه احترافيه - اصدار خاص مناسب للاستخدام المنزلي اليومي بضمان سنتين.,6,2023-04-16 11:57:49,unknown_subcategory,,0,مكواه بخاريه احترافيه - اصدار خاص,False
129,تيشيرت بولو قطن - اصدار خاص,الازياء والملابس,بوما,94.56,4.5,تيشيرت بولو قطن - اصدار خاص يجمع بين الراحه والاناقه ليناسب مختلف المناسبات.,2,2023-05-22 23:15:45,unknown_subcategory,,0,تيشيرت بولو قطن - اصدار خاص,False
130,ثلاجه نوفروست 350 لتر - اصدار خاص,المنزل والمطبخ,فيليبس,3341.54,4.5,احصل علي ثلاجه نوفروست 350 لتر - اصدار خاص الان واستمتع بجوده لا مثيل لها في منزلك.,6,2023-05-28 01:11:36,unknown_subcategory,,0,ثلاجه نوفروست 350 لتر - اصدار خاص,False
131,اوزان حديد طقم 20 كيلو - اصدار خاص,الرياضه واللياقه,ديكاتلون,457.64,2.7,حسن اداءك مع اوزان حديد طقم 20 كيلو - اصدار خاص المدعوم باحدث تقنيات اللياقه البدنيه.,1,2023-02-05 21:08:34,unknown_subcategory,,0,اوزان حديد طقم 20 كيلو - اصدار خاص,False
132,عطر رجالي عودي - اصدار خاص,الجمال والعنايه,ماك,284.92,3.5,عطر رجالي عودي - اصدار خاص يغذي البشره ويرطبها طوال اليوم بعطر منعش.,3,2023-03-06 00:09:54,unknown_subcategory,,0,عطر رجالي عودي - اصدار خاص,False
133,اطلس العالم المصور - اصدار خاص,الكتب والتعليم,دار الفكر,165.39,3.4,اطلس العالم المصور - اصدار خاص مرجع شامل ومنقح مناسب للطلاب والباحثين.,1,2023-05-10 16:06:31,unknown_subcategory,,0,اطلس العالم المصور - اصدار خاص,False
134,ثلاجه نوفروست 350 لتر - اصدار خاص,المنزل والمطبخ,هايسنس,3215.18,4.8,احصل علي ثلاجه نوفروست 350 لتر - اصدار خاص الان واستمتع بجوده لا مثيل لها في منزلك.,3,2023-05-15 00:59:10,unknown_subcategory,,0,ثلاجه نوفروست 350 لتر - اصدار خاص,False
135,طقم اواني طهي غرانيت - اصدار خاص,المنزل والمطبخ,تيفال,248.61,2.8,طقم اواني طهي غرانيت - اصدار خاص يوفر اداء استثناييا مع توفير للطاقه وسهوله في التشغيل.,4,2023-05-26 04:41:48,unknown_subcategory,,0,طقم اواني طهي غرانيت - اصدار خاص,False
136,فرن كهربايي 60 لتر - اصدار خاص,المنزل والمطبخ,توشيبا,1233.09,4.5,فرن كهربايي 60 لتر - اصدار خاص يوفر اداء استثناييا مع توفير للطاقه وسهوله في التشغيل.,2,2023-05-13 02:37:23,unknown_subcategory,,0,فرن كهربايي 60 لتر - اصدار خاص,False
137,راوتر واي فاي 6 - اصدار خاص,الالكترونيات,اوبو,593.31,3.4,راوتر واي فاي 6 - اصدار خاص بمعالج سريع وذاكره واسعه لتجربه استخدام سلسه ومريحه.,1,2023-01-12 23:48:48,unknown_subcategory,,0,راوتر واي فاي 6 - اصدار خاص,False
138,جهاز مشي كهربايي - اصدار خاص,الرياضه واللياقه,بوما,2075.88,4.6,جهاز مشي كهربايي - اصدار خاص مصنوع من مواد خفيفه وعاليه التحمل يناسب جميع الانشطه.,1,2023-05-13 02:24:20,unknown_subcategory,,0,جهاز مشي كهربايي - اصدار خاص,False
139,حقيبه رياضيه جيم - اصدار خاص,الرياضه واللياقه,اديداس,351.69,3.6,حقيبه رياضيه جيم - اصدار خاص مصمم للرياضيين المحترفين والهواه لاداء افضل وتحمل اطول.,4,2023-01-26 14:54:18,unknown_subcategory,,0,حقيبه رياضيه جيم - اصدار خاص,False
140,مزيل عرق رول اون - اصدار خاص,الجمال والعنايه,لوريال,61.32,4.2,مزيل عرق رول اون - اصدار خاص يغذي البشره ويرطبها طوال اليوم بعطر منعش.,6,2023-01-05 05:27:27,unknown_subcategory,,0,مزيل عرق رول اون - اصدار خاص,False
141,ساعه ذكيه سبورت - اصدار خاص,الالكترونيات,ابل,449.82,3.4,جهاز ساعه ذكيه سبورت - اصدار خاص بتقنيه متطوره واداء عال يناسب الاستخدام اليومي والمهني.,5,2023-01-12 16:48:41,unknown_subcategory,,0,ساعه ذكيه سبورت - اصدار خاص,False
142,مكبر صوت بلوتوث - اصدار خاص,الالكترونيات,سامسونج,243.55,2.9,جهاز مكبر صوت بلوتوث - اصدار خاص بتقنيه متطوره واداء عال يناسب الاستخدام اليومي والمهني.,6,2023-05-22 14:44:07,unknown_subcategory,,0,مكبر صوت بلوتوث - اصدار خاص,False
143,عطر رجالي عودي - اصدار خاص,الجمال والعنايه,دوف,602.95,4.8,عطر رجالي عودي - اصدار خاص يغذي البشره ويرطبها طوال اليوم بعطر منعش.,4,2023-01-16 13:59:31,unknown_subcategory,,0,عطر رجالي عودي - اصدار خاص,False
144,كتاب تطوير الذات والتحفيز - اصدار خاص,الكتب والتعليم,دار قرطبه,91.59,3.4,كتاب تطوير الذات والتحفيز - اصدار خاص مرجع شامل ومنقح مناسب للطلاب والباحثين.,5,2023-03-18 07:47:09,unknown_subcategory,,0,كتاب تطوير الذات والتحفيز - اصدار خاص,False
145,قاموس عربي انجليزي شامل - اصدار خاص,الكتب والتعليم,دار الفكر,165.87,4.9,قاموس عربي انجليزي شامل - اصدار خاص يقدم محتوي ثريا باسلوب سهل ومبسط للقاري العربي.,6,2023-05-20 15:13:14,unknown_subcategory,,0,قاموس عربي انجليزي شامل - اصدار خاص,False
146,اوزان حديد طقم 20 كيلو - اصدار خاص,الرياضه واللياقه,اندر ارمور,323.76,3.4,اوزان حديد طقم 20 كيلو - اصدار خاص مصنوع من مواد خفيفه وعاليه التحمل يناسب جميع الانشطه.,2,2023-06-19 22:45:56,unknown_subcategory,,0,اوزان حديد طقم 20 كيلو - اصدار خاص,False
147,هاتف ذكي برو ماكس - اصدار خاص,الالكترونيات,لينوفو,4075.22,4.8,جهاز هاتف ذكي برو ماكس - اصدار خاص بتقنيه متطوره واداء عال يناسب الاستخدام اليومي والمهني.,2,2023-02-10 00:24:35,unknown_subcategory,,0,هاتف ذكي برو ماكس - اصدار خاص,False
148,حذاء جري احترافي - اصدار خاص,الرياضه واللياقه,هيد,658.67,4.3,حذاء جري احترافي - اصدار خاص مصمم للرياضيين المحترفين والهواه لاداء افضل وتحمل اطول.,2,2023-05-24 19:10:17,unknown_subcategory,,0,حذاء جري احترافي - اصدار خاص,False
149,طقم مكياج احترافي - اصدار خاص,الجمال والعنايه,ماك,652.63,4.4,طقم مكياج احترافي - اصدار خاص مكون من مكونات طبيعيه خاليه من المواد الضاره لبشره اكثر اشراقا.,5,2023-02-26 04:03:55,unknown_subcategory,,0,طقم مكياج احترافي - اصدار خاص,False
150,اطلس العالم المصور - اصدار خاص,الكتب والتعليم,بنغوين,244.37,4.4,اطلس العالم المصور - اصدار خاص يقدم محتوي ثريا باسلوب سهل ومبسط للقاري العربي.,2,2023-02-28 14:19:27,unknown_subcategory,,0,اطلس العالم المصور - اصدار خاص,False
151,كتاب تطوير الذات والتحفيز - اصدار خاص,الكتب والتعليم,دار العلوم,71.91,3.2,استثمر في كتاب تطوير الذات والتحفيز - اصدار خاص وطور مهاراتك ومعلوماتك باللغه العربيه.,5,2023-06-20 19:45:49,unknown_subcategory,,0,كتاب تطوير الذات والتحفيز - اصدار خاص,False
152,شال كشمير ناعم - اصدار خاص,الازياء والملابس,بوما,92.66,3.4,شال كشمير ناعم - اصدار خاص بخيوط عاليه الجوده ومتاح بالوان متعدده تناسب ذوقك.,6,2023-03-16 00:18:33,unknown_subcategory,,0,شال كشمير ناعم - اصدار خاص,False
153,فرن كهربايي 60 لتر - اصدار خاص,المنزل والمطبخ,هايسنس,564.14,3.4,احصل علي فرن كهربايي 60 لتر - اصدار خاص الان واستمتع بجوده لا مثيل لها في منزلك.,4,2023-02-16 18:59:35,unknown_subcategory,,0,فرن كهربايي 60 لتر - اصدار خاص,False
154,ثلاجه نوفروست 350 لتر - اصدار خاص,المنزل والمطبخ,توشيبا,3786.85,3.9,ثلاجه نوفروست 350 لتر - اصدار خاص مناسب للاستخدام المنزلي اليومي بضمان سنتين.,5,2023-04-13 21:56:27,unknown_subcategory,,0,ثلاجه نوفروست 350 لتر - اصدار خاص,False
155,حذاء رياضي مريح - اصدار خاص,الازياء والملابس,ماكس فاشون,298.62,2.7,حذاء رياضي مريح - اصدار خاص يجمع بين الراحه والاناقه ليناسب مختلف المناسبات.,3,2023-01-18 22:54:48,unknown_subcategory,,0,حذاء رياضي مريح - اصدار خاص,False
156,قميص قطني كلاسيكي - اصدار خاص,الازياء والملابس,ليفايز,131.66,4.0,قميص قطني كلاسيكي - اصدار خاص مصنوع من اجود الخامات لاطلاله عصريه واناقه لافته.,1,2023-02-06 12:54:16,unknown_subcategory,,0,قميص قطني كلاسيكي - اصدار خاص,False
157,جهاز قياس ضغط الدم - اصدار خاص,الرياضه واللياقه,اندر ارمور,278.2,4.7,جهاز قياس ضغط الدم - اصدار خاص مصنوع من مواد خفيفه وعاليه التحمل يناسب جميع الانشطه.,3,2023-06-26 12:13:11,unknown_subcategory,,0,جهاز قياس ضغط الدم - اصدار خاص,False
158,فستان سهره انيق - اصدار خاص,الازياء والملابس,بوما,655.51,4.2,فستان سهره انيق - اصدار خاص بخيوط عاليه الجوده ومتاح بالوان متعدده تناسب ذوقك.,2,2023-03-19 00:26:21,unknown_subcategory,,0,فستان سهره انيق - اصدار خاص,False
159,حصيره يوغا مضاده للانزلاق - اصدار خاص,الرياضه واللياقه,نيو بالانس,132.33,3.8,حصيره يوغا مضاده للانزلاق - اصدار خاص مصنوع من مواد خفيفه وعاليه التحمل يناسب جميع الانشطه.,3,2023-02-20 18:57:55,unknown_subcategory,,0,حصيره يوغا مضاده للانزلاق - اصدار خاص,False
160,زيت ارغان طبيعي - اصدار خاص,الجمال والعنايه,نيفيا,298.73,4.3,زيت ارغان طبيعي - اصدار خاص يغذي البشره ويرطبها طوال اليوم بعطر منعش.,2,2023-03-13 23:36:36,unknown_subcategory,,0,زيت ارغان طبيعي - اصدار خاص,False
161,شاحن لاسلكي سريع - اصدار خاص,الالكترونيات,شاومي,280.14,2.5,شاحن لاسلكي سريع - اصدار خاص بمعالج سريع وذاكره واسعه لتجربه استخدام سلسه ومريحه.,5,2023-04-23 11:00:05,unknown_subcategory,,0,شاحن لاسلكي سريع - اصدار خاص,False
162,ثلاجه نوفروست 350 لتر - اصدار خاص,المنزل والمطبخ,تيفال,2324.66,3.4,ثلاجه نوفروست 350 لتر - اصدار خاص يوفر اداء استثناييا مع توفير للطاقه وسهوله في التشغيل.,4,2023-04-17 22:10:48,unknown_subcategory,,0,ثلاجه نوفروست 350 لتر - اصدار خاص,False
163,دوره برمجه اكاديميه USB - اصدار خاص,الكتب والتعليم,الوراق,417.18,3.7,استثمر في دوره برمجه اكاديميه USB - اصدار خاص وطور مهاراتك ومعلوماتك باللغه العربيه.,6,2023-05-24 14:45:29,unknown_subcategory,,0,دوره برمجه اكاديميه USB - اصدار خاص,False
164,حقيبه يد جلديه - اصدار خاص,الازياء والملابس,مانجو,297.97,3.9,حقيبه يد جلديه - اصدار خاص مصنوع من اجود الخامات لاطلاله عصريه واناقه لافته.,5,2023-05-05 15:02:55,unknown_subcategory,,0,حقيبه يد جلديه - اصدار خاص,False
165,حذاء جري احترافي - اصدار خاص,الرياضه واللياقه,اديداس,867.11,4.2,حذاء جري احترافي - اصدار خاص مصمم للرياضيين المحترفين والهواه لاداء افضل وتحمل اطول.,4,2023-01-27 16:45:25,unknown_subcategory,,0,حذاء جري احترافي - اصدار خاص,False
166,فستان سهره انيق - اصدار خاص,الازياء والملابس,مانجو,184.75,3.8,فستان سهره انيق - اصدار خاص يجمع بين الراحه والاناقه ليناسب مختلف المناسبات.,1,2023-04-30 23:19:15,unknown_subcategory,,0,فستان سهره انيق - اصدار خاص,False
167,حقيبه رياضيه جيم - اصدار خاص,الرياضه واللياقه,هيد,104.4,3.8,حقيبه رياضيه جيم - اصدار خاص مصنوع من مواد خفيفه وعاليه التحمل يناسب جميع الانشطه.,1,2023-01-04 05:56:58,unknown_subcategory,,0,حقيبه رياضيه جيم - اصدار خاص,False
168,مجموعه سكاكين مطبخ - اصدار خاص,المنزل والمطبخ,اريتي,126.51,4.5,احصل علي مجموعه سكاكين مطبخ - اصدار خاص الان واستمتع بجوده لا مثيل لها في منزلك.,4,2023-06-06 13:00:49,unknown_subcategory,,0,مجموعه سكاكين مطبخ - اصدار خاص,False
169,فستان سهره انيق - اصدار خاص,الازياء والملابس,H&M,452.68,3.1,فستان سهره انيق - اصدار خاص بخيوط عاليه الجوده ومتاح بالوان متعدده تناسب ذوقك.,5,2023-02-19 00:21:14,unknown_subcategory,,0,فستان سهره انيق - اصدار خاص,False
170,فرن كهربايي 60 لتر - اصدار خاص,المنزل والمطبخ,بوش,810.36,3.5,احصل علي فرن كهربايي 60 لتر - اصدار خاص الان واستمتع بجوده لا مثيل لها في منزلك.,2,2023-05-16 09:21:24,unknown_subcategory,,0,فرن كهربايي 60 لتر - اصدار خاص,False
171,موسوعه التاريخ الاسلامي - اصدار خاص,الكتب والتعليم,دار الفكر,100.57,3.4,استثمر في موسوعه التاريخ الاسلامي - اصدار خاص وطور مهاراتك ومعلوماتك باللغه العربيه.,4,2023-01-11 21:30:52,unknown_subcategory,,0,موسوعه التاريخ الاسلامي - اصدار خاص,False
172,كتاب رياده الاعمال والنجاح - اصدار خاص,الكتب والتعليم,مكتبه جرير,72.49,3.6,كتاب رياده الاعمال والنجاح - اصدار خاص يقدم محتوي ثريا باسلوب سهل ومبسط للقاري العربي.,5,2023-06-16 14:23:05,unknown_subcategory,,0,كتاب رياده الاعمال والنجاح - اصدار خاص,False
173,حذاء جري احترافي - اصدار خاص,الرياضه واللياقه,اندر ارمور,426.85,4.7,حسن اداءك مع حذاء جري احترافي - اصدار خاص المدعوم باحدث تقنيات اللياقه البدنيه.,4,2023-02-22 15:23:40,unknown_subcategory,,0,حذاء جري احترافي - اصدار خاص,False
174,تابلت 10 انش - اصدار خاص,الالكترونيات,سامسونج,886.97,4.6,جهاز تابلت 10 انش - اصدار خاص بتقنيه متطوره واداء عال يناسب الاستخدام اليومي والمهني.,2,2023-04-24 23:47:11,unknown_subcategory,,0,تابلت 10 انش - اصدار خاص,False
175,مجموعه كتب الطفل التعليميه - اصدار خاص,الكتب والتعليم,مكتبه جرير,152.85,3.9,استثمر في مجموعه كتب الطفل التعليميه - اصدار خاص وطور مهاراتك ومعلوماتك باللغه العربيه.,4,2023-05-12 11:12:41,unknown_subcategory,,0,مجموعه كتب الطفل التعليميه - اصدار خاص,False
176,فرن كهربايي 60 لتر - اصدار خاص,المنزل والمطبخ,ديلونجي,1269.55,4.2,فرن كهربايي 60 لتر - اصدار خاص يوفر اداء استثناييا مع توفير للطاقه وسهوله في التشغيل.,5,2023-05-25 18:04:45,unknown_subcategory,,0,فرن كهربايي 60 لتر - اصدار خاص,False
177,لابتوب الترا سليم - اصدار خاص,الالكترونيات,لينوفو,3544.65,2.7,لابتوب الترا سليم - اصدار خاص بمعالج سريع وذاكره واسعه لتجربه استخدام سلسه ومريحه.,5,2023-04-26 15:44:15,unknown_subcategory,,0,لابتوب الترا سليم - اصدار خاص,False
178,مكيف هواء انفيرتر 18000 - اصدار خاص,المنزل والمطبخ,اريتي,3002.16,3.6,مكيف هواء انفيرتر 18000 - اصدار خاص يوفر اداء استثناييا مع توفير للطاقه وسهوله في التشغيل.,3,2023-04-18 09:20:33,unknown_subcategory,,0,مكيف هواء انفيرتر 18000 - اصدار خاص,False
179,مجموعه عنايه بالشعر - اصدار خاص,الجمال والعنايه,دوف,148.28,4.0,مجموعه عنايه بالشعر - اصدار خاص مكون من مكونات طبيعيه خاليه من المواد الضاره لبشره اكثر اشراقا.,6,2023-01-15 06:33:57,unknown_subcategory,,0,مجموعه عنايه بالشعر - اصدار خاص,False
180,شال كشمير ناعم - اصدار خاص,الازياء والملابس,مانجو,279.71,3.3,شال كشمير ناعم - اصدار خاص مصنوع من اجود الخامات لاطلاله عصريه واناقه لافته.,1,2023-01-02 00:12:41,unknown_subcategory,,0,شال كشمير ناعم - اصدار خاص,False
181,عطر رجالي عودي - اصدار خاص,الجمال والعنايه,بالمر,353.61,2.7,عطر رجالي عودي - اصدار خاص يغذي البشره ويرطبها طوال اليوم بعطر منعش.,4,2023-04-19 03:44:18,unknown_subcategory,,0,عطر رجالي عودي - اصدار خاص,False
182,سيروم فيتامين سي - اصدار خاص,الجمال والعنايه,لوريال,190.33,3.9,استخدم سيروم فيتامين سي - اصدار خاص يوميا للحصول علي نتايج ملموسه خلال اسبوعين.,5,2023-06-02 07:44:57,unknown_subcategory,,0,سيروم فيتامين سي - اصدار خاص,False
183,كريم مرطب SPF 50 - اصدار خاص,الجمال والعنايه,بالمر,171.04,4.4,استخدم كريم مرطب SPF 50 - اصدار خاص يوميا للحصول علي نتايج ملموسه خلال اسبوعين.,5,2023-06-25 18:34:22,unknown_subcategory,,0,كريم مرطب SPF 50 - اصدار خاص,False
184,حذاء رسمي جلد - اصدار خاص,الازياء والملابس,مانجو,617.48,2.9,حذاء رسمي جلد - اصدار خاص يجمع بين الراحه والاناقه ليناسب مختلف المناسبات.,3,2023-02-22 02:51:58,unknown_subcategory,,0,حذاء رسمي جلد - اصدار خاص,False
185,سماعات لاسلكيه - اصدار خاص,الالكترونيات,لينوفو,329.38,3.2,جهاز سماعات لاسلكيه - اصدار خاص بتقنيه متطوره واداء عال يناسب الاستخدام اليومي والمهني.,3,2023-02-18 21:00:20,unknown_subcategory,,0,سماعات لاسلكيه - اصدار خاص,False
186,كتاب الطبخ العربي التقليدي - اصدار خاص,الكتب والتعليم,دار العلوم,109.52,2.8,كتاب الطبخ العربي التقليدي - اصدار خاص مرجع شامل ومنقح مناسب للطلاب والباحثين.,4,2023-03-06 12:14:39,unknown_subcategory,,0,كتاب الطبخ العربي التقليدي - اصدار خاص,False
187,عطر رجالي عودي - اصدار خاص,الجمال والعنايه,افينو,521.01,4.5,استخدم عطر رجالي عودي - اصدار خاص يوميا للحصول علي نتايج ملموسه خلال اسبوعين.,5,2023-01-27 10:23:09,unknown_subcategory,,0,عطر رجالي عودي - اصدار خاص,False
188,جهاز مشي كهربايي - اصدار خاص,الرياضه واللياقه,هيد,2599.64,4.9,جهاز مشي كهربايي - اصدار خاص مصنوع من مواد خفيفه وعاليه التحمل يناسب جميع الانشطه.,3,2023-05-23 16:45:45,unknown_subcategory,,0,جهاز مشي كهربايي - اصدار خاص,False
189,مزيل عرق رول اون - اصدار خاص,الجمال والعنايه,ماك,46.18,3.2,مزيل عرق رول اون - اصدار خاص يغذي البشره ويرطبها طوال اليوم بعطر منعش.,3,2023-01-23 02:45:20,unknown_subcategory,,0,مزيل عرق رول اون - اصدار خاص,False
