order_item_id,user_id,order_id,product_id,quantity,unit_price,price
9531,294,3123,42,1,162.27,0.0
9532,294,3123,46,1,121.09,0.0
9533,294,3123,15,1,478.33,0.0
9534,294,3123,48,1,377.48,0.0
9535,294,3123,81,1,1613.84,0.0
9536,294,3123,50,1,103.84,0.0
9537,375,3124,48,1,377.48,0.0
9538,375,3124,139,1,351.69,0.0
9539,375,3124,144,1,91.59,0.0
9540,375,3124,46,1,121.09,0.0
9541,10,3125,41,1,708.68,0.0
9542,10,3125,47,1,691.19,0.0
9543,453,3126,145,1,165.87,0.0
9544,453,3126,51,1,66.67,0.0
9545,453,3126,53,1,95.99,0.0
9546,453,3126,54,1,131.19,0.0
9547,453,3126,56,2,327.69,0.0
9548,453,3126,89,2,73.16,0.0
9549,166,3127,33,1,404.5,0.0
9550,166,3127,107,1,5057.62,0.0
9551,399,3128,192,2,105.53,0.0
9552,399,3128,120,1,37.31,0.0
9553,114,3129,1,1,5429.43,0.0
9554,114,3129,3,1,182.88,0.0
9555,114,3129,4,1,1045.02,0.0
9556,114,3129,134,2,3215.18,0.0
9557,114,3129,10,1,96.42,0.0
9558,263,3130,1,1,5429.43,0.0
9559,263,3130,10,1,96.42,0.0
9560,263,3130,3,1,182.88,0.0
9561,263,3130,4,1,1045.02,0.0
9562,189,3131,32,1,182.43,0.0
9563,189,3131,39,2,51.31,0.0
9564,189,3131,37,1,113.29,0.0
9565,189,3131,31,1,118.65,0.0
9566,380,3132,39,1,51.31,0.0
9567,386,3133,56,1,327.69,0.0
9568,386,3133,51,1,66.67,0.0
9569,386,3133,53,1,95.99,0.0
9570,253,3134,155,1,298.62,0.0
9571,282,3135,152,1,92.66,0.0
9572,255,3136,46,1,121.09,0.0
9573,255,3136,48,1,377.48,0.0
9574,255,3136,50,1,103.84,0.0
9575,255,3136,60,1,325.99,0.0
9576,255,3136,95,1,217.5,0.0
9577,30,3137,141,1,449.82,0.0
9578,30,3137,46,1,121.09,0.0
9579,30,3137,48,1,377.48,0.0
9580,30,3137,178,2,3002.16,0.0
9581,30,3137,50,1,103.84,0.0
9582,136,3138,32,1,182.43,0.0
9583,136,3138,37,1,113.29,0.0
9584,136,3138,39,1,51.31,0.0
9585,136,3138,44,1,1768.56,0.0
9586,136,3138,31,1,118.65,0.0
9587,36,3139,34,1,269.1,0.0
9588,36,3139,35,1,790.82,0.0
9589,36,3139,38,1,325.54,0.0
9590,131,3140,18,2,685.51,0.0
9591,131,3140,51,1,66.67,0.0
9592,131,3140,54,1,131.19,0.0
9593,314,3141,198,1,440.15,0.0
9594,273,3142,169,1,452.68,0.0
9595,273,3142,34,1,269.1,0.0
9596,273,3142,35,1,790.82,0.0
9597,273,3142,38,1,325.54,0.0
9598,268,3143,10,2,96.42,0.0
9599,330,3144,79,1,421.1,0.0
9600,496,3145,135,1,248.61,0.0
9601,131,3146,101,1,241.26,0.0
9602,131,3146,92,1,182.48,0.0
9603,131,3146,25,1,958.76,0.0
9604,131,3146,26,1,547.5,0.0
9605,131,3146,28,2,207.71,0.0
9606,131,3146,29,1,137.26,0.0
9607,338,3147,184,1,617.48,0.0
9608,338,3147,195,1,411.6,0.0
9609,235,3148,7,1,2063.12,0.0
9610,464,3149,25,1,958.76,0.0
9611,464,3149,26,1,547.5,0.0
9612,464,3149,28,1,207.71,0.0
9613,464,3149,29,1,137.26,0.0
9614,454,3150,81,1,1613.84,0.0
9615,454,3150,86,1,336.99,0.0
9616,485,3151,56,1,327.69,0.0
9617,485,3151,80,1,996.58,0.0
9618,485,3151,51,1,66.67,0.0
9619,485,3151,54,1,131.19,0.0
9620,467,3152,96,2,2249.21,0.0
9621,467,3152,42,1,162.27,0.0
9622,467,3152,47,1,691.19,0.0
9623,467,3152,48,1,377.48,0.0
9624,467,3152,113,1,61.24,0.0
9625,205,3153,39,1,51.31,0.0
9626,205,3153,41,2,708.68,0.0
9627,205,3153,42,1,162.27,0.0
9628,205,3153,47,1,691.19,0.0
9629,205,3153,48,1,377.48,0.0
9630,392,3154,32,1,182.43,0.0
9631,392,3154,37,1,113.29,0.0
9632,392,3154,134,1,3215.18,0.0
9633,392,3154,31,1,118.65,0.0
9634,137,3155,48,2,377.48,0.0
9635,137,3155,50,1,103.84,0.0
9636,137,3155,197,1,1440.46,0.0
9637,137,3155,46,1,121.09,0.0
9638,430,3156,126,1,224.49,0.0
9639,205,3157,17,1,281.04,0.0
9640,205,3157,79,1,421.1,0.0
9641,426,3158,200,1,284.58,0.0
9642,212,3159,161,1,280.14,0.0
9643,212,3159,41,1,708.68,0.0
9644,212,3159,47,1,691.19,0.0
9645,212,3159,48,1,377.48,0.0
9646,212,3159,19,1,195.42,0.0
9647,471,3160,48,1,377.48,0.0
9648,471,3160,42,2,162.27,0.0
9649,471,3160,109,1,44.98,0.0
9650,471,3160,46,2,121.09,0.0
9651,378,3161,1,1,5429.43,0.0
9652,378,3161,3,1,182.88,0.0
9653,378,3161,127,1,209.71,0.0
9654,207,3162,92,1,182.48,0.0
9655,80,3163,32,1,182.43,0.0
9656,80,3163,37,1,113.29,0.0
9657,80,3163,71,1,241.15,0.0
9658,80,3163,39,1,51.31,0.0
9659,80,3163,109,1,44.98,0.0
9660,289,3164,33,1,404.5,0.0
9661,289,3164,34,1,269.1,0.0
9662,289,3164,35,1,790.82,0.0
9663,289,3164,78,1,637.27,0.0
9664,289,3164,143,1,602.95,0.0
9665,313,3165,48,1,377.48,0.0
9666,313,3165,42,1,162.27,0.0
9667,313,3165,83,1,584.83,0.0
9668,313,3165,46,2,121.09,0.0
9669,409,3166,38,1,325.54,0.0
9670,220,3167,137,1,593.31,0.0
9671,220,3167,78,1,637.27,0.0
9672,441,3168,51,1,66.67,0.0
9673,441,3168,53,1,95.99,0.0
9674,441,3168,54,1,131.19,0.0
9675,406,3169,138,1,2075.88,0.0
9676,406,3169,188,1,2599.64,0.0
9677,442,3170,33,1,404.5,0.0
9678,442,3170,34,1,269.1,0.0
9679,442,3170,35,1,790.82,0.0
9680,442,3170,161,1,280.14,0.0
9681,442,3170,38,1,325.54,0.0
9682,442,3170,181,2,353.61,0.0
9683,323,3171,42,1,162.27,0.0
9684,323,3171,46,1,121.09,0.0
9685,142,3172,49,2,247.85,0.0
9686,38,3173,48,1,377.48,0.0
9687,38,3173,33,2,404.5,0.0
9688,38,3173,42,1,162.27,0.0
9689,38,3173,47,1,691.19,0.0
9690,433,3174,32,1,182.43,0.0
9691,433,3174,37,1,113.29,0.0
9692,433,3174,39,1,51.31,0.0
9693,433,3174,88,1,398.34,0.0
9694,433,3174,31,1,118.65,0.0
9695,323,3175,59,2,88.07,0.0
9696,364,3176,33,2,404.5,0.0
9697,364,3176,34,1,269.1,0.0
9698,364,3176,35,1,790.82,0.0
9699,364,3176,43,2,1574.27,0.0
9700,364,3176,159,1,132.33,0.0
9701,431,3177,33,1,404.5,0.0
9702,431,3177,34,1,269.1,0.0
9703,431,3177,35,2,790.82,0.0
9704,431,3177,49,2,247.85,0.0
9705,126,3178,46,1,121.09,0.0
9706,82,3179,42,1,162.27,0.0
9707,82,3179,46,1,121.09,0.0
9708,82,3179,48,1,377.48,0.0
9709,82,3179,152,1,92.66,0.0
9710,82,3179,89,1,73.16,0.0
9711,81,3180,12,1,378.07,0.0
9712,81,3180,51,1,66.67,0.0
9713,81,3180,53,1,95.99,0.0
9714,81,3180,54,1,131.19,0.0
9715,81,3180,21,1,2953.99,0.0
9716,81,3180,56,1,327.69,0.0
9717,494,3181,1,1,5429.43,0.0
9718,494,3181,3,1,182.88,0.0
9719,494,3181,4,1,1045.02,0.0
9720,494,3181,132,1,284.92,0.0
9721,494,3181,10,1,96.42,0.0
9722,33,3182,32,1,182.43,0.0
9723,33,3182,116,1,136.01,0.0
9724,33,3182,39,2,51.31,0.0
9725,33,3182,31,2,118.65,0.0
9726,388,3183,96,1,2249.21,0.0
9727,388,3183,33,1,404.5,0.0
9728,388,3183,34,1,269.1,0.0
9729,388,3183,35,1,790.82,0.0
9730,388,3183,38,1,325.54,0.0
9731,388,3183,179,1,148.28,0.0
9732,333,3184,1,1,5429.43,0.0
9733,333,3184,10,1,96.42,0.0
9734,333,3184,3,1,182.88,0.0
9735,333,3184,4,1,1045.02,0.0
9736,251,3185,63,1,557.39,0.0
9737,374,3186,48,1,377.48,0.0
9738,374,3186,49,1,247.85,0.0
9739,374,3186,50,1,103.84,0.0
9740,374,3186,46,1,121.09,0.0
9741,207,3187,14,1,687.06,0.0
9742,96,3188,19,1,195.42,0.0
9743,355,3189,48,2,377.48,0.0
9744,355,3189,139,1,351.69,0.0
9745,324,3190,2,2,6856.93,0.0
9746,324,3190,3,1,182.88,0.0
9747,324,3190,6,1,2618.75,0.0
9748,324,3190,7,1,2063.12,0.0
9749,324,3190,9,1,864.52,0.0
9750,338,3191,109,1,44.98,0.0
9751,338,3191,181,1,353.61,0.0
9752,489,3192,56,1,327.69,0.0
9753,489,3192,145,1,165.87,0.0
9754,489,3192,51,1,66.67,0.0
9755,489,3192,54,1,131.19,0.0
9756,160,3193,162,1,2324.66,0.0
9757,267,3194,17,1,281.04,0.0
9758,267,3194,158,1,655.51,0.0
9759,42,3195,46,1,121.09,0.0
9760,42,3195,48,1,377.48,0.0
9761,42,3195,50,2,103.84,0.0
9762,42,3195,148,1,658.67,0.0
9763,42,3195,151,1,71.91,0.0
9764,457,3196,108,1,5179.59,0.0
9765,457,3196,142,1,243.55,0.0
9766,457,3196,46,1,121.09,0.0
9767,457,3196,48,1,377.48,0.0
9768,457,3196,50,1,103.84,0.0
9769,238,3197,105,1,250.27,0.0
9770,5,3198,56,1,327.69,0.0
9771,5,3198,51,1,66.67,0.0
9772,5,3198,54,1,131.19,0.0
9773,355,3199,25,1,958.76,0.0
9774,355,3199,187,1,521.01,0.0
9775,355,3199,28,1,207.71,0.0
9776,355,3199,93,1,304.48,0.0
9777,195,3200,179,1,148.28,0.0
9778,195,3200,150,1,244.37,0.0
9779,402,3201,147,1,4075.22,0.0
9780,211,3202,29,1,137.26,0.0
9781,37,3203,127,1,209.71,0.0
9782,260,3204,33,1,404.5,0.0
9783,260,3204,34,1,269.1,0.0
9784,260,3204,38,1,325.54,0.0
9785,97,3205,104,1,146.34,0.0
9786,97,3205,1,1,5429.43,0.0
9787,227,3206,43,1,1574.27,0.0
9788,227,3206,54,1,131.19,0.0
9789,141,3207,152,1,92.66,0.0
9790,141,3207,78,1,637.27,0.0
9791,347,3208,88,1,398.34,0.0
9792,347,3208,42,2,162.27,0.0
9793,347,3208,50,2,103.84,0.0
9794,347,3208,46,1,121.09,0.0
9795,12,3209,145,1,165.87,0.0
9796,491,3210,9,1,864.52,0.0
9797,491,3210,2,1,6856.93,0.0
9798,491,3210,155,1,298.62,0.0
9799,491,3210,198,1,440.15,0.0
9800,330,3211,72,1,295.83,0.0
9801,330,3211,68,1,1081.84,0.0
9802,395,3212,31,1,118.65,0.0
9803,177,3213,73,1,249.37,0.0
9804,213,3214,104,1,146.34,0.0
9805,213,3214,25,1,958.76,0.0
9806,213,3214,26,1,547.5,0.0
9807,213,3214,28,1,207.71,0.0
9808,281,3215,64,1,578.73,0.0
9809,267,3216,2,1,6856.93,0.0
9810,267,3216,3,2,182.88,0.0
9811,294,3217,150,1,244.37,0.0
9812,361,3218,42,2,162.27,0.0
9813,361,3218,51,1,66.67,0.0
9814,361,3218,46,1,121.09,0.0
9815,241,3219,20,1,600.91,0.0
9816,379,3220,6,1,2618.75,0.0
9817,379,3220,55,1,41.52,0.0
9818,497,3221,93,1,304.48,0.0
9819,497,3221,142,1,243.55,0.0
9820,164,3222,156,1,131.66,0.0
9821,328,3223,193,1,256.05,0.0
9822,267,3224,36,1,703.99,0.0
9823,267,3224,93,1,304.48,0.0
9824,60,3225,33,1,404.5,0.0
9825,60,3225,34,1,269.1,0.0
9826,60,3225,38,1,325.54,0.0
9827,467,3226,50,1,103.84,0.0
9828,467,3226,46,1,121.09,0.0
9829,468,3227,9,1,864.52,0.0
9830,468,3227,2,1,6856.93,0.0
9831,468,3227,3,1,182.88,0.0
9832,468,3227,33,1,404.5,0.0
9833,464,3228,1,1,5429.43,0.0
9834,464,3228,10,2,96.42,0.0
9835,464,3228,3,1,182.88,0.0
9836,464,3228,4,1,1045.02,0.0
9837,481,3229,1,1,5429.43,0.0
9838,481,3229,4,1,1045.02,0.0
9839,481,3229,71,1,241.15,0.0
9840,481,3229,10,1,96.42,0.0
9841,481,3229,145,1,165.87,0.0
9842,127,3230,32,1,182.43,0.0
9843,127,3230,46,1,121.09,0.0
9844,127,3230,39,1,51.31,0.0
9845,483,3231,70,1,1076.29,0.0
9846,71,3232,71,1,241.15,0.0
9847,238,3233,32,1,182.43,0.0
9848,238,3233,151,1,71.91,0.0
9849,238,3233,166,1,184.75,0.0
9850,238,3233,31,1,118.65,0.0
9851,207,3234,25,1,958.76,0.0
9852,207,3234,28,1,207.71,0.0
9853,207,3234,29,1,137.26,0.0
9854,315,3235,136,2,1233.09,0.0
9855,24,3236,177,1,3544.65,0.0
9856,24,3236,181,1,353.61,0.0
9857,24,3236,25,1,958.76,0.0
9858,24,3236,26,1,547.5,0.0
9859,24,3236,28,1,207.71,0.0
9860,24,3236,29,1,137.26,0.0
9861,82,3237,53,1,95.99,0.0
9862,82,3237,25,1,958.76,0.0
9863,82,3237,26,1,547.5,0.0
9864,82,3237,28,1,207.71,0.0
9865,82,3237,29,2,137.26,0.0
9866,482,3238,48,1,377.48,0.0
9867,482,3238,42,1,162.27,0.0
9868,482,3238,68,1,1081.84,0.0
9869,482,3238,47,1,691.19,0.0
9870,393,3239,1,1,5429.43,0.0
9871,393,3239,82,1,482.06,0.0
9872,393,3239,4,1,1045.02,0.0
9873,393,3239,42,1,162.27,0.0
9874,202,3240,9,1,864.52,0.0
9875,202,3240,2,1,6856.93,0.0
9876,202,3240,3,1,182.88,0.0
9877,131,3241,4,1,1045.02,0.0
9878,131,3241,51,1,66.67,0.0
9879,131,3241,54,1,131.19,0.0
9880,131,3241,56,1,327.69,0.0
9881,131,3241,94,1,192.65,0.0
9882,480,3242,128,2,664.23,0.0
9883,480,3242,41,1,708.68,0.0
9884,480,3242,42,2,162.27,0.0
9885,480,3242,47,1,691.19,0.0
9886,480,3242,48,1,377.48,0.0
9887,461,3243,2,1,6856.93,0.0
9888,461,3243,3,1,182.88,0.0
9889,461,3243,6,1,2618.75,0.0
9890,461,3243,9,1,864.52,0.0
9891,461,3243,86,1,336.99,0.0
9892,287,3244,55,1,41.52,0.0
9893,396,3245,32,1,182.43,0.0
9894,34,3246,42,1,162.27,0.0
9895,34,3246,143,1,602.95,0.0
9896,192,3247,25,1,958.76,0.0
9897,192,3247,165,1,867.11,0.0
9898,170,3248,1,1,5429.43,0.0
9899,170,3248,10,1,96.42,0.0
9900,170,3248,188,1,2599.64,0.0
9901,170,3248,109,1,44.98,0.0
9902,122,3249,98,1,449.02,0.0
9903,344,3250,32,1,182.43,0.0
9904,344,3250,39,1,51.31,0.0
9905,344,3250,82,1,482.06,0.0
9906,344,3250,179,1,148.28,0.0
9907,344,3250,31,1,118.65,0.0
9908,363,3251,11,2,73.96,0.0
9909,363,3251,108,1,5179.59,0.0
9910,437,3252,199,1,107.47,0.0
9911,437,3252,41,1,708.68,0.0
9912,437,3252,42,1,162.27,0.0
9913,437,3252,47,1,691.19,0.0
9914,437,3252,48,1,377.48,0.0
9915,231,3253,32,1,182.43,0.0
9916,231,3253,26,1,547.5,0.0
9917,485,3254,48,1,377.48,0.0
9918,485,3254,42,1,162.27,0.0
9919,485,3254,50,2,103.84,0.0
9920,485,3254,46,1,121.09,0.0
9921,268,3255,42,1,162.27,0.0
9922,268,3255,171,1,100.57,0.0
9923,268,3255,46,1,121.09,0.0
9924,268,3255,48,1,377.48,0.0
9925,268,3255,50,1,103.84,0.0
9926,268,3255,121,1,279.43,0.0
9927,48,3256,56,1,327.69,0.0
9928,48,3256,51,1,66.67,0.0
9929,48,3256,54,1,131.19,0.0
9930,48,3256,87,1,281.44,0.0
9931,141,3257,32,2,182.43,0.0
9932,141,3257,39,1,51.31,0.0
9933,141,3257,31,1,118.65,0.0
9934,442,3258,153,1,564.14,0.0
9935,442,3258,83,1,584.83,0.0
9936,289,3259,48,1,377.48,0.0
9937,289,3259,42,1,162.27,0.0
9938,289,3259,46,2,121.09,0.0
9939,177,3260,1,2,5429.43,0.0
9940,177,3260,10,1,96.42,0.0
9941,177,3260,115,1,131.51,0.0
9942,177,3260,4,1,1045.02,0.0
9943,46,3261,35,1,790.82,0.0
9944,46,3261,91,1,978.27,0.0
9945,56,3262,115,1,131.51,0.0
9946,376,3263,42,1,162.27,0.0
9947,376,3263,50,1,103.84,0.0
9948,376,3263,74,2,132.13,0.0
9949,376,3263,46,2,121.09,0.0
9950,138,3264,142,1,243.55,0.0
9951,138,3264,87,1,281.44,0.0
9952,225,3265,25,1,958.76,0.0
9953,225,3265,26,1,547.5,0.0
9954,225,3265,28,1,207.71,0.0
9955,225,3265,29,2,137.26,0.0
9956,385,3266,51,1,66.67,0.0
9957,385,3266,109,1,44.98,0.0
9958,457,3267,9,1,864.52,0.0
9959,457,3267,2,1,6856.93,0.0
9960,457,3267,6,1,2618.75,0.0
9961,329,3268,32,1,182.43,0.0
9962,329,3268,127,1,209.71,0.0
9963,329,3268,37,1,113.29,0.0
9964,329,3268,39,1,51.31,0.0
9965,8,3269,118,1,175.91,0.0
9966,8,3269,51,1,66.67,0.0
9967,8,3269,139,1,351.69,0.0
9968,8,3269,54,1,131.19,0.0
9969,186,3270,9,1,864.52,0.0
9970,289,3271,17,1,281.04,0.0
9971,289,3271,9,1,864.52,0.0
9972,416,3272,48,2,377.48,0.0
9973,416,3272,42,1,162.27,0.0
9974,416,3272,50,1,103.84,0.0
9975,416,3272,46,1,121.09,0.0
9976,4,3273,51,1,66.67,0.0
9977,297,3274,9,1,864.52,0.0
9978,297,3274,2,1,6856.93,0.0
9979,297,3274,6,1,2618.75,0.0
9980,297,3274,121,1,279.43,0.0
9981,25,3275,169,2,452.68,0.0
9982,25,3275,42,1,162.27,0.0
9983,25,3275,39,1,51.31,0.0
9984,25,3275,47,2,691.19,0.0
9985,259,3276,108,1,5179.59,0.0
9986,259,3276,174,1,886.97,0.0
9987,192,3277,96,1,2249.21,0.0
9988,192,3277,163,1,417.18,0.0
9989,33,3278,32,1,182.43,0.0
9990,33,3278,37,1,113.29,0.0
9991,33,3278,39,1,51.31,0.0
9992,381,3279,32,1,182.43,0.0
9993,381,3279,37,2,113.29,0.0
9994,381,3279,38,1,325.54,0.0
9995,381,3279,39,1,51.31,0.0
9996,381,3279,83,1,584.83,0.0
9997,381,3279,31,1,118.65,0.0
9998,125,3280,1,1,5429.43,0.0
9999,125,3280,10,1,96.42,0.0
10000,125,3280,3,1,182.88,0.0
10001,216,3281,92,1,182.48,0.0
10002,216,3281,189,1,46.18,0.0
10003,431,3282,164,1,297.97,0.0
10004,431,3282,133,1,165.39,0.0
10005,224,3283,33,1,404.5,0.0
10006,224,3283,34,1,269.1,0.0
10007,224,3283,38,1,325.54,0.0
10008,357,3284,33,1,404.5,0.0
10009,357,3284,34,1,269.1,0.0
10010,357,3284,35,1,790.82,0.0
10011,357,3284,69,1,5185.33,0.0
10012,357,3284,38,1,325.54,0.0
10013,123,3285,75,1,670.09,0.0
10014,18,3286,50,1,103.84,0.0
10015,18,3286,110,1,228.23,0.0
10016,478,3287,10,1,96.42,0.0
10017,478,3287,149,1,652.63,0.0
10018,478,3287,25,1,958.76,0.0
10019,478,3287,26,1,547.5,0.0
10020,478,3287,28,1,207.71,0.0
10021,280,3288,48,1,377.48,0.0
10022,280,3288,42,1,162.27,0.0
10023,280,3288,46,1,121.09,0.0
10024,60,3289,51,1,66.67,0.0
10025,60,3289,187,1,521.01,0.0
10026,333,3290,154,1,3786.85,0.0
10027,333,3290,175,1,152.85,0.0
10028,251,3291,108,1,5179.59,0.0
10029,251,3291,174,1,886.97,0.0
10030,464,3292,198,1,440.15,0.0
10031,464,3292,22,1,2057.09,0.0
10032,111,3293,107,1,5057.62,0.0
10033,111,3293,51,2,66.67,0.0
10034,111,3293,54,1,131.19,0.0
10035,64,3294,1,1,5429.43,0.0
10036,64,3294,3,2,182.88,0.0
10037,64,3294,4,1,1045.02,0.0
10038,64,3294,10,1,96.42,0.0
10039,64,3294,139,1,351.69,0.0
10040,64,3294,172,1,72.49,0.0
10041,91,3295,48,1,377.48,0.0
10042,91,3295,41,1,708.68,0.0
10043,91,3295,42,2,162.27,0.0
10044,91,3295,47,1,691.19,0.0
10045,129,3296,129,1,94.56,0.0
10046,129,3296,33,1,404.5,0.0
10047,129,3296,34,1,269.1,0.0
10048,129,3296,35,1,790.82,0.0
10049,129,3296,167,2,104.4,0.0
10050,1,3297,32,1,182.43,0.0
10051,1,3297,37,1,113.29,0.0
10052,1,3297,134,1,3215.18,0.0
10053,1,3297,39,1,51.31,0.0
10054,1,3297,181,1,353.61,0.0
10055,1,3297,31,1,118.65,0.0
10056,22,3298,32,1,182.43,0.0
10057,22,3298,39,1,51.31,0.0
10058,22,3298,31,1,118.65,0.0
10059,324,3299,94,1,192.65,0.0
10060,422,3300,33,1,404.5,0.0
10061,422,3300,34,1,269.1,0.0
10062,422,3300,38,1,325.54,0.0
10063,171,3301,48,1,377.48,0.0
10064,171,3301,42,1,162.27,0.0
10065,171,3301,50,1,103.84,0.0
10066,171,3301,46,1,121.09,0.0
10067,451,3302,99,2,185.24,0.0
10068,451,3302,146,1,323.76,0.0
10069,451,3302,25,1,958.76,0.0
10070,451,3302,26,1,547.5,0.0
10071,451,3302,28,1,207.71,0.0
10072,451,3302,29,2,137.26,0.0
10073,64,3303,71,1,241.15,0.0
10074,487,3304,70,2,1076.29,0.0
10075,430,3305,32,1,182.43,0.0
10076,430,3305,37,1,113.29,0.0
10077,430,3305,110,1,228.23,0.0
10078,430,3305,39,2,51.31,0.0
10079,127,3306,42,1,162.27,0.0
10080,127,3306,138,1,2075.88,0.0
10081,127,3306,46,1,121.09,0.0
10082,127,3306,50,1,103.84,0.0
10083,127,3306,127,2,209.71,0.0
10084,143,3307,2,1,6856.93,0.0
10085,143,3307,3,1,182.88,0.0
10086,143,3307,6,1,2618.75,0.0
10087,143,3307,9,1,864.52,0.0
10088,143,3307,73,2,249.37,0.0
10089,143,3307,51,1,66.67,0.0
10090,80,3308,25,1,958.76,0.0
10091,80,3308,26,1,547.5,0.0
10092,80,3308,29,1,137.26,0.0
10093,365,3309,96,2,2249.21,0.0
10094,365,3309,199,1,107.47,0.0
10095,365,3309,51,1,66.67,0.0
10096,365,3309,53,1,95.99,0.0
10097,365,3309,54,2,131.19,0.0
10098,365,3309,56,1,327.69,0.0
10099,492,3310,42,1,162.27,0.0
10100,492,3310,77,1,193.57,0.0
10101,492,3310,46,1,121.09,0.0
10102,492,3310,50,1,103.84,0.0
10103,492,3310,191,1,2178.66,0.0
10104,184,3311,22,1,2057.09,0.0
10105,297,3312,32,1,182.43,0.0
10106,297,3312,37,1,113.29,0.0
10107,297,3312,102,1,1982.66,0.0
10108,349,3313,88,1,398.34,0.0
10109,349,3313,25,1,958.76,0.0
10110,349,3313,26,1,547.5,0.0
10111,9,3314,160,2,298.73,0.0
10112,9,3314,199,1,107.47,0.0
10113,447,3315,9,1,864.52,0.0
10114,447,3315,2,1,6856.93,0.0
10115,447,3315,145,1,165.87,0.0
10116,447,3315,193,1,256.05,0.0
10117,494,3316,153,1,564.14,0.0
10118,494,3316,34,1,269.1,0.0
10119,494,3316,35,1,790.82,0.0
10120,494,3316,90,1,2115.26,0.0
10121,66,3317,34,1,269.1,0.0
10122,66,3317,35,1,790.82,0.0
10123,66,3317,38,1,325.54,0.0
10124,66,3317,114,1,246.79,0.0
10125,66,3317,119,1,1350.85,0.0
10126,398,3318,33,1,404.5,0.0
10127,398,3318,34,1,269.1,0.0
10128,185,3319,56,2,327.69,0.0
10129,185,3319,73,1,249.37,0.0
10130,185,3319,51,1,66.67,0.0
10131,185,3319,53,1,95.99,0.0
10132,359,3320,66,1,234.31,0.0
10133,475,3321,168,1,126.51,0.0
10134,475,3321,50,2,103.84,0.0
10135,475,3321,142,1,243.55,0.0
10136,475,3321,46,1,121.09,0.0
10137,38,3322,48,2,377.48,0.0
10138,38,3322,51,1,66.67,0.0
10139,38,3322,179,1,148.28,0.0
10140,446,3323,152,1,92.66,0.0
10141,446,3323,34,1,269.1,0.0
10142,97,3324,72,1,295.83,0.0
10143,96,3325,147,1,4075.22,0.0
10144,96,3325,197,2,1440.46,0.0
10145,401,3326,200,1,284.58,0.0
10146,134,3327,9,1,864.52,0.0
10147,189,3328,65,1,586.82,0.0
10148,189,3328,95,1,217.5,0.0
10149,478,3329,41,2,708.68,0.0
10150,342,3330,84,1,98.36,0.0
10151,342,3330,78,1,637.27,0.0
10152,148,3331,32,1,182.43,0.0
10153,148,3331,70,1,1076.29,0.0
10154,419,3332,32,1,182.43,0.0
10155,419,3332,37,1,113.29,0.0
10156,419,3332,39,2,51.31,0.0
10157,419,3332,74,1,132.13,0.0
10158,419,3332,31,1,118.65,0.0
10159,329,3333,40,1,36.51,0.0
10160,329,3333,29,1,137.26,0.0
10161,82,3334,162,1,2324.66,0.0
10162,82,3334,2,1,6856.93,0.0
10163,82,3334,3,1,182.88,0.0
10164,82,3334,9,1,864.52,0.0
10165,82,3334,111,1,453.66,0.0
10166,96,3335,128,1,664.23,0.0
10167,96,3335,159,2,132.33,0.0
10168,434,3336,51,1,66.67,0.0
10169,434,3336,54,1,131.19,0.0
10170,416,3337,1,1,5429.43,0.0
10171,416,3337,10,1,96.42,0.0
10172,324,3338,124,1,4869.43,0.0
10173,324,3338,116,2,136.01,0.0
10174,188,3339,25,1,958.76,0.0
10175,149,3340,181,1,353.61,0.0
10176,149,3340,127,1,209.71,0.0
10177,53,3341,104,2,146.34,0.0
10178,164,3342,33,1,404.5,0.0
10179,164,3342,34,2,269.1,0.0
10180,164,3342,115,1,131.51,0.0
10181,164,3342,38,1,325.54,0.0
10182,315,3343,115,1,131.51,0.0
10183,113,3344,1,1,5429.43,0.0
10184,113,3344,3,1,182.88,0.0
10185,226,3345,192,1,105.53,0.0
10186,226,3345,53,1,95.99,0.0
10187,3,3346,1,1,5429.43,0.0
10188,3,3346,4,2,1045.02,0.0
10189,3,3346,13,1,342.07,0.0
10190,107,3347,9,1,864.52,0.0
10191,107,3347,2,1,6856.93,0.0
10192,107,3347,93,1,304.48,0.0
10193,107,3347,6,1,2618.75,0.0
10194,334,3348,2,1,6856.93,0.0
10195,334,3348,194,1,582.97,0.0
10196,334,3348,6,1,2618.75,0.0
10197,334,3348,9,1,864.52,0.0
10198,334,3348,151,1,71.91,0.0
10199,81,3349,92,1,182.48,0.0
10200,208,3350,48,1,377.48,0.0
10201,208,3350,173,1,426.85,0.0
10202,208,3350,47,1,691.19,0.0
10203,165,3351,97,1,1968.21,0.0
10204,165,3351,61,1,1462.89,0.0
10205,98,3352,162,1,2324.66,0.0
10206,98,3352,42,1,162.27,0.0
10207,98,3352,46,1,121.09,0.0
10208,98,3352,48,2,377.48,0.0
10209,98,3352,50,1,103.84,0.0
10210,98,3352,127,1,209.71,0.0
10211,124,3353,107,1,5057.62,0.0
10212,113,3354,41,1,708.68,0.0
10213,113,3354,42,1,162.27,0.0
10214,113,3354,47,1,691.19,0.0
10215,113,3354,48,1,377.48,0.0
10216,113,3354,148,1,658.67,0.0
10217,312,3355,162,1,2324.66,0.0
10218,312,3355,42,1,162.27,0.0
10219,316,3356,38,1,325.54,0.0
10220,125,3357,41,1,708.68,0.0
10221,125,3357,42,1,162.27,0.0
10222,125,3357,47,1,691.19,0.0
10223,125,3357,48,2,377.48,0.0
