selected_product_id,plot_product_id,plot_product_name,is_selected_product,price,purchase_conversion_rate,rating,category,peer_group
47,47,اوزان حديد طقم 20 كيلو,True,691.19,30.454545454545453,3.2,الرياضه واللياقه,selected
47,50,عداد خطوات ذكي,False,103.84,37.5,3.2,الرياضه واللياقه,peer
47,42,لباس رياضي ضاغط,False,162.27,37.642857142857146,3.1,الرياضه واللياقه,peer
47,48,حقيبه رياضيه جيم,False,377.48,40.69230769230769,4.0,الرياضه واللياقه,peer
47,41,حذاء جري احترافي,False,708.68,42.66666666666666,4.8,الرياضه واللياقه,peer
47,46,حصيره يوغا مضاده للانزلاق,False,121.09,37.54545454545455,4.0,الرياضه واللياقه,peer
48,48,حقيبه رياضيه جيم,True,377.48,40.69230769230769,4.0,الرياضه واللياقه,selected
48,46,حصيره يوغا مضاده للانزلاق,False,121.09,37.54545454545455,4.0,الرياضه واللياقه,peer
48,50,عداد خطوات ذكي,False,103.84,37.5,3.2,الرياضه واللياقه,peer
48,41,حذاء جري احترافي,False,708.68,42.66666666666666,4.8,الرياضه واللياقه,peer
48,42,لباس رياضي ضاغط,False,162.27,37.642857142857146,3.1,الرياضه واللياقه,peer
48,47,اوزان حديد طقم 20 كيلو,False,691.19,30.454545454545453,3.2,الرياضه واللياقه,peer
49,49,جهاز قياس ضغط الدم,True,247.85,1.0,4.5,الرياضه واللياقه,selected
49,86,لباس رياضي ضاغط - اصدار خاص,False,336.99,1.4705882352941178,4.3,الرياضه واللياقه,peer
49,71,حصيره يوغا مضاده للانزلاق - اصدار خاص,False,241.15,2.1818181818181817,3.9,الرياضه واللياقه,peer
49,165,حذاء جري احترافي - اصدار خاص,False,867.11,2.25,4.2,الرياضه واللياقه,peer
49,139,حقيبه رياضيه جيم - اصدار خاص,False,351.69,1.411764705882353,3.6,الرياضه واللياقه,peer
49,98,اوزان حديد طقم 20 كيلو - اصدار خاص,False,449.02,2.363636363636364,4.1,الرياضه واللياقه,peer
50,50,عداد خطوات ذكي,True,103.84,37.5,3.2,الرياضه واللياقه,selected
50,42,لباس رياضي ضاغط,False,162.27,37.642857142857146,3.1,الرياضه واللياقه,peer
50,47,اوزان حديد طقم 20 كيلو,False,691.19,30.454545454545453,3.2,الرياضه واللياقه,peer
50,48,حقيبه رياضيه جيم,False,377.48,40.69230769230769,4.0,الرياضه واللياقه,peer
50,41,حذاء جري احترافي,False,708.68,42.66666666666666,4.8,الرياضه واللياقه,peer
50,46,حصيره يوغا مضاده للانزلاق,False,121.09,37.54545454545455,4.0,الرياضه واللياقه,peer
51,51,كتاب تعلم البرمجه بالعربيه,True,66.67,7.653846153846154,4.2,الكتب والتعليم,selected
51,113,كتاب تعلم البرمجه بالعربيه - اصدار خاص,False,61.24,1.0769230769230769,4.1,الكتب والتعليم,peer
51,52,موسوعه التاريخ الاسلامي,False,108.37,5.2,4.4,الكتب والتعليم,peer
51,84,كتاب الطبخ العربي التقليدي - اصدار خاص,False,98.36,5.8,4.4,الكتب والتعليم,peer
51,59,كتاب تطوير الذات والتحفيز,False,88.07,3.2,4.5,الكتب والتعليم,peer
51,55,روايه عربيه بيست سيلر,False,41.52,2.2666666666666666,5.0,الكتب والتعليم,peer
52,52,موسوعه التاريخ الاسلامي,True,108.37,5.2,4.4,الكتب والتعليم,selected
52,59,كتاب تطوير الذات والتحفيز,False,88.07,3.2,4.5,الكتب والتعليم,peer
52,200,موسوعه التاريخ الاسلامي - اصدار خاص,False,284.58,3.7777777777777777,4.4,الكتب والتعليم,peer
52,51,كتاب تعلم البرمجه بالعربيه,False,66.67,7.653846153846154,4.2,الكتب والتعليم,peer
52,55,روايه عربيه بيست سيلر,False,41.52,2.2666666666666666,5.0,الكتب والتعليم,peer
52,92,موسوعه التاريخ الاسلامي - اصدار خاص,False,182.48,1.5238095238095235,3.8,الكتب والتعليم,peer
53,53,كتاب رياده الاعمال والنجاح,True,95.99,10.555555555555555,4.3,الكتب والتعليم,selected
53,74,كتاب الطبخ العربي التقليدي - اصدار خاص,False,132.13,0.4354838709677419,4.5,الكتب والتعليم,peer
53,57,مجموعه كتب الطفل التعليميه,False,215.42,1.3157894736842106,3.3,الكتب والتعليم,peer
53,52,موسوعه التاريخ الاسلامي,False,108.37,5.2,4.4,الكتب والتعليم,peer
53,58,كتاب الطبخ العربي التقليدي,False,143.75,3.625,3.1,الكتب والتعليم,peer
53,92,موسوعه التاريخ الاسلامي - اصدار خاص,False,182.48,1.5238095238095235,3.8,الكتب والتعليم,peer
54,54,قاموس عربي انجليزي شامل,True,131.19,18.25,3.0,الكتب والتعليم,selected
54,56,دوره برمجه اكاديميه USB,False,327.69,11.875,4.1,الكتب والتعليم,peer
54,89,كتاب رياده الاعمال والنجاح - اصدار خاص,False,73.16,1.1428571428571428,2.8,الكتب والتعليم,peer
54,51,كتاب تعلم البرمجه بالعربيه,False,66.67,7.653846153846154,4.2,الكتب والتعليم,peer
54,94,قاموس عربي انجليزي شامل - اصدار خاص,False,192.65,4.0,3.8,الكتب والتعليم,peer
54,62,كتاب الطبخ العربي التقليدي - اصدار خاص,False,122.09,1.5,2.8,الكتب والتعليم,peer
55,55,روايه عربيه بيست سيلر,True,41.52,2.2666666666666666,5.0,الكتب والتعليم,selected
55,59,كتاب تطوير الذات والتحفيز,False,88.07,3.2,4.5,الكتب والتعليم,peer
55,200,موسوعه التاريخ الاسلامي - اصدار خاص,False,284.58,3.7777777777777777,4.4,الكتب والتعليم,peer
55,150,اطلس العالم المصور - اصدار خاص,False,244.37,0.5,4.4,الكتب والتعليم,peer
55,99,مجموعه كتب الطفل التعليميه - اصدار خاص,False,185.24,2.083333333333333,4.2,الكتب والتعليم,peer
55,52,موسوعه التاريخ الاسلامي,False,108.37,5.2,4.4,الكتب والتعليم,peer
56,56,دوره برمجه اكاديميه USB,True,327.69,11.875,4.1,الكتب والتعليم,selected
56,60,اطلس العالم المصور,False,325.99,3.7777777777777777,3.4,الكتب والتعليم,peer
56,54,قاموس عربي انجليزي شامل,False,131.19,18.25,3.0,الكتب والتعليم,peer
56,171,موسوعه التاريخ الاسلامي - اصدار خاص,False,100.57,1.318181818181818,3.4,الكتب والتعليم,peer
56,52,موسوعه التاريخ الاسلامي,False,108.37,5.2,4.4,الكتب والتعليم,peer
56,144,كتاب تطوير الذات والتحفيز - اصدار خاص,False,91.59,1.2173913043478262,3.4,الكتب والتعليم,peer
57,57,مجموعه كتب الطفل التعليميه,True,215.42,1.3157894736842106,3.3,الكتب والتعليم,selected
57,58,كتاب الطبخ العربي التقليدي,False,143.75,3.625,3.1,الكتب والتعليم,peer
57,60,اطلس العالم المصور,False,325.99,3.7777777777777777,3.4,الكتب والتعليم,peer
57,92,موسوعه التاريخ الاسلامي - اصدار خاص,False,182.48,1.5238095238095235,3.8,الكتب والتعليم,peer
57,144,كتاب تطوير الذات والتحفيز - اصدار خاص,False,91.59,1.2173913043478262,3.4,الكتب والتعليم,peer
57,53,كتاب رياده الاعمال والنجاح,False,95.99,10.555555555555555,4.3,الكتب والتعليم,peer
58,58,كتاب الطبخ العربي التقليدي,True,143.75,3.625,3.1,الكتب والتعليم,selected
58,57,مجموعه كتب الطفل التعليميه,False,215.42,1.3157894736842106,3.3,الكتب والتعليم,peer
58,92,موسوعه التاريخ الاسلامي - اصدار خاص,False,182.48,1.5238095238095235,3.8,الكتب والتعليم,peer
58,144,كتاب تطوير الذات والتحفيز - اصدار خاص,False,91.59,1.2173913043478262,3.4,الكتب والتعليم,peer
58,172,كتاب رياده الاعمال والنجاح - اصدار خاص,False,72.49,0.6304347826086957,3.6,الكتب والتعليم,peer
58,193,مجموعه كتب الطفل التعليميه - اصدار خاص,False,256.05,0.6071428571428571,3.4,الكتب والتعليم,peer
59,59,كتاب تطوير الذات والتحفيز,True,88.07,3.2,4.5,الكتب والتعليم,selected
59,200,موسوعه التاريخ الاسلامي - اصدار خاص,False,284.58,3.7777777777777777,4.4,الكتب والتعليم,peer
59,99,مجموعه كتب الطفل التعليميه - اصدار خاص,False,185.24,2.083333333333333,4.2,الكتب والتعليم,peer
59,55,روايه عربيه بيست سيلر,False,41.52,2.2666666666666666,5.0,الكتب والتعليم,peer
59,84,كتاب الطبخ العربي التقليدي - اصدار خاص,False,98.36,5.8,4.4,الكتب والتعليم,peer
59,175,مجموعه كتب الطفل التعليميه - اصدار خاص,False,152.85,0.6808510638297872,3.9,الكتب والتعليم,peer
60,60,اطلس العالم المصور,True,325.99,3.7777777777777777,3.4,الكتب والتعليم,selected
60,92,موسوعه التاريخ الاسلامي - اصدار خاص,False,182.48,1.5238095238095235,3.8,الكتب والتعليم,peer
60,57,مجموعه كتب الطفل التعليميه,False,215.42,1.3157894736842106,3.3,الكتب والتعليم,peer
60,144,كتاب تطوير الذات والتحفيز - اصدار خاص,False,91.59,1.2173913043478262,3.4,الكتب والتعليم,peer
60,77,دوره برمجه اكاديميه USB - اصدار خاص,False,193.57,0.6923076923076923,3.4,الكتب والتعليم,peer
60,163,دوره برمجه اكاديميه USB - اصدار خاص,False,417.18,3.0,3.7,الكتب والتعليم,peer
61,61,فرن كهربايي 60 لتر - اصدار خاص,True,1462.89,2.090909090909091,4.5,المنزل والمطبخ,selected
61,170,فرن كهربايي 60 لتر - اصدار خاص,False,810.36,3.0,3.5,المنزل والمطبخ,peer
61,136,فرن كهربايي 60 لتر - اصدار خاص,False,1233.09,1.0,4.5,المنزل والمطبخ,peer
61,134,ثلاجه نوفروست 350 لتر - اصدار خاص,False,3215.18,2.333333333333333,4.8,المنزل والمطبخ,peer
61,197,مكيف هواء انفيرتر 18000 - اصدار خاص,False,1440.46,0.9545454545454546,3.5,المنزل والمطبخ,peer
61,168,مجموعه سكاكين مطبخ - اصدار خاص,False,126.51,0.6875,4.5,المنزل والمطبخ,peer
62,62,كتاب الطبخ العربي التقليدي - اصدار خاص,True,122.09,1.5,2.8,الكتب والتعليم,selected
62,89,كتاب رياده الاعمال والنجاح - اصدار خاص,False,73.16,1.1428571428571428,2.8,الكتب والتعليم,peer
62,94,قاموس عربي انجليزي شامل - اصدار خاص,False,192.65,4.0,3.8,الكتب والتعليم,peer
62,144,كتاب تطوير الذات والتحفيز - اصدار خاص,False,91.59,1.2173913043478262,3.4,الكتب والتعليم,peer
62,171,موسوعه التاريخ الاسلامي - اصدار خاص,False,100.57,1.318181818181818,3.4,الكتب والتعليم,peer
62,186,كتاب الطبخ العربي التقليدي - اصدار خاص,False,109.52,1.037037037037037,2.8,الكتب والتعليم,peer
63,63,حذاء رياضي مريح - اصدار خاص,True,557.39,1.8,2.9,الازياء والملابس,selected
63,127,قميص قطني كلاسيكي - اصدار خاص,False,209.71,2.5454545454545454,3.0,الازياء والملابس,peer
63,166,فستان سهره انيق - اصدار خاص,False,184.75,1.6842105263157894,3.8,الازياء والملابس,peer
63,20,حذاء رسمي جلد,False,600.91,2.909090909090909,3.4,الازياء والملابس,peer
63,190,حذاء رسمي جلد - اصدار خاص,False,615.39,4.25,3.9,الازياء والملابس,peer
63,129,تيشيرت بولو قطن - اصدار خاص,False,94.56,2.5,4.5,الازياء والملابس,peer
64,64,عطر رجالي عودي - اصدار خاص,True,578.73,1.0,3.5,الجمال والعنايه,selected
64,78,عطر رجالي عودي - اصدار خاص,False,637.27,2.4166666666666665,3.7,الجمال والعنايه,peer
64,109,قناع وجه كولاجين - اصدار خاص,False,44.98,4.428571428571429,2.8,الجمال والعنايه,peer
64,181,عطر رجالي عودي - اصدار خاص,False,353.61,2.2,2.7,الجمال والعنايه,peer
64,160,زيت ارغان طبيعي - اصدار خاص,False,298.73,3.5,4.3,الجمال والعنايه,peer
64,182,سيروم فيتامين سي - اصدار خاص,False,190.33,2.1538461538461537,3.9,الجمال والعنايه,peer
65,65,مكنسه كهرباييه لاسلكيه - اصدار خاص,True,586.82,1.9285714285714288,2.7,المنزل والمطبخ,selected
65,82,مجموعه سكاكين مطبخ - اصدار خاص,False,482.06,3.0,2.9,المنزل والمطبخ,peer
65,135,طقم اواني طهي غرانيت - اصدار خاص,False,248.61,1.2,2.8,المنزل والمطبخ,peer
65,85,ماكينه قهوه اسبريسو - اصدار خاص,False,1742.75,1.7142857142857142,2.6,المنزل والمطبخ,peer
65,106,فرن كهربايي 60 لتر - اصدار خاص,False,449.77,1.9285714285714288,2.6,المنزل والمطبخ,peer
65,111,مكواه بخاريه احترافيه - اصدار خاص,False,453.66,3.125,3.8,المنزل والمطبخ,peer
66,66,قميص قطني كلاسيكي - اصدار خاص,True,234.31,3.333333333333333,3.7,الازياء والملابس,selected
66,164,حقيبه يد جلديه - اصدار خاص,False,297.97,0.6923076923076923,3.9,الازياء والملابس,peer
66,73,فستان سهره انيق - اصدار خاص,False,249.37,1.85,3.4,الازياء والملابس,peer
66,152,شال كشمير ناعم - اصدار خاص,False,92.66,0.92,3.4,الازياء والملابس,peer
66,169,فستان سهره انيق - اصدار خاص,False,452.68,1.173913043478261,3.1,الازياء والملابس,peer
66,12,فستان سهره انيق,False,378.07,2.5,4.2,الازياء والملابس,peer
67,67,لابتوب الترا سليم - اصدار خاص,True,3651.66,1.380952380952381,4.6,الالكترونيات,selected
67,97,هاتف ذكي برو ماكس - اصدار خاص,False,1968.21,1.9166666666666667,4.1,الالكترونيات,peer
67,6,شاشه 4K 27 انش,False,2618.75,12.25,3.1,الالكترونيات,peer
67,5,تابلت 10 انش,False,1043.64,1.6875,5.0,الالكترونيات,peer
67,174,تابلت 10 انش - اصدار خاص,False,886.97,2.4545454545454546,4.6,الالكترونيات,peer
67,112,شاشه 4K 27 انش - اصدار خاص,False,2651.9,0.8461538461538461,4.9,الالكترونيات,peer
68,68,تابلت 10 انش - اصدار خاص,True,1081.84,1.8125,2.6,الالكترونيات,selected
68,142,مكبر صوت بلوتوث - اصدار خاص,False,243.55,1.5263157894736843,2.9,الالكترونيات,peer
68,161,شاحن لاسلكي سريع - اصدار خاص,False,280.14,1.6875,2.5,الالكترونيات,peer
68,75,تابلت 10 انش - اصدار خاص,False,670.09,1.9444444444444444,3.0,الالكترونيات,peer
68,97,هاتف ذكي برو ماكس - اصدار خاص,False,1968.21,1.9166666666666667,4.1,الالكترونيات,peer
68,141,ساعه ذكيه سبورت - اصدار خاص,False,449.82,0.8181818181818182,3.4,الالكترونيات,peer
69,69,لابتوب الترا سليم - اصدار خاص,True,5185.33,1.6875,2.5,الالكترونيات,selected
69,107,كاميرا ميرورليس - اصدار خاص,False,5057.62,2.8,3.2,الالكترونيات,peer
69,177,لابتوب الترا سليم - اصدار خاص,False,3544.65,2.7777777777777777,2.7,الالكترونيات,peer
69,108,كاميرا ميرورليس - اصدار خاص,False,5179.59,1.7894736842105263,3.3,الالكترونيات,peer
69,124,كاميرا ميرورليس - اصدار خاص,False,4869.43,0.5434782608695652,2.8,الالكترونيات,peer
69,147,هاتف ذكي برو ماكس - اصدار خاص,False,4075.22,3.090909090909091,4.8,الالكترونيات,peer
70,70,فرن كهربايي 60 لتر - اصدار خاص,True,1076.29,1.181818181818182,3.1,المنزل والمطبخ,selected
70,119,ماكينه قهوه اسبريسو - اصدار خاص,False,1350.85,0.7714285714285715,3.7,المنزل والمطبخ,peer
70,197,مكيف هواء انفيرتر 18000 - اصدار خاص,False,1440.46,0.9545454545454546,3.5,المنزل والمطبخ,peer
70,85,ماكينه قهوه اسبريسو - اصدار خاص,False,1742.75,1.7142857142857142,2.6,المنزل والمطبخ,peer
70,135,طقم اواني طهي غرانيت - اصدار خاص,False,248.61,1.2,2.8,المنزل والمطبخ,peer
70,106,فرن كهربايي 60 لتر - اصدار خاص,False,449.77,1.9285714285714288,2.6,المنزل والمطبخ,peer
71,71,حصيره يوغا مضاده للانزلاق - اصدار خاص,True,241.15,2.1818181818181817,3.9,الرياضه واللياقه,selected
71,139,حقيبه رياضيه جيم - اصدار خاص,False,351.69,1.411764705882353,3.6,الرياضه واللياقه,peer
71,165,حذاء جري احترافي - اصدار خاص,False,867.11,2.25,4.2,الرياضه واللياقه,peer
71,98,اوزان حديد طقم 20 كيلو - اصدار خاص,False,449.02,2.363636363636364,4.1,الرياضه واللياقه,peer
71,86,لباس رياضي ضاغط - اصدار خاص,False,336.99,1.4705882352941178,4.3,الرياضه واللياقه,peer
71,49,جهاز قياس ضغط الدم,False,247.85,1.0,4.5,الرياضه واللياقه,peer
72,72,كريم مرطب SPF 50 - اصدار خاص,True,295.83,2.8,3.1,الجمال والعنايه,selected
72,87,طقم مكياج احترافي - اصدار خاص,False,281.44,0.5454545454545454,2.7,الجمال والعنايه,peer
72,181,عطر رجالي عودي - اصدار خاص,False,353.61,2.2,2.7,الجمال والعنايه,peer
72,132,عطر رجالي عودي - اصدار خاص,False,284.92,3.875,3.5,الجمال والعنايه,peer
72,183,كريم مرطب SPF 50 - اصدار خاص,False,171.04,0.4074074074074074,4.4,الجمال والعنايه,peer
72,189,مزيل عرق رول اون - اصدار خاص,False,46.18,0.6,3.2,الجمال والعنايه,peer
73,73,فستان سهره انيق - اصدار خاص,True,249.37,1.85,3.4,الازياء والملابس,selected
73,83,فستان سهره انيق - اصدار خاص,False,584.83,2.6,3.4,الازياء والملابس,peer
73,169,فستان سهره انيق - اصدار خاص,False,452.68,1.173913043478261,3.1,الازياء والملابس,peer
73,17,شال كشمير ناعم,False,281.04,1.7142857142857142,3.7,الازياء والملابس,peer
73,66,قميص قطني كلاسيكي - اصدار خاص,False,234.31,3.333333333333333,3.7,الازياء والملابس,peer
73,15,حذاء رياضي مريح,False,478.33,5.2,3.6,الازياء والملابس,peer
74,74,كتاب الطبخ العربي التقليدي - اصدار خاص,True,132.13,0.4354838709677419,4.5,الكتب والتعليم,selected
74,145,قاموس عربي انجليزي شامل - اصدار خاص,False,165.87,2.05,4.9,الكتب والتعليم,peer
74,92,موسوعه التاريخ الاسلامي - اصدار خاص,False,182.48,1.5238095238095235,3.8,الكتب والتعليم,peer
74,175,مجموعه كتب الطفل التعليميه - اصدار خاص,False,152.85,0.6808510638297872,3.9,الكتب والتعليم,peer
74,120,روايه عربيه بيست سيلر - اصدار خاص,False,37.31,2.9285714285714284,4.2,الكتب والتعليم,peer
74,172,كتاب رياده الاعمال والنجاح - اصدار خاص,False,72.49,0.6304347826086957,3.6,الكتب والتعليم,peer
75,75,تابلت 10 انش - اصدار خاص,True,670.09,1.9444444444444444,3.0,الالكترونيات,selected
75,141,ساعه ذكيه سبورت - اصدار خاص,False,449.82,0.8181818181818182,3.4,الالكترونيات,peer
75,161,شاحن لاسلكي سريع - اصدار خاص,False,280.14,1.6875,2.5,الالكترونيات,peer
75,115,شاحن لاسلكي سريع - اصدار خاص,False,131.51,1.75,3.6,الالكترونيات,peer
75,68,تابلت 10 انش - اصدار خاص,False,1081.84,1.8125,2.6,الالكترونيات,peer
75,126,شاحن لاسلكي سريع - اصدار خاص,False,224.49,0.7,4.3,الالكترونيات,peer
76,76,حقيبه رياضيه جيم - اصدار خاص,True,110.25,1.4736842105263157,4.1,الرياضه واللياقه,selected
76,114,حقيبه رياضيه جيم - اصدار خاص,False,246.79,1.5909090909090908,4.3,الرياضه واللياقه,peer
76,105,حقيبه رياضيه جيم - اصدار خاص,False,250.27,2.4,4.6,الرياضه واللياقه,peer
76,110,جهاز قياس ضغط الدم - اصدار خاص,False,228.23,1.2272727272727273,4.0,الرياضه واللياقه,peer
76,95,كره قدم رسميه فيفا - اصدار خاص,False,217.5,2.117647058823529,4.0,الرياضه واللياقه,peer
76,118,حصيره يوغا مضاده للانزلاق - اصدار خاص,False,175.91,4.833333333333333,3.0,الرياضه واللياقه,peer
77,77,دوره برمجه اكاديميه USB - اصدار خاص,True,193.57,0.6923076923076923,3.4,الكتب والتعليم,selected
77,193,مجموعه كتب الطفل التعليميه - اصدار خاص,False,256.05,0.6071428571428571,3.4,الكتب والتعليم,peer
77,163,دوره برمجه اكاديميه USB - اصدار خاص,False,417.18,3.0,3.7,الكتب والتعليم,peer
77,196,اطلس العالم المصور - اصدار خاص,False,211.44,1.2941176470588236,3.5,الكتب والتعليم,peer
77,92,موسوعه التاريخ الاسلامي - اصدار خاص,False,182.48,1.5238095238095235,3.8,الكتب والتعليم,peer
77,60,اطلس العالم المصور,False,325.99,3.7777777777777777,3.4,الكتب والتعليم,peer
78,78,عطر رجالي عودي - اصدار خاص,True,637.27,2.4166666666666665,3.7,الجمال والعنايه,selected
78,182,سيروم فيتامين سي - اصدار خاص,False,190.33,2.1538461538461537,3.9,الجمال والعنايه,peer
78,64,عطر رجالي عودي - اصدار خاص,False,578.73,1.0,3.5,الجمال والعنايه,peer
78,109,قناع وجه كولاجين - اصدار خاص,False,44.98,4.428571428571429,2.8,الجمال والعنايه,peer
78,183,كريم مرطب SPF 50 - اصدار خاص,False,171.04,0.4074074074074074,4.4,الجمال والعنايه,peer
78,181,عطر رجالي عودي - اصدار خاص,False,353.61,2.2,2.7,الجمال والعنايه,peer
79,79,سيروم فيتامين سي - اصدار خاص,True,421.1,27.0,4.6,الجمال والعنايه,selected
79,32,سيروم فيتامين سي,False,182.43,26.928571428571427,4.7,الجمال والعنايه,peer
79,35,عطر نسايي زهري,False,790.82,21.916666666666668,4.8,الجمال والعنايه,peer
79,31,كريم مرطب SPF 50,False,118.65,15.0,3.8,الجمال والعنايه,peer
79,33,مجموعه عنايه بالشعر,False,404.5,17.41176470588235,4.2,الجمال والعنايه,peer
79,39,قناع وجه كولاجين,False,51.31,13.95,3.5,الجمال والعنايه,peer
80,80,ماكينه قهوه اسبريسو - اصدار خاص,True,996.58,3.0,4.3,المنزل والمطبخ,selected
80,128,مكواه بخاريه احترافيه - اصدار خاص,False,664.23,1.8333333333333333,3.3,المنزل والمطبخ,peer
80,168,مجموعه سكاكين مطبخ - اصدار خاص,False,126.51,0.6875,4.5,المنزل والمطبخ,peer
80,153,فرن كهربايي 60 لتر - اصدار خاص,False,564.14,1.7058823529411764,3.4,المنزل والمطبخ,peer
80,195,فرن كهربايي 60 لتر - اصدار خاص,False,411.6,2.0,3.1,المنزل والمطبخ,peer
80,27,فرن كهربايي 60 لتر,False,1128.13,2.6153846153846154,4.0,المنزل والمطبخ,peer
81,81,شاشه 4K 27 انش - اصدار خاص,True,1613.84,2.071428571428572,5.0,الالكترونيات,selected
81,112,شاشه 4K 27 انش - اصدار خاص,False,2651.9,0.8461538461538461,4.9,الالكترونيات,peer
81,90,شاشه 4K 27 انش - اصدار خاص,False,2115.26,2.3,5.0,الالكترونيات,peer
81,102,تابلت 10 انش - اصدار خاص,False,1982.66,1.2105263157894737,3.5,الالكترونيات,peer
81,147,هاتف ذكي برو ماكس - اصدار خاص,False,4075.22,3.090909090909091,4.8,الالكترونيات,peer
81,194,ساعه ذكيه سبورت - اصدار خاص,False,582.97,1.9,4.0,الالكترونيات,peer
82,82,مجموعه سكاكين مطبخ - اصدار خاص,True,482.06,3.0,2.9,المنزل والمطبخ,selected
82,135,طقم اواني طهي غرانيت - اصدار خاص,False,248.61,1.2,2.8,المنزل والمطبخ,peer
82,65,مكنسه كهرباييه لاسلكيه - اصدار خاص,False,586.82,1.9285714285714288,2.7,المنزل والمطبخ,peer
82,111,مكواه بخاريه احترافيه - اصدار خاص,False,453.66,3.125,3.8,المنزل والمطبخ,peer
82,85,ماكينه قهوه اسبريسو - اصدار خاص,False,1742.75,1.7142857142857142,2.6,المنزل والمطبخ,peer
82,176,فرن كهربايي 60 لتر - اصدار خاص,False,1269.55,0.3725490196078431,4.2,المنزل والمطبخ,peer
83,83,فستان سهره انيق - اصدار خاص,True,584.83,2.6,3.4,الازياء والملابس,selected
83,73,فستان سهره انيق - اصدار خاص,False,249.37,1.85,3.4,الازياء والملابس,peer
83,169,فستان سهره انيق - اصدار خاص,False,452.68,1.173913043478261,3.1,الازياء والملابس,peer
83,17,شال كشمير ناعم,False,281.04,1.7142857142857142,3.7,الازياء والملابس,peer
83,155,حذاء رياضي مريح - اصدار خاص,False,298.62,2.4285714285714284,2.7,الازياء والملابس,peer
83,15,حذاء رياضي مريح,False,478.33,5.2,3.6,الازياء والملابس,peer
84,84,كتاب الطبخ العربي التقليدي - اصدار خاص,True,98.36,5.8,4.4,الكتب والتعليم,selected
84,200,موسوعه التاريخ الاسلامي - اصدار خاص,False,284.58,3.7777777777777777,4.4,الكتب والتعليم,peer
84,59,كتاب تطوير الذات والتحفيز,False,88.07,3.2,4.5,الكتب والتعليم,peer
84,94,قاموس عربي انجليزي شامل - اصدار خاص,False,192.65,4.0,3.8,الكتب والتعليم,peer
84,175,مجموعه كتب الطفل التعليميه - اصدار خاص,False,152.85,0.6808510638297872,3.9,الكتب والتعليم,peer
84,51,كتاب تعلم البرمجه بالعربيه,False,66.67,7.653846153846154,4.2,الكتب والتعليم,peer
85,85,ماكينه قهوه اسبريسو - اصدار خاص,True,1742.75,1.7142857142857142,2.6,المنزل والمطبخ,selected
85,162,ثلاجه نوفروست 350 لتر - اصدار خاص,False,2324.66,1.3333333333333333,3.4,المنزل والمطبخ,peer
85,70,فرن كهربايي 60 لتر - اصدار خاص,False,1076.29,1.181818181818182,3.1,المنزل والمطبخ,peer
85,119,ماكينه قهوه اسبريسو - اصدار خاص,False,1350.85,0.7714285714285715,3.7,المنزل والمطبخ,peer
85,65,مكنسه كهرباييه لاسلكيه - اصدار خاص,False,586.82,1.9285714285714288,2.7,المنزل والمطبخ,peer
85,106,فرن كهربايي 60 لتر - اصدار خاص,False,449.77,1.9285714285714288,2.6,المنزل والمطبخ,peer
86,86,لباس رياضي ضاغط - اصدار خاص,True,336.99,1.4705882352941178,4.3,الرياضه واللياقه,selected
86,49,جهاز قياس ضغط الدم,False,247.85,1.0,4.5,الرياضه واللياقه,peer
86,98,اوزان حديد طقم 20 كيلو - اصدار خاص,False,449.02,2.363636363636364,4.1,الرياضه واللياقه,peer
86,165,حذاء جري احترافي - اصدار خاص,False,867.11,2.25,4.2,الرياضه واللياقه,peer
86,71,حصيره يوغا مضاده للانزلاق - اصدار خاص,False,241.15,2.1818181818181817,3.9,الرياضه واللياقه,peer
86,139,حقيبه رياضيه جيم - اصدار خاص,False,351.69,1.411764705882353,3.6,الرياضه واللياقه,peer
87,87,طقم مكياج احترافي - اصدار خاص,True,281.44,0.5454545454545454,2.7,الجمال والعنايه,selected
87,181,عطر رجالي عودي - اصدار خاص,False,353.61,2.2,2.7,الجمال والعنايه,peer
87,72,كريم مرطب SPF 50 - اصدار خاص,False,295.83,2.8,3.1,الجمال والعنايه,peer
87,122,طقم مكياج احترافي - اصدار خاص,False,696.77,2.083333333333333,3.2,الجمال والعنايه,peer
87,109,قناع وجه كولاجين - اصدار خاص,False,44.98,4.428571428571429,2.8,الجمال والعنايه,peer
87,179,مجموعه عنايه بالشعر - اصدار خاص,False,148.28,5.166666666666667,4.0,الجمال والعنايه,peer
88,88,دوره برمجه اكاديميه USB - اصدار خاص,True,398.34,5.285714285714286,3.9,الكتب والتعليم,selected
88,175,مجموعه كتب الطفل التعليميه - اصدار خاص,False,152.85,0.6808510638297872,3.9,الكتب والتعليم,peer
88,172,كتاب رياده الاعمال والنجاح - اصدار خاص,False,72.49,0.6304347826086957,3.6,الكتب والتعليم,peer
88,120,روايه عربيه بيست سيلر - اصدار خاص,False,37.31,2.9285714285714284,4.2,الكتب والتعليم,peer
88,200,موسوعه التاريخ الاسلامي - اصدار خاص,False,284.58,3.7777777777777777,4.4,الكتب والتعليم,peer
88,92,موسوعه التاريخ الاسلامي - اصدار خاص,False,182.48,1.5238095238095235,3.8,الكتب والتعليم,peer
89,89,كتاب رياده الاعمال والنجاح - اصدار خاص,True,73.16,1.1428571428571428,2.8,الكتب والتعليم,selected
89,62,كتاب الطبخ العربي التقليدي - اصدار خاص,False,122.09,1.5,2.8,الكتب والتعليم,peer
