product_id,peer_rank,peer_product_id,peer_name,peer_similarity_score
84,3,94,قاموس عربي انجليزي شامل - اصدار خاص,0.910063761777629
84,4,175,مجموعه كتب الطفل التعليميه - اصدار خاص,0.8895740647758468
84,5,51,كتاب تعلم البرمجه بالعربيه,0.8867174566362739
85,1,162,ثلاجه نوفروست 350 لتر - اصدار خاص,0.9482388970923317
85,2,70,فرن كهربايي 60 لتر - اصدار خاص,0.9186256671834024
85,3,119,ماكينه قهوه اسبريسو - اصدار خاص,0.8940070485840247
85,4,65,مكنسه كهرباييه لاسلكيه - اصدار خاص,0.8927831652848413
85,5,106,فرن كهربايي 60 لتر - اصدار خاص,0.8794255371010625
86,1,49,جهاز قياس ضغط الدم,0.961174109194713
86,2,98,اوزان حديد طقم 20 كيلو - اصدار خاص,0.9481462997960352
86,3,165,حذاء جري احترافي - اصدار خاص,0.946680809916725
86,4,71,حصيره يوغا مضاده للانزلاق - اصدار خاص,0.9465251917172249
86,5,139,حقيبه رياضيه جيم - اصدار خاص,0.9326646828366438
87,1,181,عطر رجالي عودي - اصدار خاص,0.9071326354049756
87,2,72,كريم مرطب SPF 50 - اصدار خاص,0.8596232741158129
87,3,122,طقم مكياج احترافي - اصدار خاص,0.8335089123286608
87,4,109,قناع وجه كولاجين - اصدار خاص,0.8321972995108107
87,5,179,مجموعه عنايه بالشعر - اصدار خاص,0.8145413931610208
88,1,175,مجموعه كتب الطفل التعليميه - اصدار خاص,0.9211736208832099
88,2,172,كتاب رياده الاعمال والنجاح - اصدار خاص,0.9080263836294342
88,3,120,روايه عربيه بيست سيلر - اصدار خاص,0.8982392582981954
88,4,200,موسوعه التاريخ الاسلامي - اصدار خاص,0.8934678470414107
88,5,92,موسوعه التاريخ الاسلامي - اصدار خاص,0.8557344118579185
89,1,62,كتاب الطبخ العربي التقليدي - اصدار خاص,0.9726691588040928
89,2,94,قاموس عربي انجليزي شامل - اصدار خاص,0.9087707173009646
89,3,144,كتاب تطوير الذات والتحفيز - اصدار خاص,0.8953518868112718
89,4,171,موسوعه التاريخ الاسلامي - اصدار خاص,0.8816156371106696
89,5,133,اطلس العالم المصور - اصدار خاص,0.8248797189936117
90,1,112,شاشه 4K 27 انش - اصدار خاص,0.96068720578532
90,2,81,شاشه 4K 27 انش - اصدار خاص,0.8803119275779588
90,3,102,تابلت 10 انش - اصدار خاص,0.8269830753545815
90,4,194,ساعه ذكيه سبورت - اصدار خاص,0.8049877684605188
90,5,147,هاتف ذكي برو ماكس - اصدار خاص,0.7731052262279365
91,1,136,فرن كهربايي 60 لتر - اصدار خاص,0.8806487392702369
91,2,22,غساله اوتوماتيك 8 كيلو,0.8443016719194705
91,3,119,ماكينه قهوه اسبريسو - اصدار خاص,0.7826157105428343
91,4,153,فرن كهربايي 60 لتر - اصدار خاص,0.7782966062812933
91,5,197,مكيف هواء انفيرتر 18000 - اصدار خاص,0.7782166571572333
92,1,175,مجموعه كتب الطفل التعليميه - اصدار خاص,0.9686780878385504
92,2,193,مجموعه كتب الطفل التعليميه - اصدار خاص,0.9574913614239036
92,3,172,كتاب رياده الاعمال والنجاح - اصدار خاص,0.9427583195364369
92,4,99,مجموعه كتب الطفل التعليميه - اصدار خاص,0.93929414597368
92,5,144,كتاب تطوير الذات والتحفيز - اصدار خاص,0.9382594508995736
93,1,180,شال كشمير ناعم - اصدار خاص,0.9673008876273739
93,2,156,قميص قطني كلاسيكي - اصدار خاص,0.9666023486102484
93,3,100,حقيبه يد جلديه - اصدار خاص,0.9265759602673453
93,4,125,شال كشمير ناعم - اصدار خاص,0.9253304508742765
93,5,11,قميص قطني كلاسيكي,0.9188412088405785
94,1,150,اطلس العالم المصور - اصدار خاص,0.9294423722584962
94,2,62,كتاب الطبخ العربي التقليدي - اصدار خاص,0.9174166214381594
94,3,200,موسوعه التاريخ الاسلامي - اصدار خاص,0.915102944238348
94,4,84,كتاب الطبخ العربي التقليدي - اصدار خاص,0.910063761777629
94,5,89,كتاب رياده الاعمال والنجاح - اصدار خاص,0.9087707173009646
95,1,110,جهاز قياس ضغط الدم - اصدار خاص,0.9893082693751922
95,2,76,حقيبه رياضيه جيم - اصدار خاص,0.9429586620390868
95,3,86,لباس رياضي ضاغط - اصدار خاص,0.9288056709158439
95,4,114,حقيبه رياضيه جيم - اصدار خاص,0.905296796057953
95,5,98,اوزان حديد طقم 20 كيلو - اصدار خاص,0.9012860718011373
96,1,138,جهاز مشي كهربايي - اصدار خاص,0.9345291430866269
96,2,44,جهاز مشي كهربايي,0.8682114687379772
96,3,114,حقيبه رياضيه جيم - اصدار خاص,0.7707935214767453
96,4,105,حقيبه رياضيه جيم - اصدار خاص,0.7692403644497815
96,5,188,جهاز مشي كهربايي - اصدار خاص,0.741832019320829
97,1,174,تابلت 10 انش - اصدار خاص,0.900881408503224
97,2,67,لابتوب الترا سليم - اصدار خاص,0.8872206583577151
97,3,6,شاشه 4K 27 انش,0.8481262974931039
97,4,75,تابلت 10 انش - اصدار خاص,0.8015117444134011
97,5,68,تابلت 10 انش - اصدار خاص,0.7893422701335513
98,1,86,لباس رياضي ضاغط - اصدار خاص,0.9481462997960352
98,2,71,حصيره يوغا مضاده للانزلاق - اصدار خاص,0.9469688188384159
98,3,165,حذاء جري احترافي - اصدار خاص,0.9189364698032538
98,4,139,حقيبه رياضيه جيم - اصدار خاص,0.9125503274453503
98,5,95,كره قدم رسميه فيفا - اصدار خاص,0.9012860718011373
99,1,59,كتاب تطوير الذات والتحفيز,0.9594973620415383
99,2,92,موسوعه التاريخ الاسلامي - اصدار خاص,0.93929414597368
99,3,120,روايه عربيه بيست سيلر - اصدار خاص,0.9234610666534138
99,4,193,مجموعه كتب الطفل التعليميه - اصدار خاص,0.9220874077639034
99,5,175,مجموعه كتب الطفل التعليميه - اصدار خاص,0.9196953972416596
100,1,198,حقيبه يد جلديه - اصدار خاص,0.9849707602429629
100,2,158,فستان سهره انيق - اصدار خاص,0.9702018881920147
100,3,156,قميص قطني كلاسيكي - اصدار خاص,0.9443785722485133
100,4,121,حذاء رياضي مريح - اصدار خاص,0.9359220816693441
100,5,166,فستان سهره انيق - اصدار خاص,0.9266388361317786
101,1,128,مكواه بخاريه احترافيه - اصدار خاص,0.9029589571888488
101,2,153,فرن كهربايي 60 لتر - اصدار خاص,0.8978041029132275
101,3,195,فرن كهربايي 60 لتر - اصدار خاص,0.8310869976118079
101,4,80,ماكينه قهوه اسبريسو - اصدار خاص,0.8250006468578154
101,5,24,مكنسه كهرباييه لاسلكيه,0.8200626775964712
102,1,177,لابتوب الترا سليم - اصدار خاص,0.8847089616836972
102,2,112,شاشه 4K 27 انش - اصدار خاص,0.8780557292781301
102,3,81,شاشه 4K 27 انش - اصدار خاص,0.8428247200391098
102,4,90,شاشه 4K 27 انش - اصدار خاص,0.8269830753545815
102,5,124,كاميرا ميرورليس - اصدار خاص,0.824013710013028
103,1,184,حذاء رسمي جلد - اصدار خاص,0.9195490391472966
103,2,155,حذاء رياضي مريح - اصدار خاص,0.8856193409280183
103,3,11,قميص قطني كلاسيكي,0.8794703360211894
103,4,83,فستان سهره انيق - اصدار خاص,0.8790404622647983
103,5,73,فستان سهره انيق - اصدار خاص,0.8603786024655616
104,1,199,زيت ارغان طبيعي - اصدار خاص,0.9867745238094339
104,2,189,مزيل عرق رول اون - اصدار خاص,0.8980179211547749
104,3,132,عطر رجالي عودي - اصدار خاص,0.8583141471297915
104,4,160,زيت ارغان طبيعي - اصدار خاص,0.849162678283725
104,5,64,عطر رجالي عودي - اصدار خاص,0.81546854173923
105,1,114,حقيبه رياضيه جيم - اصدار خاص,0.9905575016661026
105,2,76,حقيبه رياضيه جيم - اصدار خاص,0.9760637491954836
105,3,110,جهاز قياس ضغط الدم - اصدار خاص,0.9185467847603492
105,4,157,جهاز قياس ضغط الدم - اصدار خاص,0.8860089869451284
105,5,95,كره قدم رسميه فيفا - اصدار خاص,0.883268334179035
106,1,135,طقم اواني طهي غرانيت - اصدار خاص,0.9219267450449933
106,2,70,فرن كهربايي 60 لتر - اصدار خاص,0.8959450113411063
106,3,65,مكنسه كهرباييه لاسلكيه - اصدار خاص,0.8892307762367098
106,4,85,ماكينه قهوه اسبريسو - اصدار خاص,0.8794255371010625
106,5,82,مجموعه سكاكين مطبخ - اصدار خاص,0.8443319958382847
107,1,69,لابتوب الترا سليم - اصدار خاص,0.9693689167641977
107,2,177,لابتوب الترا سليم - اصدار خاص,0.9538868911139106
107,3,108,كاميرا ميرورليس - اصدار خاص,0.9196274867438587
107,4,124,كاميرا ميرورليس - اصدار خاص,0.9138404557045958
107,5,147,هاتف ذكي برو ماكس - اصدار خاص,0.8399293602845124
108,1,124,كاميرا ميرورليس - اصدار خاص,0.9747972668547374
108,2,69,لابتوب الترا سليم - اصدار خاص,0.9466954399017311
108,3,147,هاتف ذكي برو ماكس - اصدار خاص,0.9268732813880134
108,4,107,كاميرا ميرورليس - اصدار خاص,0.9196274867438587
108,5,177,لابتوب الترا سليم - اصدار خاص,0.9023010624140331
109,1,181,عطر رجالي عودي - اصدار خاص,0.9523228389489045
109,2,64,عطر رجالي عودي - اصدار خاص,0.905146415855999
109,3,78,عطر رجالي عودي - اصدار خاص,0.8858485415894204
109,4,182,سيروم فيتامين سي - اصدار خاص,0.8830611559789818
109,5,34,طقم مكياج احترافي,0.865470424909145
110,1,95,كره قدم رسميه فيفا - اصدار خاص,0.9893082693751922
110,2,76,حقيبه رياضيه جيم - اصدار خاص,0.9645061360246943
110,3,114,حقيبه رياضيه جيم - اصدار خاص,0.944944304708563
110,4,86,لباس رياضي ضاغط - اصدار خاص,0.9276415263231745
110,5,159,حصيره يوغا مضاده للانزلاق - اصدار خاص,0.9229853593690696
111,1,82,مجموعه سكاكين مطبخ - اصدار خاص,0.8976562501655649
111,2,176,فرن كهربايي 60 لتر - اصدار خاص,0.8861130709129069
111,3,119,ماكينه قهوه اسبريسو - اصدار خاص,0.8777160485536153
111,4,27,فرن كهربايي 60 لتر,0.8720236790538364
111,5,65,مكنسه كهرباييه لاسلكيه - اصدار خاص,0.8582954243099675
112,1,90,شاشه 4K 27 انش - اصدار خاص,0.96068720578532
112,2,81,شاشه 4K 27 انش - اصدار خاص,0.9246407834848365
112,3,147,هاتف ذكي برو ماكس - اصدار خاص,0.8840214308296395
112,4,102,تابلت 10 انش - اصدار خاص,0.8780557292781301
112,5,107,كاميرا ميرورليس - اصدار خاص,0.7686114079952643
113,1,51,كتاب تعلم البرمجه بالعربيه,0.9000177130615843
113,2,99,مجموعه كتب الطفل التعليميه - اصدار خاص,0.8899497709569515
113,3,144,كتاب تطوير الذات والتحفيز - اصدار خاص,0.8691056365909566
113,4,171,موسوعه التاريخ الاسلامي - اصدار خاص,0.8644184820905798
113,5,74,كتاب الطبخ العربي التقليدي - اصدار خاص,0.86415116360113
114,1,105,حقيبه رياضيه جيم - اصدار خاص,0.9905575016661026
114,2,76,حقيبه رياضيه جيم - اصدار خاص,0.9844905021601634
114,3,110,جهاز قياس ضغط الدم - اصدار خاص,0.944944304708563
114,4,95,كره قدم رسميه فيفا - اصدار خاص,0.905296796057953
114,5,157,جهاز قياس ضغط الدم - اصدار خاص,0.904660384475763
115,1,126,شاحن لاسلكي سريع - اصدار خاص,0.9527460509739032
115,2,75,تابلت 10 انش - اصدار خاص,0.8893104645960479
115,3,161,شاحن لاسلكي سريع - اصدار خاص,0.8578667206313102
115,4,174,تابلت 10 انش - اصدار خاص,0.8458143582462038
115,5,141,ساعه ذكيه سبورت - اصدار خاص,0.8383578436327106
116,1,179,مجموعه عنايه بالشعر - اصدار خاص,0.9768802644917172
116,2,187,عطر رجالي عودي - اصدار خاص,0.9544027523100348
116,3,149,طقم مكياج احترافي - اصدار خاص,0.8968782743407806
116,4,143,عطر رجالي عودي - اصدار خاص,0.8900856577384102
116,5,140,مزيل عرق رول اون - اصدار خاص,0.8655119416674792
117,1,148,حذاء جري احترافي - اصدار خاص,0.9206791204823361
117,2,146,اوزان حديد طقم 20 كيلو - اصدار خاص,0.8882900158656607
117,3,123,عداد خطوات ذكي - اصدار خاص,0.8409481044121954
117,4,157,جهاز قياس ضغط الدم - اصدار خاص,0.8228424303330708
117,5,45,كره قدم رسميه فيفا,0.8201195479436563
118,1,159,حصيره يوغا مضاده للانزلاق - اصدار خاص,0.9088301166980957
118,2,110,جهاز قياس ضغط الدم - اصدار خاص,0.898761842987354
118,3,95,كره قدم رسميه فيفا - اصدار خاص,0.8763123637971679
118,4,76,حقيبه رياضيه جيم - اصدار خاص,0.8708160807637086
118,5,139,حقيبه رياضيه جيم - اصدار خاص,0.8614067819496127
119,1,70,فرن كهربايي 60 لتر - اصدار خاص,0.9580481726083085
119,2,162,ثلاجه نوفروست 350 لتر - اصدار خاص,0.9011890708556183
119,3,176,فرن كهربايي 60 لتر - اصدار خاص,0.8988822197996352
119,4,85,ماكينه قهوه اسبريسو - اصدار خاص,0.8940070485840247
119,5,27,فرن كهربايي 60 لتر,0.8903010062904533
120,1,175,مجموعه كتب الطفل التعليميه - اصدار خاص,0.9444936417084769
120,2,145,قاموس عربي انجليزي شامل - اصدار خاص,0.9396449818821849
120,3,172,كتاب رياده الاعمال والنجاح - اصدار خاص,0.9293652946514563
120,4,193,مجموعه كتب الطفل التعليميه - اصدار خاص,0.927340803499287
120,5,92,موسوعه التاريخ الاسلامي - اصدار خاص,0.9254664404528221
121,1,190,حذاء رسمي جلد - اصدار خاص,0.9621692147027532
121,2,129,تيشيرت بولو قطن - اصدار خاص,0.9492178555974706
121,3,164,حقيبه يد جلديه - اصدار خاص,0.946836890083565
121,4,19,تيشيرت بولو قطن,0.9378420591891418
121,5,100,حقيبه يد جلديه - اصدار خاص,0.9359220816693441
122,1,132,عطر رجالي عودي - اصدار خاص,0.9124206058084429
122,2,189,مزيل عرق رول اون - اصدار خاص,0.9089597943218883
122,3,149,طقم مكياج احترافي - اصدار خاص,0.8845168449232872
122,4,37,غسول وجه للبشره الحساسه,0.8765284172758114
122,5,39,قناع وجه كولاجين,0.8644985818085773
123,1,157,جهاز قياس ضغط الدم - اصدار خاص,0.9427316172667375
123,2,146,اوزان حديد طقم 20 كيلو - اصدار خاص,0.916434173599031
123,3,148,حذاء جري احترافي - اصدار خاص,0.9020386839213783
123,4,114,حقيبه رياضيه جيم - اصدار خاص,0.8996494073735722
123,5,173,حذاء جري احترافي - اصدار خاص,0.8932252761807695
124,1,108,كاميرا ميرورليس - اصدار خاص,0.9747972668547374
124,2,69,لابتوب الترا سليم - اصدار خاص,0.9292704465894162
124,3,177,لابتوب الترا سليم - اصدار خاص,0.924382062057264
124,4,107,كاميرا ميرورليس - اصدار خاص,0.9138404557045958
124,5,147,هاتف ذكي برو ماكس - اصدار خاص,0.8676232570639533
125,1,11,قميص قطني كلاسيكي,0.9395645511716019
125,2,180,شال كشمير ناعم - اصدار خاص,0.9292359034466349
125,3,93,شال كشمير ناعم - اصدار خاص,0.9253304508742765
125,4,152,شال كشمير ناعم - اصدار خاص,0.9024808023817326
125,5,155,حذاء رياضي مريح - اصدار خاص,0.8874226401501204
126,1,115,شاحن لاسلكي سريع - اصدار خاص,0.9527460509739032
126,2,174,تابلت 10 انش - اصدار خاص,0.9319515518848036
126,3,75,تابلت 10 انش - اصدار خاص,0.8687250023886368
126,4,8,مكبر صوت بلوتوث,0.8161043052641933
126,5,142,مكبر صوت بلوتوث - اصدار خاص,0.8124366325775065
127,1,63,حذاء رياضي مريح - اصدار خاص,0.9210336500192103
127,2,166,فستان سهره انيق - اصدار خاص,0.9005382935228556
127,3,164,حقيبه يد جلديه - اصدار خاص,0.893135731677484
127,4,20,حذاء رسمي جلد,0.886728816577778
127,5,190,حذاء رسمي جلد - اصدار خاص,0.853925799640226
128,1,195,فرن كهربايي 60 لتر - اصدار خاص,0.9148926785413692
128,2,101,مجموعه سكاكين مطبخ - اصدار خاص,0.9029589571888488
128,3,80,ماكينه قهوه اسبريسو - اصدار خاص,0.8608889176485219
128,4,153,فرن كهربايي 60 لتر - اصدار خاص,0.8397653348280537
128,5,27,فرن كهربايي 60 لتر,0.7779791289334327
129,1,19,تيشيرت بولو قطن,0.9495886522996895
129,2,121,حذاء رياضي مريح - اصدار خاص,0.9492178555974706
129,3,166,فستان سهره انيق - اصدار خاص,0.9272999497457971
129,4,158,فستان سهره انيق - اصدار خاص,0.9112766532956054
129,5,100,حقيبه يد جلديه - اصدار خاص,0.9092088895144311
130,1,154,ثلاجه نوفروست 350 لتر - اصدار خاص,0.9317668627556028
130,2,162,ثلاجه نوفروست 350 لتر - اصدار خاص,0.8967542746486832
130,3,134,ثلاجه نوفروست 350 لتر - اصدار خاص,0.8660781431730391
130,4,178,مكيف هواء انفيرتر 18000 - اصدار خاص,0.8598370964753523
130,5,176,فرن كهربايي 60 لتر - اصدار خاص,0.8432843277665942
131,1,139,حقيبه رياضيه جيم - اصدار خاص,0.8720623872196782
131,2,118,حصيره يوغا مضاده للانزلاق - اصدار خاص,0.8271522885336271
131,3,159,حصيره يوغا مضاده للانزلاق - اصدار خاص,0.8215158301085069
131,4,71,حصيره يوغا مضاده للانزلاق - اصدار خاص,0.7947654550601365
131,5,165,حذاء جري احترافي - اصدار خاص,0.7938647862499054
132,1,189,مزيل عرق رول اون - اصدار خاص,0.9681127434962398
132,2,122,طقم مكياج احترافي - اصدار خاص,0.9124206058084429
132,3,149,طقم مكياج احترافي - اصدار خاص,0.869713381319231
132,4,104,قناع وجه كولاجين - اصدار خاص,0.8583141471297915
132,5,199,زيت ارغان طبيعي - اصدار خاص,0.8502183024013797
133,1,196,اطلس العالم المصور - اصدار خاص,0.8568623894045279
133,2,59,كتاب تطوير الذات والتحفيز,0.8506007801743274
133,3,88,دوره برمجه اكاديميه USB - اصدار خاص,0.8491642222919732
133,4,99,مجموعه كتب الطفل التعليميه - اصدار خاص,0.8424620532362781
133,5,120,روايه عربيه بيست سيلر - اصدار خاص,0.8399481065983916
134,1,178,مكيف هواء انفيرتر 18000 - اصدار خاص,0.9291400990026251
134,2,61,فرن كهربايي 60 لتر - اصدار خاص,0.8710006739701407
134,3,130,ثلاجه نوفروست 350 لتر - اصدار خاص,0.8660781431730391
134,4,154,ثلاجه نوفروست 350 لتر - اصدار خاص,0.8597575181627615
134,5,136,فرن كهربايي 60 لتر - اصدار خاص,0.7784593557788952
135,1,82,مجموعه سكاكين مطبخ - اصدار خاص,0.9673587669921193
135,2,106,فرن كهربايي 60 لتر - اصدار خاص,0.9219267450449933
135,3,65,مكنسه كهرباييه لاسلكيه - اصدار خاص,0.9108122888229413
135,4,70,فرن كهربايي 60 لتر - اصدار خاص,0.9049522508575505
135,5,85,ماكينه قهوه اسبريسو - اصدار خاص,0.8686819349875349
136,1,197,مكيف هواء انفيرتر 18000 - اصدار خاص,0.9248763213266487
136,2,61,فرن كهربايي 60 لتر - اصدار خاص,0.9038609974145912
136,3,176,فرن كهربايي 60 لتر - اصدار خاص,0.9004642313223892
136,4,91,فرن كهربايي 60 لتر - اصدار خاص,0.8806487392702369
136,5,119,ماكينه قهوه اسبريسو - اصدار خاص,0.8772484609001395
137,1,185,سماعات لاسلكيه - اصدار خاص,0.9336621870386421
137,2,102,تابلت 10 انش - اصدار خاص,0.7594014397575981
137,3,81,شاشه 4K 27 انش - اصدار خاص,0.6848480088676372
137,4,194,ساعه ذكيه سبورت - اصدار خاص,0.6330534089767694
137,5,7,كاميرا ميرورليس,0.5603735488591907
138,1,96,دراجه هواييه جبليه - اصدار خاص,0.9345291430866269
138,2,105,حقيبه رياضيه جيم - اصدار خاص,0.7939914439241609
138,3,114,حقيبه رياضيه جيم - اصدار خاص,0.7861379627186865
138,4,44,جهاز مشي كهربايي,0.7600739487399695
138,5,188,جهاز مشي كهربايي - اصدار خاص,0.7189998403895335
139,1,71,حصيره يوغا مضاده للانزلاق - اصدار خاص,0.9787264936604676
139,2,165,حذاء جري احترافي - اصدار خاص,0.9593010037112147
139,3,159,حصيره يوغا مضاده للانزلاق - اصدار خاص,0.948972972641459
139,4,86,لباس رياضي ضاغط - اصدار خاص,0.9326646828366438
139,5,98,اوزان حديد طقم 20 كيلو - اصدار خاص,0.9125503274453503
140,1,116,قناع وجه كولاجين - اصدار خاص,0.8655119416674792
140,2,187,عطر رجالي عودي - اصدار خاص,0.8643983591061604
140,3,179,مجموعه عنايه بالشعر - اصدار خاص,0.8168103554259388
140,4,64,عطر رجالي عودي - اصدار خاص,0.7931155342096866
140,5,182,سيروم فيتامين سي - اصدار خاص,0.7884473601474111
141,1,75,تابلت 10 انش - اصدار خاص,0.920651102812445
141,2,115,شاحن لاسلكي سريع - اصدار خاص,0.8383578436327106
141,3,8,مكبر صوت بلوتوث,0.8307969886607491
141,4,161,شاحن لاسلكي سريع - اصدار خاص,0.8269358554468925
141,5,5,تابلت 10 انش,0.8092230517065293
142,1,161,شاحن لاسلكي سريع - اصدار خاص,0.9811484162960404
142,2,68,تابلت 10 انش - اصدار خاص,0.9336280069458057
142,3,75,تابلت 10 انش - اصدار خاص,0.8659681349965294
142,4,115,شاحن لاسلكي سريع - اصدار خاص,0.8363155309981587
142,5,126,شاحن لاسلكي سريع - اصدار خاص,0.8124366325775065
143,1,187,عطر رجالي عودي - اصدار خاص,0.978183467753417
143,2,160,زيت ارغان طبيعي - اصدار خاص,0.8930322560805368
143,3,116,قناع وجه كولاجين - اصدار خاص,0.8900856577384102
143,4,149,طقم مكياج احترافي - اصدار خاص,0.8785040387030205
143,5,179,مجموعه عنايه بالشعر - اصدار خاص,0.8596518375049095
144,1,92,موسوعه التاريخ الاسلامي - اصدار خاص,0.9382594508995736
144,2,175,مجموعه كتب الطفل التعليميه - اصدار خاص,0.9281390761825261
144,3,60,اطلس العالم المصور,0.908801326350174
144,4,58,كتاب الطبخ العربي التقليدي,0.9006444597101517
144,5,193,مجموعه كتب الطفل التعليميه - اصدار خاص,0.8999283627336496
145,1,74,كتاب الطبخ العربي التقليدي - اصدار خاص,0.9453503654941406
145,2,120,روايه عربيه بيست سيلر - اصدار خاص,0.9396449818821849
145,3,99,مجموعه كتب الطفل التعليميه - اصدار خاص,0.9011569664231729
145,4,163,دوره برمجه اكاديميه USB - اصدار خاص,0.8912632977611565
145,5,92,موسوعه التاريخ الاسلامي - اصدار خاص,0.8806276709053704
146,1,123,عداد خطوات ذكي - اصدار خاص,0.916434173599031
146,2,157,جهاز قياس ضغط الدم - اصدار خاص,0.8961811256945545
146,3,117,حصيره يوغا مضاده للانزلاق - اصدار خاص,0.8882900158656607
146,4,114,حقيبه رياضيه جيم - اصدار خاص,0.86478468298314
146,5,76,حقيبه رياضيه جيم - اصدار خاص,0.8423862829111224
147,1,108,كاميرا ميرورليس - اصدار خاص,0.9268732813880134
147,2,112,شاشه 4K 27 انش - اصدار خاص,0.8840214308296395
147,3,124,كاميرا ميرورليس - اصدار خاص,0.8676232570639533
147,4,107,كاميرا ميرورليس - اصدار خاص,0.8399293602845124
147,5,69,لابتوب الترا سليم - اصدار خاص,0.8391800005468975
148,1,45,كره قدم رسميه فيفا,0.9489385820151935
148,2,117,حصيره يوغا مضاده للانزلاق - اصدار خاص,0.9206791204823361
148,3,123,عداد خطوات ذكي - اصدار خاص,0.9020386839213783
148,4,157,جهاز قياس ضغط الدم - اصدار خاص,0.8747984779255176
148,5,188,جهاز مشي كهربايي - اصدار خاص,0.8628083610056084
149,1,179,مجموعه عنايه بالشعر - اصدار خاص,0.9087738240243481
149,2,116,قناع وجه كولاجين - اصدار خاص,0.8968782743407806
149,3,187,عطر رجالي عودي - اصدار خاص,0.8915556901574191
149,4,122,طقم مكياج احترافي - اصدار خاص,0.8845168449232872
149,5,143,عطر رجالي عودي - اصدار خاص,0.8785040387030205
150,1,200,موسوعه التاريخ الاسلامي - اصدار خاص,0.9366389528165997
150,2,94,قاموس عربي انجليزي شامل - اصدار خاص,0.9294423722584962
150,3,59,كتاب تطوير الذات والتحفيز,0.9106726137166514
150,4,55,روايه عربيه بيست سيلر,0.9021489871016645
150,5,99,مجموعه كتب الطفل التعليميه - اصدار خاص,0.8733414903271958
151,1,196,اطلس العالم المصور - اصدار خاص,0.9666530625470078
151,2,193,مجموعه كتب الطفل التعليميه - اصدار خاص,0.9615171481734248
151,3,163,دوره برمجه اكاديميه USB - اصدار خاص,0.9290071106321119
151,4,120,روايه عربيه بيست سيلر - اصدار خاص,0.9116403582451196
151,5,77,دوره برمجه اكاديميه USB - اصدار خاص,0.8852158748530392
152,1,66,قميص قطني كلاسيكي - اصدار خاص,0.9477297866204534
152,2,73,فستان سهره انيق - اصدار خاص,0.9321074393959978
152,3,164,حقيبه يد جلديه - اصدار خاص,0.9089915224255608
152,4,125,شال كشمير ناعم - اصدار خاص,0.9024808023817326
152,5,169,فستان سهره انيق - اصدار خاص,0.8717237779312991
153,1,195,فرن كهربايي 60 لتر - اصدار خاص,0.9280494885679618
153,2,101,مجموعه سكاكين مطبخ - اصدار خاص,0.8978041029132275
153,3,170,فرن كهربايي 60 لتر - اصدار خاص,0.8740003026136132
153,4,80,ماكينه قهوه اسبريسو - اصدار خاص,0.8472996375166849
153,5,128,مكواه بخاريه احترافيه - اصدار خاص,0.8397653348280537
154,1,130,ثلاجه نوفروست 350 لتر - اصدار خاص,0.9317668627556028
154,2,178,مكيف هواء انفيرتر 18000 - اصدار خاص,0.9144529385716926
154,3,23,ثلاجه نوفروست 350 لتر,0.9129307860060776
154,4,162,ثلاجه نوفروست 350 لتر - اصدار خاص,0.8813594743027573
154,5,134,ثلاجه نوفروست 350 لتر - اصدار خاص,0.8597575181627615
155,1,184,حذاء رسمي جلد - اصدار خاص,0.961620193228983
155,2,169,فستان سهره انيق - اصدار خاص,0.9299267975328596
155,3,83,فستان سهره انيق - اصدار خاص,0.9285981479695022
155,4,11,قميص قطني كلاسيكي,0.9228372400826648
155,5,73,فستان سهره انيق - اصدار خاص,0.8954973584739323
156,1,93,شال كشمير ناعم - اصدار خاص,0.9666023486102484
156,2,158,فستان سهره انيق - اصدار خاص,0.9459942093032421
156,3,180,شال كشمير ناعم - اصدار خاص,0.9455645270918092
156,4,100,حقيبه يد جلديه - اصدار خاص,0.9443785722485133
156,5,166,فستان سهره انيق - اصدار خاص,0.9288094804114179
157,1,123,عداد خطوات ذكي - اصدار خاص,0.9427316172667375
157,2,114,حقيبه رياضيه جيم - اصدار خاص,0.904660384475763
157,3,146,اوزان حديد طقم 20 كيلو - اصدار خاص,0.8961811256945545
157,4,105,حقيبه رياضيه جيم - اصدار خاص,0.8860089869451284
157,5,148,حذاء جري احترافي - اصدار خاص,0.8747984779255176
158,1,100,حقيبه يد جلديه - اصدار خاص,0.9702018881920147
158,2,156,قميص قطني كلاسيكي - اصدار خاص,0.9459942093032421
158,3,166,فستان سهره انيق - اصدار خاص,0.9333174541923351
158,4,198,حقيبه يد جلديه - اصدار خاص,0.9294903025971468
158,5,93,شال كشمير ناعم - اصدار خاص,0.9166248578365281
159,1,139,حقيبه رياضيه جيم - اصدار خاص,0.948972972641459
159,2,71,حصيره يوغا مضاده للانزلاق - اصدار خاص,0.9286012639612468
159,3,86,لباس رياضي ضاغط - اصدار خاص,0.927677168253187
159,4,110,جهاز قياس ضغط الدم - اصدار خاص,0.9229853593690696
159,5,165,حذاء جري احترافي - اصدار خاص,0.9100646061369149
160,1,143,عطر رجالي عودي - اصدار خاص,0.8930322560805368
160,2,187,عطر رجالي عودي - اصدار خاص,0.8812820672307616
160,3,64,عطر رجالي عودي - اصدار خاص,0.8609127116450714
160,4,104,قناع وجه كولاجين - اصدار خاص,0.849162678283725
160,5,40,مزيل عرق رول اون,0.8380659564659642
161,1,142,مكبر صوت بلوتوث - اصدار خاص,0.9811484162960404
161,2,68,تابلت 10 انش - اصدار خاص,0.9181459868365378
