product_id,name,display_name,category,subcategory,brand,price,image_url,has_image,view,cart,purchase,purchase_signal,views,cart_adds,total_orders,carts,purchases,unique_viewers,unique_cart_users,event_unique_buyers,order_unique_buyers,unique_buyers_raw,unique_cart_users_bounded,unique_buyers,sales_without_view_signal_flag,revenue,ordered_quantity,purchase_orders,view_to_cart_rate,cart_to_purchase_rate,view_to_purchase_rate,cart_abandon_rate,cart_rate,purchase_conversion_rate,cart_abandonment_rate,product_class,z_score,z_composite_score,priority_rank,rank_within_class_best,action_priority,conversion_rate,category_avg_conversion,category_median_conversion,category_avg_views,relative_conversion_vs_category,insufficient_views_flag,insufficient_purchases_flag,insufficient_cart_data_flag,confidence_level,insufficient_data_flag,low_visibility_flag,high_abandonment_flag,low_conversion_flag,low_engagement_flag,diagnostic_status_label,diagnostic_status_sub_label,diagnostic_reason_short,diagnostic_reason,rating,review_count,product_age_days,description_length,description_length_words,description_length_chars,number_of_images,total_sales_value,unique_order_count,avg_review_rating,total_views,total_cart_adds,total_event_purchases,analysis_start_date,analysis_end_date,peer_product_ids,peer_names,peer_avg_price,peer_avg_rating,peer_avg_conversion,top_similarity_score,top_peer_product_id,top_peer_name,price_gap_flag,rating_gap_flag,review_gap_flag,image_gap_flag,content_gap_flag,new_product_flag,category_context_flag,context_primary_gap,context_secondary_gap,contextual_risk_score,contextual_weakness_reason,similarity_cluster,bundle_partner_product_id,bundle_partner_name,bundle_partner_image_url,bundle_strategy,bundle_score,bundle_reason,bundle_business_explanation,has_bundle_opportunity,root_cause,root_cause_details,performance_status,performance_substatus,all_issues,issues_count,recommended_action_primary,recommended_action_primary_ar,recommended_action_secondary,recommended_action_secondary_ar,action_type,recommended_action,recommended_action_ar,evidence_line_1,evidence_line_2,evidence_line_3,priority_score,priority_tier,urgency_level
76,حقيبه رياضيه جيم - اصدار خاص,حقيبه رياضيه جيم - اصدار خاص,الرياضه واللياقه,unknown_subcategory,نيو بالانس,110.25,,False,21,8,0,28,21,8,0,8,21,19,7.0,0.0,28,28.0,7.0,19.0,False,3417.75,31,28,0.3809523809523809,0.0,0.0,1.0,0.3809523809523809,1.4736842105263157,1.0,Moderate,-0.1526746346612413,-0.1526746346612413,53.0,53.0,53.0,0.0,8.50970943604373,2.117647058823529,17.666666666666668,0.1731767954713445,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.1,0,1083.0,82,15,82,3,3417.75,28,4.1,21,8,0,2024-01-01,2024-12-30,114|105|110|95|118,حقيبه رياضيه جيم - اصدار خاص|حقيبه رياضيه جيم - اصدار خاص|جهاز قياس ضغط الدم - اصدار خاص|كره قدم رسميه فيفا - اصدار خاص|حصيره يوغا مضاده للانزلاق - اصدار خاص,223.74,3.98,2.433832442067736,0.9844905021601634,114,حقيبه رياضيه جيم - اصدار خاص,False,False,True,False,False,False,True,trust,none,3.8,قوة العلامة التجارية أقل من منافسيه داخل المجموعة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,1,42,لباس رياضي ضاغط,,Substitute,1.8,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,True,conversion_friction,"Cart activity exists, but too few cart users convert to buyers.",Moderate Performance,High Abandonment,conversion_friction|trust,2,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Bundle with لباس رياضي ضاغط where relevant.,فعّل باقة او ربطا مع المنتج لباس رياضي ضاغط عندما يكون ذلك مناسبا.,conversion+bundle,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Conversion 147.37% vs category avg 850.97%.,Cart abandonment is high at 100.00%.,,48.22,Medium,Medium
151,كتاب تطوير الذات والتحفيز - اصدار خاص,كتاب تطوير الذات والتحفيز - اصدار خاص,الكتب والتعليم,unknown_subcategory,دار العلوم,71.91,,False,15,4,0,26,15,4,0,4,15,14,4.0,0.0,25,25.0,4.0,14.0,False,2085.39,29,26,0.2666666666666666,0.0,0.0,1.0,0.2666666666666666,1.8571428571428568,1.0,Moderate,-0.329234500426533,-0.329234500426533,107.0,107.0,107.0,0.0,3.3634956997365264,2.083333333333333,23.17142857142857,0.5521466423424692,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,3.2,0,1080.0,86,14,86,5,2085.39,26,3.2,15,4,0,2024-01-01,2024-12-30,196|193|163|120|77,اطلس العالم المصور - اصدار خاص|مجموعه كتب الطفل التعليميه - اصدار خاص|دوره برمجه اكاديميه USB - اصدار خاص|روايه عربيه بيست سيلر - اصدار خاص|دوره برمجه اكاديميه USB - اصدار خاص,223.11,3.64,1.70442792501616,0.9666530625470078,196,اطلس العالم المصور - اصدار خاص,False,True,True,False,False,False,True,trust,none,5.3,قوة العلامة التجارية أقل من منافسيه داخل المجموعة | تقييم المنتج أقل من متوسط المنتجات المشابهة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,3,150,اطلس العالم المصور - اصدار خاص,,Substitute,0.7,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,True,conversion_friction,"Cart activity exists, but too few cart users convert to buyers.",Moderate Performance,High Abandonment,conversion_friction|trust,2,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Bundle with اطلس العالم المصور - اصدار خاص where relevant.,فعّل باقة او ربطا مع المنتج اطلس العالم المصور - اصدار خاص عندما يكون ذلك مناسبا.,conversion+bundle,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Conversion 185.71% vs category avg 336.35%.,Rating trails peers (3.20 vs 3.64).,Cart abandonment is high at 100.00%.,48.17,Medium,Medium
97,هاتف ذكي برو ماكس - اصدار خاص,هاتف ذكي برو ماكس - اصدار خاص,الالكترونيات,unknown_subcategory,ابل,1968.21,,False,12,4,0,23,12,4,0,4,12,12,4.0,0.0,23,23.0,4.0,12.0,False,49205.25,25,23,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,1.9166666666666667,1.0,Moderate,-0.3432664056772602,-0.3432664056772602,113.0,113.0,113.0,0.0,7.961233440029987,1.9,20.12121212121212,0.2407499643245541,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.1,0,1124.0,82,15,82,3,49205.25,23,4.1,12,4,0,2024-01-01,2024-12-30,174|67|6|75|68,تابلت 10 انش - اصدار خاص|لابتوب الترا سليم - اصدار خاص|شاشه 4K 27 انش|تابلت 10 انش - اصدار خاص|تابلت 10 انش - اصدار خاص,1781.862,3.58,3.968488455988456,0.900881408503224,174,تابلت 10 انش - اصدار خاص,True,False,True,False,False,False,True,pricing,trust,4.0,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,0,2,لابتوب الترا سليم,,Substitute,0.6,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,True,conversion_friction,"Cart activity exists, but too few cart users convert to buyers. Additional issues detected (conversion_friction | pricing): The product appears overpriced relative to its closest peer group.",Moderate Performance,High Abandonment + High Price vs Peers,conversion_friction|pricing|trust,3,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Bundle with لابتوب الترا سليم where relevant.,فعّل باقة او ربطا مع المنتج لابتوب الترا سليم عندما يكون ذلك مناسبا.,conversion+bundle,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Conversion 191.67% vs category avg 796.12%.,Price is above peer average (1968.21 vs 1781.86).,Cart abandonment is high at 100.00%.,48.05,Medium,Medium
130,ثلاجه نوفروست 350 لتر - اصدار خاص,ثلاجه نوفروست 350 لتر - اصدار خاص,المنزل والمطبخ,unknown_subcategory,فيليبس,3341.54,,False,11,4,0,27,11,4,0,4,11,11,4.0,0.0,27,27.0,4.0,11.0,False,103587.74,31,27,0.3636363636363636,0.0,0.0,1.0,0.3636363636363636,2.4545454545454546,1.0,Moderate,-0.3146761972787452,-0.3146761972787452,98.0,98.0,98.0,0.0,4.391284662352632,1.9285714285714288,21.80555555555556,0.5589584013053782,False,False,False,High,False,True,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.5,0,1103.0,83,17,83,6,103587.74,27,4.5,11,4,0,2024-01-01,2024-12-30,154|162|134|178|176,ثلاجه نوفروست 350 لتر - اصدار خاص|ثلاجه نوفروست 350 لتر - اصدار خاص|ثلاجه نوفروست 350 لتر - اصدار خاص|مكيف هواء انفيرتر 18000 - اصدار خاص|فرن كهربايي 60 لتر - اصدار خاص,2719.68,3.98,1.788795518207283,0.9317668627556028,154,ثلاجه نوفروست 350 لتر - اصدار خاص,True,False,True,False,False,False,True,pricing,trust,5.0,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | قوة العلامة التجارية أقل من منافسيه داخل المجموعة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,4,178,مكيف هواء انفيرتر 18000 - اصدار خاص,,Substitute,0.3,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,True,conversion_friction,"Cart activity exists, but too few cart users convert to buyers. Additional issues detected (conversion_friction | pricing | visibility): The product appears overpriced relative to its closest peer group. Also: The product receives limited qualified visibility in the selected period.",Moderate Performance,High Abandonment + High Price vs Peers + Low Visibility,conversion_friction|pricing|trust|visibility,4,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Bundle with مكيف هواء انفيرتر 18000 - اصدار خاص where relevant.,فعّل باقة او ربطا مع المنتج مكيف هواء انفيرتر 18000 - اصدار خاص عندما يكون ذلك مناسبا.,conversion+bundle,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Conversion 245.45% vs category avg 439.13%.,Price is above peer average (3341.54 vs 2719.68).,Cart abandonment is high at 100.00%.,48.04,Medium,Medium
118,حصيره يوغا مضاده للانزلاق - اصدار خاص,حصيره يوغا مضاده للانزلاق - اصدار خاص,الرياضه واللياقه,unknown_subcategory,نيو بالانس,175.91,,False,6,2,0,29,6,2,0,2,6,6,2.0,0.0,28,28.0,2.0,6.0,False,5277.3,30,29,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,4.833333333333333,1.0,Moderate,-0.417884435012414,-0.417884435012414,154.0,154.0,154.0,0.0,8.50970943604373,2.117647058823529,17.666666666666668,0.5679786565756597,True,False,False,High,False,True,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,3.0,0,1142.0,93,15,93,3,5277.3,29,3.0,6,2,0,2024-01-01,2024-12-30,159|110|95|76|139,حصيره يوغا مضاده للانزلاق - اصدار خاص|جهاز قياس ضغط الدم - اصدار خاص|كره قدم رسميه فيفا - اصدار خاص|حقيبه رياضيه جيم - اصدار خاص|حقيبه رياضيه جيم - اصدار خاص,208.0,3.9,1.786073740500985,0.9088301166980955,159,حصيره يوغا مضاده للانزلاق - اصدار خاص,False,True,True,False,False,False,True,trust,none,5.3,قوة العلامة التجارية أقل من منافسيه داخل المجموعة | تقييم المنتج أقل من متوسط المنتجات المشابهة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,1,48,حقيبه رياضيه جيم,,Substitute,0.8,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,True,conversion_friction,"Cart activity exists, but too few cart users convert to buyers. Additional issues detected (conversion_friction | visibility): The product receives limited qualified visibility in the selected period.",Moderate Performance,High Abandonment + Low Visibility,conversion_friction|trust|visibility,3,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Bundle with حقيبه رياضيه جيم where relevant.,فعّل باقة او ربطا مع المنتج حقيبه رياضيه جيم عندما يكون ذلك مناسبا.,conversion+bundle,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Conversion 483.33% vs category avg 850.97%.,Rating trails peers (3.00 vs 3.90).,Cart abandonment is high at 100.00%.,47.98,Medium,Medium
36,عطر رجالي عودي,عطر رجالي عودي,الجمال والعنايه,unknown_subcategory,دوف,703.99,,False,19,2,0,31,19,2,0,2,19,18,2.0,0.0,29,29.0,2.0,18.0,False,23231.67,33,31,0.1052631578947368,0.0,0.0,1.0,0.1052631578947368,1.7222222222222223,1.0,Moderate,-0.337345705561595,-0.337345705561595,112.0,112.0,112.0,0.0,6.768778422340422,2.8,19.580645161290324,0.2544361943564307,False,False,False,High,False,False,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.0,0,1190.0,56,10,56,8,23231.67,31,4.0,19,2,0,2024-01-01,2024-12-30,187|122|40|37|143,عطر رجالي عودي - اصدار خاص|طقم مكياج احترافي - اصدار خاص|مزيل عرق رول اون|غسول وجه للبشره الحساسه|عطر رجالي عودي - اصدار خاص,394.106,4.0600000000000005,3.9250461133069834,0.8536946616322942,187,عطر رجالي عودي - اصدار خاص,True,False,True,False,False,False,True,pricing,trust,4.0,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,5,34,طقم مكياج احترافي,,Substitute,1.2,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,True,conversion_friction,"Cart activity exists, but too few cart users convert to buyers. Additional issues detected (conversion_friction | pricing): The product appears overpriced relative to its closest peer group.",Moderate Performance,High Abandonment + High Price vs Peers,conversion_friction|pricing|trust,3,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Bundle with طقم مكياج احترافي where relevant.,فعّل باقة او ربطا مع المنتج طقم مكياج احترافي عندما يكون ذلك مناسبا.,conversion+bundle,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Conversion 172.22% vs category avg 676.88%.,Price is above peer average (703.99 vs 394.11).,Cart abandonment is high at 100.00%.,47.94,Medium,Medium
115,شاحن لاسلكي سريع - اصدار خاص,شاحن لاسلكي سريع - اصدار خاص,الالكترونيات,unknown_subcategory,ابل,131.51,,False,18,5,0,28,18,5,0,5,18,16,5.0,0.0,28,28.0,5.0,16.0,False,4339.83,33,28,0.2777777777777778,0.0,0.0,1.0,0.2777777777777778,1.75,1.0,Moderate,-0.2676194196593163,-0.2676194196593163,81.0,81.0,81.0,0.0,7.961233440029987,1.9,20.12121212121212,0.2198151848180711,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,3.6,0,1170.0,86,16,86,2,4339.83,28,3.6,18,5,0,2024-01-01,2024-12-30,126|75|161|174|141,شاحن لاسلكي سريع - اصدار خاص|تابلت 10 انش - اصدار خاص|شاحن لاسلكي سريع - اصدار خاص|تابلت 10 انش - اصدار خاص|ساعه ذكيه سبورت - اصدار خاص,502.302,3.56,1.5209343434343434,0.9527460509739032,126,شاحن لاسلكي سريع - اصدار خاص,False,False,True,True,False,False,True,trust,content,3.9,الدعم البصري أضعف من المنافسين من حيث عدد الصور | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,0,2,لابتوب الترا سليم,,Substitute,0.8,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,True,conversion_friction,"Cart activity exists, but too few cart users convert to buyers. Additional issues detected (conversion_friction | content): Product content richness or image coverage lags similar products.",Moderate Performance,High Abandonment + Weak Content,conversion_friction|trust|content,3,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Bundle with لابتوب الترا سليم where relevant.,فعّل باقة او ربطا مع المنتج لابتوب الترا سليم عندما يكون ذلك مناسبا.,conversion+bundle,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Conversion 175.00% vs category avg 796.12%.,Cart abandonment is high at 100.00%.,,47.93,Medium,Medium
22,غساله اوتوماتيك 8 كيلو,غساله اوتوماتيك 8 كيلو,المنزل والمطبخ,unknown_subcategory,فيليبس,2057.09,,False,10,5,0,25,10,5,0,5,10,10,5.0,0.0,24,24.0,5.0,10.0,False,55541.43000000001,27,25,0.5,0.0,0.0,1.0,0.5,2.5,1.0,Moderate,-0.3155437533253724,-0.3155437533253724,99.0,99.0,99.0,0.0,4.391284662352632,1.9285714285714288,21.80555555555556,0.5693094828110333,False,False,False,High,False,True,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.3,0,1245.0,72,14,72,4,55541.43000000001,25,4.3,10,5,0,2024-01-01,2024-12-30,27|162|91|119|30,فرن كهربايي 60 لتر|ثلاجه نوفروست 350 لتر - اصدار خاص|فرن كهربايي 60 لتر - اصدار خاص|ماكينه قهوه اسبريسو - اصدار خاص|مكواه بخاريه احترافيه,1273.116,4.0,1.809069954435808,0.8717170265327483,27,فرن كهربايي 60 لتر,True,False,True,False,False,False,True,pricing,trust,5.0,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | قوة العلامة التجارية أقل من منافسيه داخل المجموعة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,4,29,مجموعه سكاكين مطبخ,,Substitute,0.5,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,True,conversion_friction,"Cart activity exists, but too few cart users convert to buyers. Additional issues detected (conversion_friction | pricing | visibility): The product appears overpriced relative to its closest peer group. Also: The product receives limited qualified visibility in the selected period.",Moderate Performance,High Abandonment + High Price vs Peers + Low Visibility,conversion_friction|pricing|trust|visibility,4,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Bundle with مجموعه سكاكين مطبخ where relevant.,فعّل باقة او ربطا مع المنتج مجموعه سكاكين مطبخ عندما يكون ذلك مناسبا.,conversion+bundle,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Conversion 250.00% vs category avg 439.13%.,Price is above peer average (2057.09 vs 1273.12).,Cart abandonment is high at 100.00%.,47.93,Medium,Medium
136,فرن كهربايي 60 لتر - اصدار خاص,فرن كهربايي 60 لتر - اصدار خاص,المنزل والمطبخ,unknown_subcategory,توشيبا,1233.09,,False,25,6,0,25,25,6,0,6,25,25,6.0,0.0,25,25.0,6.0,25.0,False,33293.43,27,25,0.24,0.0,0.0,1.0,0.24,1.0,1.0,Moderate,-0.1775095188455123,-0.1775095188455123,59.0,59.0,59.0,0.0,4.391284662352632,1.9285714285714288,21.80555555555556,0.2277237931244133,False,False,False,High,False,False,True,True,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يُشاهَد لكنه لا يتحول إلى شراء بالمستوى المطلوب.,4.5,0,1118.0,85,16,85,2,33293.43,25,4.5,25,6,0,2024-01-01,2024-12-30,197|61|176|91|119,مكيف هواء انفيرتر 18000 - اصدار خاص|فرن كهربايي 60 لتر - اصدار خاص|فرن كهربايي 60 لتر - اصدار خاص|فرن كهربايي 60 لتر - اصدار خاص|ماكينه قهوه اسبريسو - اصدار خاص,1300.404,4.0600000000000005,0.9695937443713628,0.9248763213266488,197,مكيف هواء انفيرتر 18000 - اصدار خاص,False,False,True,True,False,False,True,trust,content,3.9,الدعم البصري أضعف من المنافسين من حيث عدد الصور | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,4,119,ماكينه قهوه اسبريسو - اصدار خاص,,Substitute,0.5,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,True,conversion_friction,"Cart activity exists, but too few cart users convert to buyers. Additional issues detected (conversion_friction | content): Product content richness or image coverage lags similar products.",Moderate Performance,High Abandonment + Weak Content,conversion_friction|trust|content,3,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Bundle with ماكينه قهوه اسبريسو - اصدار خاص where relevant.,فعّل باقة او ربطا مع المنتج ماكينه قهوه اسبريسو - اصدار خاص عندما يكون ذلك مناسبا.,conversion+bundle,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Conversion 100.00% vs category avg 439.13%.,Cart abandonment is high at 100.00%.,,47.8,Medium,Medium
144,كتاب تطوير الذات والتحفيز - اصدار خاص,كتاب تطوير الذات والتحفيز - اصدار خاص,الكتب والتعليم,unknown_subcategory,دار قرطبه,91.59,,False,24,3,0,28,24,3,0,3,24,23,3.0,0.0,27,27.0,3.0,23.0,False,2839.29,31,28,0.125,0.0,0.0,1.0,0.125,1.2173913043478262,1.0,Moderate,-0.2816156160575042,-0.2816156160575042,86.0,86.0,86.0,0.0,3.3634956997365264,2.083333333333333,23.17142857142857,0.3619422805990768,False,False,False,High,False,False,True,True,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يُشاهَد لكنه لا يتحول إلى شراء بالمستوى المطلوب.,3.4,0,1174.0,77,13,77,5,2839.29,28,3.4,24,3,0,2024-01-01,2024-12-30,92|175|60|58|193,موسوعه التاريخ الاسلامي - اصدار خاص|مجموعه كتب الطفل التعليميه - اصدار خاص|اطلس العالم المصور|كتاب الطبخ العربي التقليدي|مجموعه كتب الطفل التعليميه - اصدار خاص,212.224,3.52,2.0429162445119893,0.9382594508995736,92,موسوعه التاريخ الاسلامي - اصدار خاص,False,True,True,False,False,False,True,trust,none,4.3,تقييم المنتج أقل من متوسط المنتجات المشابهة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,3,150,اطلس العالم المصور - اصدار خاص,,Substitute,0.6,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,True,conversion_friction,"Cart activity exists, but too few cart users convert to buyers.",Moderate Performance,High Abandonment,conversion_friction|trust,2,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Bundle with اطلس العالم المصور - اصدار خاص where relevant.,فعّل باقة او ربطا مع المنتج اطلس العالم المصور - اصدار خاص عندما يكون ذلك مناسبا.,conversion+bundle,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Conversion 121.74% vs category avg 336.35%.,Rating trails peers (3.40 vs 3.52).,Cart abandonment is high at 100.00%.,47.74,Medium,Medium
123,عداد خطوات ذكي - اصدار خاص,عداد خطوات ذكي - اصدار خاص,الرياضه واللياقه,unknown_subcategory,اندر ارمور,140.92,,False,14,2,1,28,14,2,1,2,14,14,2.0,1.0,28,28.0,2.0,14.0,False,4650.36,33,28,0.1428571428571428,0.5,0.0714285714285714,0.5,0.1428571428571428,2.0,0.5,Moderate,0.8606937423276529,0.8606937423276529,2.0,2.0,2.0,0.0714285714285714,8.50970943604373,2.117647058823529,17.666666666666668,0.2350256509968247,False,False,False,High,False,False,False,False,True,متوسط,يحتاج متابعة,أداء متوسط,أداء المنتج متوسط ويمكن تحسينه من خلال تدخلات مركزة.,4.2,0,1127.0,77,14,77,2,4650.36,28,4.2,14,2,1,2024-01-01,2024-12-30,157|146|148|114|173,جهاز قياس ضغط الدم - اصدار خاص|اوزان حديد طقم 20 كيلو - اصدار خاص|حذاء جري احترافي - اصدار خاص|حقيبه رياضيه جيم - اصدار خاص|حذاء جري احترافي - اصدار خاص,386.854,4.279999999999999,2.1904281949934123,0.9427316172667376,157,جهاز قياس ضغط الدم - اصدار خاص,False,False,True,True,False,False,True,trust,content,3.9,الدعم البصري أضعف من المنافسين من حيث عدد الصور | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,1,42,لباس رياضي ضاغط,,Substitute,0.7,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,True,content,Product content richness or image coverage lags similar products.,Moderate Performance,Weak Content,trust|content,2,"Improve product content with stronger visuals, richer copy, and clearer value proposition.",حسن المحتوى عبر صور اقوى ووصف اغنى وتوضيح ادق للقيمة.,Bundle with لباس رياضي ضاغط where relevant.,فعّل باقة او ربطا مع المنتج لباس رياضي ضاغط عندما يكون ذلك مناسبا.,content+bundle,"Improve product content with stronger visuals, richer copy, and clearer value proposition.",حسن المحتوى عبر صور اقوى ووصف اغنى وتوضيح ادق للقيمة.,Conversion 200.00% vs category avg 850.97%.,,,47.73,Medium,Medium
