order_id,user_id,order_date,status,total_amount
2842,318,2023-10-11 15:08:21,قيد المعالجة,2597.1
2843,256,2023-01-15 10:33:45,مكتمل,3121.97
2844,489,2023-02-28 23:56:26,مكتمل,819.46
2845,21,2024-05-19 22:16:48,قيد المعالجة,109.52
2846,203,2024-03-10 01:49:39,ملغي,519.35
2847,35,2024-06-03 06:19:57,مكتمل,534.82
2848,257,2024-10-22 13:23:54,قيد المعالجة,2015.35
2849,68,2024-01-30 11:21:32,قيد المعالجة,2838.6
2850,434,2024-10-01 15:13:21,مكتمل,10941.11
2851,37,2023-06-08 05:30:50,مكتمل,8182.53
2852,261,2023-01-17 14:48:35,مكتمل,71.91
2853,312,2024-01-05 04:39:38,مكتمل,625.1
2854,348,2023-11-22 08:02:36,مكتمل,224.49
2855,233,2023-03-30 14:06:44,قيد المعالجة,1598.94
2856,334,2023-05-19 06:38:38,مكتمل,398.34
2857,206,2023-06-08 12:14:02,ملغي,1724.41
2858,195,2023-04-12 12:57:07,مكتمل,3786.85
2859,212,2024-10-22 15:53:55,قيد الشحن,6694.75
2860,327,2024-09-23 08:36:27,مكتمل,3500.73
2861,328,2023-11-09 14:55:35,مكتمل,3666.74
2862,250,2023-11-21 16:30:59,مكتمل,4114.62
2863,458,2024-07-14 10:36:18,مكتمل,5612.31
2864,44,2024-02-17 22:24:03,مكتمل,1506.26
2865,203,2024-03-19 08:53:53,مكتمل,7118.64
2866,199,2024-12-24 01:24:58,مكتمل,1562.14
2867,319,2023-09-24 23:52:46,ملغي,195.42
2868,231,2024-04-25 22:00:41,مكتمل,714.83
2869,132,2024-02-27 07:49:10,قيد المعالجة,197.86
2870,61,2024-07-13 20:40:48,مكتمل,5708.73
2871,339,2023-09-23 21:19:13,مكتمل,1964.01
2872,341,2023-09-18 11:17:25,ملغي,465.68
2873,222,2024-02-14 10:34:42,مكتمل,1385.46
2874,498,2024-07-08 02:02:50,قيد الشحن,121.09
2875,357,2023-05-31 03:09:18,ملغي,1187.98
2876,258,2023-08-09 22:59:46,مكتمل,5407.7
2877,146,2023-10-06 03:56:08,ملغي,617.48
2878,329,2023-11-15 02:32:36,مكتمل,958.64
2879,181,2023-06-28 09:14:26,مكتمل,4218.25
2880,498,2023-05-21 21:55:55,مكتمل,877.28
2881,225,2023-12-04 11:14:03,قيد المعالجة,3344.98
2882,321,2024-09-14 06:34:33,قيد الشحن,584.83
2883,57,2023-10-22 05:30:30,مكتمل,37.31
2884,392,2023-08-20 16:37:05,مكتمل,1328.82
2885,198,2024-06-20 02:20:16,مكتمل,2277.53
2886,250,2023-05-01 00:51:00,مكتمل,7986.84
2887,200,2024-03-13 17:15:11,مكتمل,476.41
2888,104,2024-09-04 13:28:06,مكتمل,593.31
2889,483,2024-07-08 00:54:08,مكتمل,304.48
2890,118,2023-06-11 19:29:55,قيد المعالجة,3965.32
2891,449,2024-08-29 10:56:41,مكتمل,5227.18
2892,377,2023-10-08 09:58:42,مكتمل,2115.5
2893,240,2023-09-15 20:45:23,مكتمل,635.44
2894,157,2023-08-29 10:36:46,مكتمل,9372.5
2895,91,2023-02-06 17:16:19,مكتمل,1574.27
2896,398,2023-09-19 00:46:40,مكتمل,2537.52
2897,320,2023-01-15 02:23:26,قيد المعالجة,1789.96
2898,440,2024-08-06 17:40:20,مكتمل,4869.43
2899,283,2023-10-15 03:45:14,مكتمل,829.1
2900,351,2024-06-30 20:22:51,مكتمل,862.18
2901,17,2024-01-19 05:04:44,مكتمل,770.38
2902,226,2023-01-23 13:49:57,مكتمل,2262.49
2903,351,2023-04-30 14:57:00,مكتمل,3611.51
2904,262,2024-10-13 08:11:32,مكتمل,1385.46
2905,217,2024-08-04 16:16:19,مكتمل,6570.87
2906,484,2024-04-08 11:37:21,مكتمل,2613.22
2907,22,2023-10-13 19:34:53,مكتمل,3822.85
2908,488,2024-02-12 05:43:37,مكتمل,602.41
2909,230,2023-11-16 13:30:14,مكتمل,2194.46
2910,122,2023-05-31 14:49:07,مكتمل,426.85
2911,358,2023-11-05 10:52:23,مكتمل,2953.99
2912,144,2023-11-18 14:52:57,مكتمل,686.81
2913,56,2024-05-12 10:27:29,مكتمل,2278.72
2914,243,2024-10-21 04:53:08,مكتمل,224.49
2915,358,2023-02-14 02:25:14,مكتمل,1397.07
2916,62,2023-04-10 21:16:44,مكتمل,131.66
2917,316,2024-07-17 14:14:01,مكتمل,2097.94
2918,19,2024-11-04 11:10:16,مكتمل,66.67
2919,376,2023-11-30 08:26:15,مكتمل,1939.62
2920,367,2023-04-02 13:18:20,مكتمل,6570.87
2921,251,2024-02-06 06:46:41,قيد المعالجة,2651.9
2922,291,2024-10-08 01:49:08,مكتمل,703.38
2923,117,2024-04-19 02:12:32,قيد المعالجة,698.81
2924,359,2024-06-12 05:58:27,مكتمل,1643.52
2925,333,2024-12-01 11:08:26,مكتمل,1464.42
2926,109,2024-05-07 21:18:11,مكتمل,248.61
2927,196,2023-02-12 02:44:39,قيد المعالجة,132.13
2928,417,2024-12-01 07:32:41,مكتمل,1643.52
2929,241,2024-08-20 06:56:25,مكتمل,131.19
2930,70,2024-11-20 00:22:33,قيد المعالجة,835.34
2931,288,2023-06-29 05:01:51,مكتمل,426.85
2932,33,2023-02-27 02:03:03,مكتمل,1764.39
2933,32,2024-08-13 23:24:28,مكتمل,2324.66
2934,413,2023-05-20 04:41:50,مكتمل,638.92
2935,207,2023-11-20 06:36:04,مكتمل,1320.12
2936,372,2023-01-05 15:54:31,مكتمل,279.43
2937,110,2024-03-08 21:25:49,مكتمل,465.68
2938,235,2023-10-19 12:16:07,مكتمل,14233.9
2939,394,2023-01-22 22:39:04,مكتمل,15697.69
2940,244,2023-02-08 03:32:21,مكتمل,6267.49
2941,318,2023-12-22 21:17:33,قيد المعالجة,13205.74
2942,398,2023-11-26 20:58:53,مكتمل,379.4
2943,74,2023-10-13 18:41:29,مكتمل,1850.74
2944,339,2024-11-11 20:30:16,مكتمل,295.72
2945,203,2023-06-29 06:31:06,مكتمل,13216.05
2946,21,2023-09-15 05:01:01,مكتمل,748.17
2947,1,2023-08-04 13:06:34,قيد الشحن,6954.57
2948,175,2023-05-26 05:21:36,مكتمل,95.99
2949,96,2023-08-01 03:04:18,قيد المعالجة,2423.0
2950,80,2023-09-14 12:21:35,مكتمل,2099.66
2951,98,2023-07-17 21:38:26,مكتمل,1239.02
2952,423,2024-04-02 08:37:03,مكتمل,10523.08
2953,450,2024-07-16 08:45:58,مكتمل,719.12
2954,281,2023-11-28 15:11:12,قيد المعالجة,733.26
2955,251,2023-03-30 01:35:59,مكتمل,2618.75
2956,122,2024-12-02 09:24:42,قيد المعالجة,1883.23
2957,175,2024-02-25 07:51:50,مكتمل,223.92
2958,498,2023-01-13 04:12:15,مكتمل,7507.93
2959,408,2023-01-28 05:57:22,مكتمل,16205.31
2960,119,2023-02-06 14:39:35,مكتمل,2001.4
2961,138,2024-09-17 08:05:32,مكتمل,708.68
2962,242,2024-08-10 08:45:13,قيد المعالجة,1071.05
2963,371,2023-06-07 02:07:56,مكتمل,715.88
2964,25,2023-08-23 11:53:40,مكتمل,195.42
2965,274,2023-04-20 04:18:37,مكتمل,1980.29
2966,300,2023-11-21 10:06:53,قيد الشحن,584.83
2967,118,2023-03-12 18:30:27,قيد الشحن,12054.43
2968,295,2024-08-18 21:50:46,مكتمل,1284.83
2969,409,2024-12-24 14:54:07,ملغي,2727.54
2970,107,2024-03-01 15:51:15,مكتمل,482.43
2971,368,2024-02-26 19:13:46,مكتمل,706.25
2972,328,2023-11-07 09:14:39,مكتمل,1230.94
2973,297,2023-11-04 21:16:00,مكتمل,6196.55
2974,280,2024-11-10 01:24:35,مكتمل,10544.39
2975,214,2024-12-23 01:56:38,مكتمل,674.72
2976,226,2023-10-07 08:45:15,قيد المعالجة,12601.61
2977,456,2024-01-19 23:23:40,مكتمل,4818.13
2978,426,2023-09-13 01:02:23,مكتمل,1874.88
2979,216,2024-01-01 22:25:40,قيد المعالجة,7855.14
2980,472,2023-04-02 08:33:35,قيد المعالجة,1693.28
2981,492,2024-12-04 21:43:04,مكتمل,6657.33
2982,58,2024-09-04 18:55:08,مكتمل,1789.96
2983,442,2023-12-04 14:39:22,مكتمل,187.76
2984,74,2024-08-15 17:43:51,مكتمل,1462.89
2985,200,2024-09-14 11:08:32,مكتمل,764.68
2986,452,2024-03-15 12:22:53,مكتمل,1968.21
2987,448,2024-07-18 08:24:40,مكتمل,989.81
2988,50,2024-11-30 12:32:21,مكتمل,621.54
2989,354,2024-12-28 18:13:17,مكتمل,5944.59
2990,203,2023-05-17 04:06:36,مكتمل,3341.54
2991,455,2023-04-09 07:06:57,مكتمل,3840.96
2992,292,2023-05-02 11:57:53,قيد المعالجة,999.14
2993,329,2024-01-04 19:54:29,مكتمل,1279.76
2994,473,2024-10-20 09:38:49,قيد المعالجة,1372.57
2995,13,2023-01-11 09:32:45,مكتمل,1583.12
2996,159,2023-02-23 03:23:06,مكتمل,1020.77
2997,83,2023-02-28 21:14:26,مكتمل,2975.99
2998,122,2024-10-25 17:18:57,مكتمل,5481.16
2999,138,2024-05-20 04:29:39,مكتمل,136.01
3000,101,2023-10-02 07:05:15,مكتمل,165.39
3001,318,2023-04-15 01:47:11,مكتمل,509.14
3002,373,2024-01-21 05:18:40,قيد الشحن,859.33
3003,338,2023-08-11 16:38:24,مكتمل,3153.11
3004,86,2024-11-22 10:57:37,ملغي,506.88
3005,388,2023-01-15 04:14:59,قيد المعالجة,1938.94
3006,332,2023-02-07 13:30:54,مكتمل,61.32
3007,263,2023-11-23 11:55:33,مكتمل,2659.74
3008,108,2023-06-14 03:47:51,مكتمل,347.03
3009,91,2024-04-07 23:17:32,مكتمل,36.51
3010,168,2023-01-23 19:06:57,مكتمل,1854.96
3011,262,2024-03-15 13:02:39,قيد الشحن,10523.08
3012,133,2024-04-27 08:29:53,قيد الشحن,146.34
3013,196,2024-11-07 22:47:04,مكتمل,1085.66
3014,90,2023-01-05 07:13:14,مكتمل,7172.18
3015,472,2023-02-17 09:48:52,مكتمل,6753.75
3016,73,2024-07-05 04:42:32,مكتمل,284.58
3017,232,2023-08-06 20:01:45,قيد المعالجة,1427.2
3018,119,2024-07-15 15:06:51,مكتمل,1713.97
3019,51,2024-04-08 14:45:02,ملغي,7355.5
3020,455,2023-09-07 02:37:41,قيد المعالجة,7449.22
3021,221,2024-10-23 11:59:13,مكتمل,325.54
3022,284,2023-09-22 14:58:15,مكتمل,209.71
3023,291,2023-12-31 14:58:32,مكتمل,1139.72
3024,492,2024-08-01 17:36:34,مكتمل,538.2
3025,50,2023-10-21 10:17:00,قيد الشحن,1715.68
3026,73,2024-07-18 20:20:06,مكتمل,494.65
3027,15,2023-05-30 05:35:05,مكتمل,449.77
3028,164,2023-12-22 20:00:18,مكتمل,41.52
3029,40,2024-06-13 00:06:46,قيد المعالجة,1192.01
3030,146,2023-03-04 20:12:54,مكتمل,3215.18
3031,376,2023-05-22 14:16:59,مكتمل,9203.45
3032,139,2024-07-22 03:10:29,مكتمل,602.41
3033,43,2024-02-09 01:12:59,مكتمل,468.62
3034,23,2024-11-28 16:41:26,مكتمل,716.1
3035,419,2023-02-16 16:58:56,مكتمل,2676.35
3036,443,2023-01-07 18:10:50,قيد الشحن,465.74
3037,89,2023-10-18 13:39:15,مكتمل,1125.43
3038,319,2024-01-01 08:39:44,ملغي,7590.69
3039,14,2024-04-13 12:17:01,مكتمل,455.89
3040,39,2023-04-29 16:46:57,مكتمل,744.8
3041,12,2023-05-30 02:34:52,مكتمل,4357.32
3042,420,2023-05-30 10:08:41,مكتمل,670.09
3043,364,2024-06-01 07:41:33,قيد الشحن,325.99
3044,401,2024-08-06 05:24:52,مكتمل,315.86
3045,174,2024-07-30 03:54:50,مكتمل,143.75
3046,198,2024-05-12 04:54:39,مكتمل,305.7
3047,253,2024-06-27 18:01:11,مكتمل,621.03
3048,144,2024-10-28 15:55:11,مكتمل,16405.05
3049,89,2023-10-29 16:03:49,مكتمل,7105.75
3050,149,2024-12-16 12:37:07,مكتمل,2317.1
3051,180,2024-03-01 05:26:50,مكتمل,10730.75
3052,36,2023-12-21 02:27:33,مكتمل,13081.04
3053,286,2024-01-21 03:28:01,قيد المعالجة,2926.92
3054,89,2023-07-30 14:12:41,مكتمل,1742.75
3055,445,2024-04-19 07:55:52,مكتمل,3279.97
3056,370,2024-05-26 17:08:11,مكتمل,847.19
3057,49,2023-11-05 07:32:46,مكتمل,3544.65
3058,103,2023-03-02 00:27:36,مكتمل,521.01
3059,117,2024-04-20 16:27:45,مكتمل,621.54
3060,361,2024-06-27 11:40:20,مكتمل,1857.66
3061,472,2024-12-11 18:11:37,مكتمل,452.68
3062,110,2023-08-17 12:56:04,مكتمل,515.75
3063,49,2024-11-25 17:29:32,مكتمل,3090.0
3064,126,2024-04-22 21:44:54,مكتمل,13416.93
3065,474,2023-09-01 10:51:46,مكتمل,2203.43
3066,152,2023-10-15 06:48:30,مكتمل,1015.74
3067,360,2024-08-18 10:12:01,مكتمل,1350.85
3068,495,2023-02-26 10:13:13,مكتمل,3223.11
3069,123,2023-07-05 08:26:34,مكتمل,36.51
3070,322,2023-05-17 09:26:26,مكتمل,449.02
3071,19,2024-03-03 04:53:17,مكتمل,8841.34
3072,476,2024-08-02 18:53:14,قيد الشحن,582.97
3073,99,2023-02-24 12:27:03,مكتمل,602.41
3074,455,2024-02-28 00:30:51,مكتمل,1574.27
3075,180,2023-09-01 08:00:34,مكتمل,744.05
3076,181,2024-03-19 02:05:47,قيد المعالجة,133.34
3077,417,2024-06-12 21:51:12,مكتمل,7038.67
3078,6,2024-10-08 07:26:24,مكتمل,2543.16
3079,474,2024-01-27 19:07:40,مكتمل,3803.84
3080,31,2024-08-06 14:34:04,قيد الشحن,765.27
3081,354,2024-02-19 10:13:52,مكتمل,2955.41
3082,45,2024-10-08 10:15:37,قيد المعالجة,2379.77
3083,426,2023-01-29 18:13:55,مكتمل,1142.16
3084,226,2023-08-19 11:38:32,قيد المعالجة,248.61
3085,69,2023-02-04 05:32:10,ملغي,9475.68
3086,273,2024-06-06 17:20:20,مكتمل,707.22
3087,253,2023-12-18 15:24:06,مكتمل,1422.86
3088,129,2023-07-12 07:17:17,مكتمل,6799.86
3089,78,2023-08-04 23:13:50,مكتمل,11207.12
3090,488,2024-07-21 02:43:59,مكتمل,250.27
3091,217,2024-07-07 14:04:44,مكتمل,510.79
3092,258,2023-05-09 18:48:49,مكتمل,2773.25
3093,183,2024-10-21 06:15:49,مكتمل,7702.35
3094,465,2023-01-14 23:42:39,ملغي,211.44
3095,171,2024-09-19 21:07:03,مكتمل,960.13
3096,147,2024-07-07 07:21:45,مكتمل,1758.72
3097,110,2023-09-05 08:31:53,مكتمل,1547.81
3098,490,2024-04-23 07:14:34,مكتمل,764.68
3099,74,2023-08-21 18:47:28,مكتمل,1851.23
3100,498,2023-03-10 22:08:55,قيد المعالجة,2759.37
3101,275,2024-12-23 08:55:25,مكتمل,2436.06
3102,201,2023-07-31 17:50:41,قيد الشحن,884.05
3103,110,2023-05-06 06:19:14,مكتمل,594.64
3104,152,2024-03-03 08:09:21,مكتمل,574.88
3105,50,2024-05-14 04:29:42,مكتمل,2061.71
3106,412,2023-10-05 20:42:36,مكتمل,1270.81
3107,356,2023-04-11 23:20:11,ملغي,1382.38
3108,240,2023-05-14 12:38:03,قيد المعالجة,1216.3
3109,443,2023-09-21 10:14:23,مكتمل,2145.45
3110,200,2023-02-18 14:00:39,مكتمل,804.32
3111,188,2023-02-12 18:32:44,قيد المعالجة,3153.11
3112,117,2024-09-26 12:21:51,مكتمل,1643.52
3113,48,2024-04-25 07:34:48,مكتمل,2209.55
3114,154,2024-08-21 07:30:53,مكتمل,17152.76
3115,37,2023-11-14 15:36:40,مكتمل,1557.59
3116,342,2023-11-06 02:00:12,مكتمل,10940.69
3117,135,2024-11-08 14:38:06,مكتمل,1691.48
3118,298,2023-07-07 12:54:40,مكتمل,628.34
3119,450,2024-04-21 12:22:07,مكتمل,140.92
3120,110,2023-03-19 21:25:29,قيد المعالجة,3963.02
3121,64,2023-03-19 02:36:43,مكتمل,220.3
3122,267,2024-03-03 07:44:25,مكتمل,278.2
3123,294,2023-05-11 08:27:18,مكتمل,2856.85
3124,375,2023-05-24 02:52:25,ملغي,941.85
3125,10,2023-09-15 22:55:17,مكتمل,1399.87
3126,453,2024-06-16 23:03:08,مكتمل,1261.42
3127,166,2024-12-07 06:26:46,مكتمل,5462.12
3128,399,2023-05-23 04:56:35,مكتمل,248.37
3129,114,2024-07-19 13:26:12,قيد المعالجة,13184.11
3130,263,2024-01-26 12:25:05,مكتمل,6753.75
3131,189,2024-02-04 07:52:10,مكتمل,516.99
3132,380,2023-02-18 05:17:54,قيد المعالجة,51.31
3133,386,2024-06-13 15:20:05,مكتمل,490.35
3134,253,2023-08-09 02:35:00,مكتمل,298.62
3135,282,2024-02-28 14:26:17,مكتمل,92.66
3136,255,2023-11-15 10:49:20,قيد الشحن,1145.9
3137,30,2023-09-15 06:30:44,مكتمل,7056.55
3138,136,2024-07-29 10:23:26,مكتمل,2234.24
3139,36,2023-07-19 15:14:45,قيد الشحن,1385.46
3140,131,2023-03-09 12:24:46,مكتمل,1568.88
3141,314,2024-03-06 13:30:07,مكتمل,440.15
3142,273,2024-12-21 16:55:12,مكتمل,1838.14
3143,268,2024-05-19 12:54:14,مكتمل,192.84
3144,330,2023-09-02 22:20:34,مكتمل,421.1
3145,496,2024-09-04 06:34:36,مكتمل,248.61
3146,131,2023-08-15 01:19:20,مكتمل,2482.68
3147,338,2024-08-26 22:11:39,مكتمل,1029.08
3148,235,2024-07-10 20:52:11,مكتمل,2063.12
3149,464,2023-08-21 14:10:35,مكتمل,1851.23
3150,454,2023-02-23 13:30:34,مكتمل,1950.83
3151,485,2024-05-22 19:37:50,مكتمل,1522.13
3152,467,2024-09-29 12:39:39,مكتمل,5790.6
3153,205,2023-04-08 08:47:52,قيد المعالجة,2699.61
3154,392,2023-06-01 07:10:13,مكتمل,3629.55
3155,137,2024-10-23 11:29:28,مكتمل,2420.35
3156,430,2024-06-05 17:47:42,مكتمل,224.49
3157,205,2023-06-19 23:04:17,مكتمل,702.14
3158,426,2023-03-18 07:06:19,مكتمل,284.58
3159,212,2024-12-01 22:47:13,مكتمل,2252.91
3160,471,2024-04-28 12:56:48,مكتمل,989.18
3161,378,2024-09-22 22:22:23,مكتمل,5822.02
3162,207,2024-01-18 14:07:40,قيد المعالجة,182.48
3163,80,2023-10-08 09:10:37,مكتمل,633.16
3164,289,2023-06-24 21:38:35,مكتمل,2704.64
3165,313,2024-09-26 00:42:52,مكتمل,1366.76
3166,409,2024-07-05 09:59:36,مكتمل,325.54
3167,220,2024-03-23 15:09:34,قيد المعالجة,1230.58
3168,441,2024-12-19 17:24:16,مكتمل,293.85
3169,406,2024-10-12 11:54:44,مكتمل,4675.52
3170,442,2024-08-08 01:22:49,مكتمل,2777.32
3171,323,2023-03-12 01:36:26,مكتمل,283.36
3172,142,2024-12-12 20:43:45,قيد المعالجة,495.7
3173,38,2023-05-06 01:02:36,مكتمل,2039.94
3174,433,2023-09-10 03:22:36,مكتمل,864.02
3175,323,2024-12-13 15:11:40,ملغي,176.14
3176,364,2024-04-07 12:06:20,مكتمل,5149.79
3177,431,2024-02-10 18:08:22,مكتمل,2750.94
3178,126,2024-12-28 04:43:09,مكتمل,121.09
3179,82,2024-01-27 20:45:09,قيد المعالجة,826.66
3180,81,2023-02-20 04:08:41,مكتمل,3953.6
3181,494,2023-11-07 22:15:50,مكتمل,7038.67
3182,33,2024-11-12 07:23:11,مكتمل,658.36
3183,388,2024-11-16 23:41:36,قيد المعالجة,4187.45
3184,333,2023-05-10 11:07:48,مكتمل,6753.75
3185,251,2024-03-24 16:13:56,مكتمل,557.39
3186,374,2024-12-28 01:50:40,مكتمل,850.26
3187,207,2024-04-20 13:31:50,مكتمل,687.06
3188,96,2023-03-27 09:41:44,مكتمل,195.42
3189,355,2023-04-24 00:58:42,مكتمل,1106.65
3190,324,2023-04-29 12:21:58,مكتمل,19443.13
3191,338,2023-12-11 04:34:53,مكتمل,398.59
3192,489,2023-11-28 09:46:21,مكتمل,691.42
3193,160,2023-10-29 18:07:17,مكتمل,2324.66
3194,267,2024-02-17 02:47:56,مكتمل,936.55
3195,42,2024-10-08 17:00:16,مكتمل,1436.83
3196,457,2024-08-21 20:49:08,مكتمل,6025.55
3197,238,2024-10-11 21:15:33,مكتمل,250.27
3198,5,2024-09-09 12:30:27,مكتمل,525.55
3199,355,2023-09-28 16:50:31,مكتمل,1991.96
3200,195,2024-07-23 15:23:02,مكتمل,392.65
3201,402,2024-07-20 02:02:12,مكتمل,4075.22
3202,211,2023-09-24 10:06:35,مكتمل,137.26
3203,37,2023-03-06 03:50:17,قيد المعالجة,209.71
3204,260,2024-08-07 18:41:10,مكتمل,999.14
3205,97,2023-03-30 09:15:21,مكتمل,5575.77
3206,227,2023-10-16 23:32:05,مكتمل,1705.46
3207,141,2023-08-15 14:12:55,مكتمل,729.93
3208,347,2023-02-21 14:27:25,مكتمل,1051.65
3209,12,2023-07-13 08:01:37,مكتمل,165.87
3210,491,2023-11-23 20:11:39,ملغي,8460.22
3211,330,2024-05-27 06:08:54,مكتمل,1377.67
3212,395,2023-11-11 10:12:39,مكتمل,118.65
3213,177,2024-12-27 17:26:24,مكتمل,249.37
3214,213,2023-10-17 06:48:56,مكتمل,1860.31
3215,281,2023-12-21 18:16:18,مكتمل,578.73
3216,267,2023-12-05 09:40:40,قيد المعالجة,7222.69
3217,294,2024-08-17 08:51:41,مكتمل,244.37
3218,361,2023-04-26 04:06:29,مكتمل,512.3
3219,241,2023-08-11 12:03:15,مكتمل,600.91
3220,379,2023-01-20 01:51:12,مكتمل,2660.27
3221,497,2023-02-06 08:11:20,مكتمل,548.03
3222,164,2024-05-27 13:10:50,مكتمل,131.66
3223,328,2024-01-23 18:26:49,مكتمل,256.05
3224,267,2023-11-03 14:01:12,مكتمل,1008.47
3225,60,2024-01-28 14:37:36,مكتمل,999.14
3226,467,2023-01-03 21:36:55,مكتمل,224.93
3227,468,2023-09-06 02:47:16,قيد المعالجة,8308.83
3228,464,2024-03-04 22:08:35,مكتمل,6850.17
3229,481,2024-06-27 17:43:42,قيد المعالجة,6977.89
3230,127,2023-11-15 19:50:55,مكتمل,354.83
3231,483,2024-01-24 00:43:18,قيد المعالجة,1076.29
3232,71,2023-08-16 15:25:33,مكتمل,241.15
3233,238,2023-05-31 21:10:29,مكتمل,557.74
3234,207,2024-05-04 07:56:38,مكتمل,1303.73
3235,315,2024-11-29 19:50:25,مكتمل,2466.18
3236,24,2023-05-15 01:37:27,قيد الشحن,5749.49
3237,82,2023-08-22 14:45:51,مكتمل,2084.48
3238,482,2024-02-11 06:35:58,قيد المعالجة,2312.78
3239,393,2024-03-11 12:40:39,مكتمل,7118.78
3240,202,2024-04-24 13:34:56,ملغي,7904.33
3241,131,2023-02-25 12:23:39,مكتمل,1763.22
3242,480,2023-07-20 05:48:23,مكتمل,3430.35
3243,461,2024-05-05 11:56:00,مكتمل,10860.07
3244,287,2024-05-11 12:42:14,مكتمل,41.52
3245,396,2024-04-23 17:29:39,مكتمل,182.43
3246,34,2024-09-27 16:16:57,قيد المعالجة,765.22
3247,192,2023-02-27 15:46:18,مكتمل,1825.87
3248,170,2024-08-24 21:58:44,مكتمل,8170.47
3249,122,2023-11-19 03:00:09,مكتمل,449.02
3250,344,2024-01-05 09:46:25,مكتمل,982.73
3251,363,2024-12-05 17:09:00,مكتمل,5327.51
3252,437,2024-03-15 22:14:26,مكتمل,2047.09
3253,231,2023-07-02 16:20:56,مكتمل,729.93
3254,485,2024-05-08 21:24:56,مكتمل,868.52
3255,268,2024-06-07 23:16:57,مكتمل,1144.68
3256,48,2024-09-22 22:51:38,مكتمل,806.99
3257,141,2023-04-07 20:24:37,مكتمل,534.82
3258,442,2024-10-09 16:57:08,قيد المعالجة,1148.97
3259,289,2023-06-20 00:42:03,مكتمل,781.93
3260,177,2023-10-21 16:57:25,مكتمل,12131.81
3261,46,2024-11-07 20:31:08,مكتمل,1769.09
3262,56,2023-06-23 07:14:39,مكتمل,131.51
3263,376,2023-03-05 17:27:40,مكتمل,772.55
3264,138,2024-04-17 04:45:35,قيد المعالجة,524.99
3265,225,2024-02-08 14:25:06,مكتمل,1988.49
3266,385,2023-01-12 03:44:45,مكتمل,111.65
3267,457,2023-11-20 11:17:57,مكتمل,10340.2
3268,329,2023-11-12 15:33:35,مكتمل,556.74
3269,8,2023-01-16 17:42:06,مكتمل,725.46
3270,186,2024-12-13 18:21:34,مكتمل,864.52
3271,289,2024-05-09 20:29:56,مكتمل,1145.56
3272,416,2024-08-21 23:25:36,مكتمل,1142.16
3273,4,2023-01-18 22:36:51,مكتمل,66.67
3274,297,2024-04-11 22:16:24,مكتمل,10619.63
3275,25,2024-08-05 13:31:37,مكتمل,2501.32
3276,259,2023-03-09 09:19:47,ملغي,6066.56
3277,192,2024-10-16 05:54:44,مكتمل,2666.39
3278,33,2024-01-24 18:56:52,مكتمل,347.03
3279,381,2023-01-24 10:05:35,مكتمل,1489.34
3280,125,2024-05-17 10:48:52,مكتمل,5708.73
3281,216,2023-04-25 06:49:10,مكتمل,228.66
3282,431,2023-12-10 04:48:29,مكتمل,463.36
3283,224,2024-01-25 12:57:37,مكتمل,999.14
3284,357,2023-05-14 11:05:35,مكتمل,6975.29
3285,123,2023-09-01 11:20:41,قيد المعالجة,670.09
3286,18,2024-04-14 16:00:28,مكتمل,332.07
3287,478,2024-02-03 03:18:10,مكتمل,2463.02
3288,280,2024-02-01 10:23:38,مكتمل,660.84
3289,60,2024-01-08 07:13:49,مكتمل,587.68
3290,333,2023-12-15 12:00:58,مكتمل,3939.7
3291,251,2024-04-20 09:06:37,مكتمل,6066.56
3292,464,2024-08-05 20:29:13,مكتمل,2497.24
3293,111,2023-10-03 00:48:55,مكتمل,5322.15
3294,64,2023-03-14 17:02:49,مكتمل,7360.81
3295,91,2023-10-10 08:01:49,مكتمل,2101.89
3296,129,2023-08-30 12:37:54,مكتمل,1767.78
3297,1,2024-09-11 07:07:49,مكتمل,4034.47
3298,22,2024-04-11 04:13:11,مكتمل,352.39
3299,324,2024-01-26 21:42:08,مكتمل,192.65
3300,422,2024-09-13 05:31:18,قيد المعالجة,999.14
3301,171,2024-10-18 03:08:18,قيد المعالجة,764.68
3302,451,2023-11-04 12:06:03,مكتمل,2682.73
3303,64,2024-08-06 02:02:26,مكتمل,241.15
3304,487,2024-07-24 14:57:17,قيد المعالجة,2152.58
3305,430,2023-03-16 00:51:40,ملغي,626.57
3306,127,2023-04-15 18:17:58,مكتمل,2882.5
3307,143,2024-03-12 13:32:27,مكتمل,11088.49
3308,80,2023-03-06 23:38:25,مكتمل,1643.52
3309,365,2023-04-02 20:19:56,مكتمل,5358.62
3310,492,2024-07-29 14:01:41,ملغي,2759.43
3311,184,2023-01-12 06:09:52,مكتمل,2057.09
3312,297,2023-12-20 20:46:42,مكتمل,2278.38
3313,349,2024-07-04 14:05:08,قيد المعالجة,1904.6
3314,9,2023-08-12 14:20:56,ملغي,704.93
3315,447,2024-05-10 17:21:14,مكتمل,8143.37
3316,494,2023-08-08 02:44:04,قيد المعالجة,3739.32
3317,66,2024-04-07 16:56:10,مكتمل,2983.1
3318,398,2024-11-12 07:22:21,مكتمل,673.6
3319,185,2023-12-02 15:30:48,قيد المعالجة,1067.41
3320,359,2024-01-08 22:50:06,مكتمل,234.31
3321,475,2024-03-09 13:54:51,قيد الشحن,698.83
3322,38,2023-10-18 16:00:50,مكتمل,969.91
3323,446,2023-05-05 17:11:10,مكتمل,361.76
