order_item_id,user_id,order_id,product_id,quantity,item_price
6678,165,2170,48,2,377.48
6679,165,2170,41,1,708.68
6680,165,2170,42,2,162.27
6681,165,2170,47,1,691.19
6682,271,2171,32,2,182.43
6683,271,2171,37,1,113.29
6684,271,2171,39,1,51.31
6685,271,2171,104,1,146.34
6686,271,2171,31,1,118.65
6687,348,2172,2,1,6856.93
6688,348,2172,3,1,182.88
6689,348,2172,6,1,2618.75
6690,74,2173,48,1,377.48
6691,74,2173,162,1,2324.66
6692,74,2173,42,1,162.27
6693,74,2173,47,1,691.19
6694,241,2174,33,1,404.5
6695,241,2174,34,1,269.1
6696,241,2174,35,2,790.82
6697,241,2174,38,1,325.54
6698,241,2174,113,1,61.24
6699,278,2175,1,1,5429.43
6700,278,2175,4,1,1045.02
6701,447,2176,49,1,247.85
6702,447,2176,194,1,582.97
6703,215,2177,2,1,6856.93
6704,215,2177,3,1,182.88
6705,215,2177,6,1,2618.75
6706,215,2177,72,1,295.83
6707,215,2177,9,1,864.52
6708,215,2177,106,1,449.77
6709,69,2178,12,1,378.07
6710,293,2179,16,1,680.77
6711,110,2180,32,1,182.43
6712,110,2180,37,1,113.29
6713,110,2180,39,2,51.31
6714,110,2180,47,1,691.19
6715,110,2180,82,1,482.06
6716,110,2180,31,1,118.65
6717,30,2181,64,1,578.73
6718,30,2181,1,1,5429.43
6719,30,2181,48,1,377.48
6720,30,2181,4,1,1045.02
6721,270,2182,33,1,404.5
6722,270,2182,34,1,269.1
6723,270,2182,35,1,790.82
6724,270,2182,38,1,325.54
6725,270,2182,78,2,637.27
6726,408,2183,32,1,182.43
6727,408,2183,39,1,51.31
6728,408,2183,31,1,118.65
6729,13,2184,136,1,1233.09
6730,13,2184,1,1,5429.43
6731,13,2184,10,1,96.42
6732,102,2185,32,1,182.43
6733,102,2185,4,2,1045.02
6734,102,2185,37,1,113.29
6735,102,2185,39,1,51.31
6736,102,2185,115,1,131.51
6737,102,2185,31,1,118.65
6738,498,2186,96,1,2249.21
6739,498,2186,132,1,284.92
6740,303,2187,1,1,5429.43
6741,303,2187,4,1,1045.02
6742,303,2187,10,1,96.42
6743,303,2187,12,1,378.07
6744,303,2187,83,1,584.83
6745,22,2188,63,1,557.39
6746,101,2189,106,1,449.77
6747,249,2190,160,1,298.73
6748,249,2190,52,1,108.37
6749,77,2191,33,1,404.5
6750,77,2191,34,1,269.1
6751,77,2191,35,1,790.82
6752,77,2191,119,1,1350.85
6753,77,2191,127,1,209.71
6754,73,2192,20,1,600.91
6755,476,2193,104,1,146.34
6756,476,2193,18,1,685.51
6757,161,2194,122,2,696.77
6758,161,2194,38,1,325.54
6759,464,2195,184,1,617.48
6760,338,2196,190,1,615.39
6761,232,2197,25,1,958.76
6762,232,2197,26,1,547.5
6763,232,2197,28,1,207.71
6764,232,2197,29,2,137.26
6765,250,2198,56,1,327.69
6766,250,2198,51,1,66.67
6767,250,2198,53,1,95.99
6768,230,2199,14,1,687.06
6769,123,2200,104,1,146.34
6770,134,2201,200,1,284.58
6771,134,2201,95,1,217.5
6772,379,2202,34,1,269.1
6773,379,2202,115,2,131.51
6774,379,2202,38,1,325.54
6775,173,2203,42,1,162.27
6776,173,2203,141,1,449.82
6777,173,2203,46,1,121.09
6778,173,2203,48,1,377.48
6779,173,2203,50,1,103.84
6780,173,2203,63,1,557.39
6781,329,2204,33,1,404.5
6782,329,2204,34,2,269.1
6783,329,2204,38,1,325.54
6784,293,2205,97,1,1968.21
6785,293,2205,2,1,6856.93
6786,293,2205,3,1,182.88
6787,293,2205,9,1,864.52
6788,293,2205,29,1,137.26
6789,73,2206,33,1,404.5
6790,73,2206,34,1,269.1
6791,73,2206,38,1,325.54
6792,73,2206,25,1,958.76
6793,417,2207,129,1,94.56
6794,417,2207,13,1,342.07
6795,417,2207,25,1,958.76
6796,417,2207,26,1,547.5
6797,417,2207,28,1,207.71
6798,301,2208,48,1,377.48
6799,301,2208,114,1,246.79
6800,301,2208,46,1,121.09
6801,192,2209,9,1,864.52
6802,192,2209,2,1,6856.93
6803,192,2209,3,1,182.88
6804,5,2210,163,2,417.18
6805,5,2210,41,1,708.68
6806,5,2210,42,1,162.27
6807,5,2210,47,1,691.19
6808,5,2210,48,1,377.48
6809,5,2210,21,1,2953.99
6810,260,2211,3,1,182.88
6811,200,2212,2,1,6856.93
6812,200,2212,3,1,182.88
6813,200,2212,6,1,2618.75
6814,200,2212,151,1,71.91
6815,19,2213,9,1,864.52
6816,19,2213,2,1,6856.93
6817,19,2213,3,2,182.88
6818,113,2214,33,1,404.5
6819,113,2214,61,1,1462.89
6820,44,2215,48,1,377.48
6821,44,2215,42,1,162.27
6822,44,2215,50,1,103.84
6823,44,2215,46,1,121.09
6824,27,2216,73,1,249.37
6825,450,2217,188,2,2599.64
6826,189,2218,188,1,2599.64
6827,8,2219,137,1,593.31
6828,8,2219,175,2,152.85
6829,424,2220,32,1,182.43
6830,424,2220,44,1,1768.56
6831,424,2220,25,1,958.76
6832,424,2220,26,1,547.5
6833,424,2220,29,1,137.26
6834,249,2221,33,1,404.5
6835,214,2222,179,1,148.28
6836,214,2222,68,2,1081.84
6837,466,2223,33,1,404.5
6838,466,2223,34,1,269.1
6839,466,2223,67,1,3651.66
6840,466,2223,38,1,325.54
6841,161,2224,7,1,2063.12
6842,161,2224,46,1,121.09
6843,161,2224,48,1,377.48
6844,161,2224,80,1,996.58
6845,161,2224,50,1,103.84
6846,49,2225,41,1,708.68
6847,49,2225,51,1,66.67
6848,49,2225,149,1,652.63
6849,49,2225,47,1,691.19
6850,161,2226,129,1,94.56
6851,161,2226,76,1,110.25
6852,497,2227,99,1,185.24
6853,497,2227,150,1,244.37
6854,283,2228,95,1,217.5
6855,283,2228,175,1,152.85
6856,213,2229,72,1,295.83
6857,213,2229,197,1,1440.46
6858,245,2230,2,1,6856.93
6859,245,2230,3,2,182.88
6860,245,2230,6,2,2618.75
6861,151,2231,110,1,228.23
6862,151,2231,51,1,66.67
6863,151,2231,53,2,95.99
6864,151,2231,54,1,131.19
6865,151,2231,56,1,327.69
6866,396,2232,153,1,564.14
6867,5,2233,32,1,182.43
6868,5,2233,64,1,578.73
6869,5,2233,37,1,113.29
6870,5,2233,39,1,51.31
6871,5,2233,31,1,118.65
6872,372,2234,56,2,327.69
6873,372,2234,121,2,279.43
6874,372,2234,51,1,66.67
6875,372,2234,53,1,95.99
6876,485,2235,32,1,182.43
6877,485,2235,96,1,2249.21
6878,485,2235,39,2,51.31
6879,485,2235,153,1,564.14
6880,485,2235,31,1,118.65
6881,367,2236,34,1,269.1
6882,367,2236,35,1,790.82
6883,367,2236,37,1,113.29
6884,367,2236,38,1,325.54
6885,138,2237,108,1,5179.59
6886,138,2237,25,1,958.76
6887,138,2237,26,1,547.5
6888,138,2237,29,1,137.26
6889,138,2237,95,1,217.5
6890,394,2238,76,1,110.25
6891,485,2239,1,1,5429.43
6892,485,2239,3,1,182.88
6893,485,2239,4,1,1045.02
6894,485,2239,69,1,5185.33
6895,485,2239,10,1,96.42
6896,362,2240,27,1,1128.13
6897,258,2241,169,1,452.68
6898,258,2241,51,1,66.67
6899,258,2241,53,1,95.99
6900,377,2242,2,1,6856.93
6901,377,2242,3,2,182.88
6902,377,2242,6,1,2618.75
6903,377,2242,9,1,864.52
6904,377,2242,61,1,1462.89
6905,272,2243,198,1,440.15
6906,272,2243,159,1,132.33
6907,83,2244,1,1,5429.43
6908,83,2244,4,1,1045.02
6909,83,2244,137,1,593.31
6910,83,2244,10,1,96.42
6911,83,2244,141,1,449.82
6912,18,2245,1,1,5429.43
6913,18,2245,10,1,96.42
6914,18,2245,3,1,182.88
6915,34,2246,51,1,66.67
6916,34,2246,53,1,95.99
6917,34,2246,54,2,131.19
6918,34,2246,23,1,3803.84
6919,34,2246,56,1,327.69
6920,2,2247,24,1,362.63
6921,416,2248,200,1,284.58
6922,416,2248,34,1,269.1
6923,416,2248,138,1,2075.88
6924,365,2249,138,1,2075.88
6925,365,2249,184,1,617.48
6926,365,2249,25,1,958.76
6927,365,2249,28,1,207.71
6928,365,2249,29,1,137.26
6929,128,2250,168,2,126.51
6930,281,2251,73,1,249.37
6931,281,2251,71,1,241.15
6932,181,2252,33,1,404.5
6933,181,2252,34,1,269.1
6934,181,2252,35,1,790.82
6935,181,2252,38,2,325.54
6936,232,2253,42,1,162.27
6937,232,2253,173,1,426.85
6938,232,2253,46,1,121.09
6939,232,2253,48,1,377.48
6940,232,2253,50,1,103.84
6941,444,2254,1,1,5429.43
6942,444,2254,4,1,1045.02
6943,444,2254,10,1,96.42
6944,444,2254,20,1,600.91
6945,444,2254,85,1,1742.75
6946,149,2255,80,1,996.58
6947,149,2255,15,1,478.33
6948,9,2256,33,1,404.5
6949,9,2256,34,1,269.1
6950,9,2256,35,1,790.82
6951,9,2256,198,1,440.15
6952,9,2256,38,1,325.54
6953,18,2257,9,1,864.52
6954,18,2257,2,1,6856.93
6955,18,2257,6,1,2618.75
6956,18,2257,47,1,691.19
6957,474,2258,25,1,958.76
6958,474,2258,26,1,547.5
6959,474,2258,28,2,207.71
6960,474,2258,62,1,122.09
6961,33,2259,131,1,457.64
6962,33,2259,85,2,1742.75
6963,346,2260,89,1,73.16
6964,178,2261,48,1,377.48
6965,178,2261,42,1,162.27
6966,178,2261,47,1,691.19
6967,76,2262,2,1,6856.93
6968,76,2262,3,1,182.88
6969,76,2262,6,1,2618.75
6970,76,2262,16,1,680.77
6971,76,2262,151,1,71.91
6972,173,2263,23,1,3803.84
6973,177,2264,25,1,958.76
6974,177,2264,26,1,547.5
6975,177,2264,129,1,94.56
6976,177,2264,28,1,207.71
6977,444,2265,25,1,958.76
6978,444,2265,26,1,547.5
6979,444,2265,28,1,207.71
6980,444,2265,29,1,137.26
6981,241,2266,82,1,482.06
6982,241,2266,63,1,557.39
6983,221,2267,137,1,593.31
6984,221,2267,188,1,2599.64
6985,352,2268,170,1,810.36
6986,352,2268,125,1,208.91
6987,227,2269,1,1,5429.43
6988,227,2269,10,1,96.42
6989,227,2269,3,1,182.88
6990,227,2269,4,1,1045.02
6991,466,2270,138,1,2075.88
6992,252,2271,48,1,377.48
6993,252,2271,57,1,215.42
6994,252,2271,106,1,449.77
6995,252,2271,46,1,121.09
6996,131,2272,2,1,6856.93
6997,131,2272,3,1,182.88
6998,131,2272,164,1,297.97
6999,131,2272,6,2,2618.75
7000,131,2272,9,1,864.52
7001,131,2272,183,1,171.04
7002,116,2273,34,1,269.1
7003,116,2273,158,1,655.51
7004,279,2274,84,1,98.36
7005,142,2275,177,1,3544.65
7006,123,2276,139,1,351.69
7007,429,2277,146,1,323.76
7008,21,2278,37,1,113.29
7009,423,2279,131,1,457.64
7010,423,2279,85,1,1742.75
7011,77,2280,56,1,327.69
7012,77,2280,51,2,66.67
7013,77,2280,54,1,131.19
7014,371,2281,88,1,398.34
7015,371,2281,25,1,958.76
7016,371,2281,26,1,547.5
7017,371,2281,29,1,137.26
7018,468,2282,118,1,175.91
7019,358,2283,69,1,5185.33
7020,445,2284,65,1,586.82
7021,445,2284,172,1,72.49
7022,445,2284,25,1,958.76
7023,445,2284,26,1,547.5
7024,445,2284,28,1,207.71
7025,445,2284,29,1,137.26
7026,172,2285,33,1,404.5
7027,172,2285,34,1,269.1
7028,166,2286,2,1,6856.93
7029,166,2286,3,1,182.88
7030,166,2286,6,2,2618.75
7031,166,2286,9,1,864.52
7032,166,2286,74,1,132.13
7033,166,2286,61,1,1462.89
7034,110,2287,2,1,6856.93
7035,110,2287,3,1,182.88
7036,110,2287,6,1,2618.75
7037,110,2287,9,1,864.52
7038,110,2287,120,1,37.31
7039,436,2288,9,2,864.52
7040,436,2288,2,1,6856.93
7041,436,2288,3,1,182.88
7042,436,2288,6,1,2618.75
7043,172,2289,41,1,708.68
7044,172,2289,47,1,691.19
7045,250,2290,33,1,404.5
7046,250,2290,34,1,269.1
7047,250,2290,35,1,790.82
7048,250,2290,38,1,325.54
7049,250,2290,155,1,298.62
7050,470,2291,25,1,958.76
7051,470,2291,26,1,547.5
7052,432,2292,50,1,103.84
7053,432,2292,55,1,41.52
7054,231,2293,100,1,418.81
7055,491,2294,1,1,5429.43
7056,491,2294,10,1,96.42
7057,491,2294,4,1,1045.02
7058,392,2295,179,1,148.28
7059,392,2295,7,1,2063.12
7060,353,2296,32,2,182.43
7061,353,2296,196,1,211.44
7062,353,2296,165,1,867.11
7063,353,2296,37,1,113.29
7064,353,2296,31,1,118.65
7065,336,2297,1,1,5429.43
7066,336,2297,3,2,182.88
7067,336,2297,4,1,1045.02
7068,32,2298,25,1,958.76
7069,32,2298,29,1,137.26
7070,32,2298,54,1,131.19
7071,32,2298,181,1,353.61
7072,399,2299,48,1,377.48
7073,399,2299,42,1,162.27
7074,399,2299,58,2,143.75
7075,399,2299,47,1,691.19
7076,194,2300,166,1,184.75
7077,467,2301,9,2,864.52
7078,467,2301,2,1,6856.93
7079,35,2302,179,1,148.28
7080,35,2302,191,1,2178.66
7081,219,2303,153,2,564.14
7082,495,2304,2,1,6856.93
7083,495,2304,3,1,182.88
7084,495,2304,6,1,2618.75
7085,495,2304,9,1,864.52
7086,495,2304,82,1,482.06
7087,354,2305,65,1,586.82
7088,354,2305,50,1,103.84
7089,382,2306,97,1,1968.21
7090,382,2306,180,1,279.71
7091,369,2307,77,1,193.57
7092,369,2307,141,1,449.82
7093,210,2308,1,1,5429.43
7094,210,2308,3,1,182.88
7095,210,2308,4,1,1045.02
7096,210,2308,41,1,708.68
7097,210,2308,10,1,96.42
7098,210,2308,152,1,92.66
7099,201,2309,197,1,1440.46
7100,54,2310,42,1,162.27
7101,54,2310,50,2,103.84
7102,54,2310,46,1,121.09
7103,219,2311,41,1,708.68
7104,219,2311,42,1,162.27
7105,219,2311,74,1,132.13
7106,219,2311,47,1,691.19
7107,219,2311,48,1,377.48
7108,219,2311,181,2,353.61
7109,175,2312,42,1,162.27
7110,175,2312,46,1,121.09
7111,175,2312,48,1,377.48
7112,175,2312,50,1,103.84
7113,175,2312,88,1,398.34
7114,305,2313,29,1,137.26
7115,213,2314,104,1,146.34
7116,213,2314,42,1,162.27
7117,213,2314,46,1,121.09
7118,213,2314,48,1,377.48
7119,213,2314,50,1,103.84
7120,213,2314,93,1,304.48
7121,200,2315,92,1,182.48
7122,200,2315,159,1,132.33
7123,7,2316,131,1,457.64
7124,165,2317,48,1,377.48
7125,165,2317,41,1,708.68
7126,165,2317,47,1,691.19
7127,433,2318,116,1,136.01
7128,433,2318,92,1,182.48
7129,145,2319,22,1,2057.09
7130,180,2320,33,1,404.5
7131,180,2320,34,2,269.1
7132,466,2321,41,1,708.68
7133,466,2321,42,1,162.27
7134,466,2321,47,1,691.19
7135,189,2322,9,1,864.52
7136,189,2322,2,1,6856.93
7137,189,2322,6,1,2618.75
7138,127,2323,190,1,615.39
7139,127,2323,62,1,122.09
7140,62,2324,32,1,182.43
7141,62,2324,37,1,113.29
7142,62,2324,39,2,51.31
7143,400,2325,89,1,73.16
7144,400,2325,82,1,482.06
7145,210,2326,106,1,449.77
7146,210,2326,134,1,3215.18
7147,436,2327,34,2,269.1
7148,436,2327,35,1,790.82
7149,436,2327,38,1,325.54
7150,76,2328,2,1,6856.93
7151,76,2328,3,1,182.88
7152,76,2328,39,1,51.31
7153,76,2328,9,1,864.52
7154,76,2328,59,1,88.07
7155,83,2329,171,1,100.57
7156,141,2330,41,1,708.68
7157,141,2330,42,1,162.27
7158,141,2330,47,1,691.19
7159,60,2331,1,1,5429.43
7160,60,2331,3,1,182.88
7161,60,2331,4,1,1045.02
7162,60,2331,6,1,2618.75
7163,60,2331,10,1,96.42
7164,60,2331,119,1,1350.85
7165,197,2332,1,1,5429.43
7166,197,2332,3,1,182.88
7167,197,2332,4,1,1045.02
7168,197,2332,141,1,449.82
7169,197,2332,157,1,278.2
7170,341,2333,56,2,327.69
7171,341,2333,51,1,66.67
7172,341,2333,53,1,95.99
7173,341,2333,54,1,131.19
7174,379,2334,25,1,958.76
7175,379,2334,28,1,207.71
7176,379,2334,125,1,208.91
7177,404,2335,116,1,136.01
7178,404,2335,25,1,958.76
7179,404,2335,26,1,547.5
7180,404,2335,28,1,207.71
7181,404,2335,29,1,137.26
7182,434,2336,70,1,1076.29
7183,193,2337,120,2,37.31
7184,193,2337,1,1,5429.43
7185,193,2337,10,1,96.42
7186,193,2337,4,1,1045.02
7187,433,2338,56,1,327.69
7188,433,2338,82,1,482.06
7189,433,2338,51,1,66.67
7190,433,2338,54,1,131.19
7191,321,2339,189,2,46.18
7192,321,2339,47,1,691.19
7193,293,2340,76,1,110.25
7194,293,2340,51,1,66.67
7195,293,2340,54,1,131.19
7196,293,2340,56,1,327.69
7197,293,2340,157,1,278.2
7198,56,2341,32,1,182.43
7199,56,2341,39,1,51.31
7200,56,2341,110,1,228.23
7201,56,2341,51,1,66.67
7202,56,2341,31,2,118.65
7203,408,2342,85,1,1742.75
7204,269,2343,81,1,1613.84
7205,269,2343,22,1,2057.09
7206,233,2344,48,1,377.48
7207,233,2344,88,1,398.34
7208,233,2344,47,1,691.19
7209,43,2345,48,1,377.48
7210,43,2345,42,1,162.27
7211,43,2345,50,2,103.84
7212,43,2345,46,1,121.09
7213,307,2346,94,1,192.65
7214,105,2347,2,1,6856.93
7215,105,2347,59,1,88.07
7216,381,2348,25,1,958.76
7217,381,2348,28,2,207.71
7218,17,2349,41,1,708.68
7219,17,2349,42,1,162.27
7220,17,2349,76,1,110.25
7221,17,2349,47,1,691.19
7222,17,2349,179,1,148.28
7223,255,2350,186,1,109.52
7224,255,2350,51,1,66.67
7225,255,2350,84,1,98.36
7226,255,2350,54,1,131.19
7227,261,2351,33,1,404.5
7228,261,2351,34,1,269.1
7229,261,2351,35,1,790.82
7230,261,2351,38,1,325.54
7231,261,2351,44,1,1768.56
7232,261,2351,141,1,449.82
7233,63,2352,1,1,5429.43
7234,63,2352,2,1,6856.93
7235,63,2352,3,1,182.88
7236,63,2352,9,1,864.52
7237,63,2352,106,1,449.77
7238,154,2353,141,1,449.82
7239,494,2354,172,1,72.49
7240,187,2355,33,1,404.5
7241,187,2355,34,1,269.1
7242,187,2355,35,1,790.82
7243,187,2355,1,1,5429.43
7244,187,2355,38,1,325.54
7245,187,2355,90,1,2115.26
7246,339,2356,56,1,327.69
7247,339,2356,51,1,66.67
7248,339,2356,54,1,131.19
7249,499,2357,1,1,5429.43
7250,499,2357,10,1,96.42
7251,499,2357,75,1,670.09
7252,335,2358,121,1,279.43
7253,71,2359,77,1,193.57
7254,190,2360,42,1,162.27
7255,190,2360,50,1,103.84
7256,190,2360,46,2,121.09
7257,155,2361,173,1,426.85
7258,473,2362,41,2,708.68
7259,473,2362,42,1,162.27
7260,473,2362,47,2,691.19
7261,365,2363,153,1,564.14
7262,365,2363,25,1,958.76
7263,365,2363,28,1,207.71
7264,365,2363,29,1,137.26
7265,365,2363,94,1,192.65
7266,371,2364,26,1,547.5
7267,371,2364,51,1,66.67
7268,371,2364,53,1,95.99
7269,371,2364,54,1,131.19
7270,421,2365,185,1,329.38
7271,388,2366,33,1,404.5
7272,388,2366,34,1,269.1
7273,388,2366,35,1,790.82
7274,21,2367,2,1,6856.93
7275,21,2367,3,1,182.88
7276,21,2367,9,1,864.52
7277,21,2367,86,1,336.99
7278,21,2367,87,1,281.44
7279,374,2368,34,2,269.1
7280,374,2368,35,1,790.82
7281,374,2368,38,1,325.54
7282,465,2369,142,1,243.55
7283,465,2369,145,1,165.87
7284,465,2369,25,1,958.76
7285,465,2369,26,1,547.5
7286,465,2369,28,1,207.71
7287,465,2369,29,1,137.26
7288,445,2370,148,1,658.67
7289,445,2370,140,1,61.32
7290,181,2371,1,1,5429.43
7291,181,2371,3,1,182.88
7292,181,2371,4,1,1045.02
7293,181,2371,10,1,96.42
7294,181,2371,23,1,3803.84
7295,317,2372,131,1,457.64
7296,63,2373,9,1,864.52
7297,63,2373,2,1,6856.93
7298,63,2373,3,1,182.88
7299,455,2374,86,1,336.99
7300,210,2375,25,2,958.76
7301,210,2375,26,1,547.5
7302,210,2375,99,1,185.24
7303,210,2375,61,1,1462.89
7304,44,2376,36,1,703.99
7305,392,2377,1,1,5429.43
7306,392,2377,30,1,583.67
7307,389,2378,2,1,6856.93
7308,389,2378,6,1,2618.75
7309,389,2378,9,1,864.52
7310,389,2378,10,1,96.42
7311,389,2378,77,2,193.57
7312,400,2379,96,1,2249.21
7313,400,2379,54,1,131.19
7314,400,2379,25,1,958.76
7315,400,2379,26,1,547.5
7316,400,2379,28,1,207.71
7317,400,2379,29,1,137.26
7318,189,2380,39,2,51.31
7319,189,2380,41,1,708.68
7320,189,2380,42,2,162.27
7321,189,2380,47,1,691.19
7322,189,2380,48,1,377.48
7323,189,2380,117,1,159.84
7324,276,2381,25,1,958.76
7325,276,2381,28,1,207.71
7326,276,2381,29,2,137.26
7327,172,2382,1,1,5429.43
7328,172,2382,3,1,182.88
7329,172,2382,4,1,1045.02
7330,172,2382,10,1,96.42
7331,172,2382,187,2,521.01
7332,232,2383,116,1,136.01
7333,232,2383,191,1,2178.66
7334,493,2384,10,1,96.42
7335,17,2385,132,2,284.92
7336,17,2385,46,1,121.09
7337,17,2385,48,1,377.48
7338,17,2385,50,1,103.84
7339,17,2385,179,1,148.28
7340,486,2386,164,1,297.97
7341,66,2387,179,1,148.28
7342,66,2387,94,1,192.65
7343,56,2388,107,1,5057.62
7344,56,2388,151,1,71.91
7345,172,2389,34,1,269.1
7346,172,2389,38,1,325.54
7347,172,2389,23,1,3803.84
7348,299,2390,145,1,165.87
7349,299,2390,162,1,2324.66
7350,291,2391,138,1,2075.88
7351,291,2391,134,1,3215.18
7352,178,2392,34,1,269.1
7353,178,2392,135,2,248.61
7354,152,2393,144,1,91.59
7355,152,2393,193,1,256.05
7356,200,2394,56,1,327.69
7357,200,2394,51,1,66.67
7358,200,2394,54,1,131.19
7359,200,2394,191,1,2178.66
7360,236,2395,120,1,37.31
7361,236,2395,178,1,3002.16
7362,240,2396,32,1,182.43
7363,240,2396,33,1,404.5
7364,240,2396,37,1,113.29
7365,240,2396,14,1,687.06
7366,240,2396,31,1,118.65
7367,490,2397,25,2,958.76
7368,490,2397,28,1,207.71
7369,490,2397,29,1,137.26
7370,490,2397,132,1,284.92
7371,19,2398,47,1,691.19
7372,19,2398,51,1,66.67
7373,19,2398,53,1,95.99
7374,19,2398,54,1,131.19
7375,19,2398,182,1,190.33
7376,19,2398,56,1,327.69
7377,227,2399,166,1,184.75
7378,227,2399,41,1,708.68
7379,227,2399,42,1,162.27
7380,227,2399,141,1,449.82
7381,227,2399,47,1,691.19
7382,227,2399,48,1,377.48
7383,1,2400,184,1,617.48
7384,1,2400,34,2,269.1
7385,1,2400,36,1,703.99
7386,391,2401,8,1,338.12
7387,391,2401,129,1,94.56
7388,380,2402,190,1,615.39
7389,413,2403,139,1,351.69
7390,413,2403,157,1,278.2
7391,447,2404,105,1,250.27
7392,217,2405,48,1,377.48
7393,217,2405,50,1,103.84
7394,217,2405,46,1,121.09
7395,344,2406,50,1,103.84
7396,344,2406,77,1,193.57
7397,338,2407,73,1,249.37
7398,338,2407,1,1,5429.43
7399,338,2407,10,1,96.42
7400,338,2407,4,1,1045.02
7401,329,2408,176,1,1269.55
7402,329,2408,27,1,1128.13
7403,188,2409,1,1,5429.43
7404,188,2409,4,2,1045.02
7405,188,2409,10,1,96.42
7406,188,2409,177,1,3544.65
7407,188,2409,127,1,209.71
7408,92,2410,48,1,377.48
7409,92,2410,33,1,404.5
7410,92,2410,46,1,121.09
7411,331,2411,182,1,190.33
7412,368,2412,33,1,404.5
7413,368,2412,36,1,703.99
7414,449,2413,33,1,404.5
7415,449,2413,34,1,269.1
7416,372,2414,32,1,182.43
7417,372,2414,36,1,703.99
7418,372,2414,37,1,113.29
7419,372,2414,152,1,92.66
7420,372,2414,31,1,118.65
7421,170,2415,9,1,864.52
7422,170,2415,2,1,6856.93
7423,170,2415,3,1,182.88
7424,170,2415,154,1,3786.85
7425,484,2416,25,1,958.76
7426,484,2416,28,1,207.71
7427,484,2416,29,1,137.26
7428,435,2417,40,1,36.51
7429,435,2417,118,1,175.91
7430,488,2418,56,1,327.69
7431,488,2418,153,1,564.14
7432,488,2418,194,1,582.97
7433,488,2418,51,1,66.67
7434,111,2419,2,1,6856.93
7435,111,2419,3,1,182.88
7436,111,2419,6,1,2618.75
7437,111,2419,9,1,864.52
7438,111,2419,10,2,96.42
7439,111,2419,126,1,224.49
7440,233,2420,25,1,958.76
7441,233,2420,75,2,670.09
7442,233,2420,29,1,137.26
7443,378,2421,33,1,404.5
7444,378,2421,34,1,269.1
7445,378,2421,35,1,790.82
7446,378,2421,195,1,411.6
7447,378,2421,38,1,325.54
7448,378,2421,51,1,66.67
7449,249,2422,41,1,708.68
7450,137,2423,3,1,182.88
7451,137,2423,42,1,162.27
7452,137,2423,46,1,121.09
7453,137,2423,48,1,377.48
7454,137,2423,159,1,132.33
7455,348,2424,25,1,958.76
7456,348,2424,28,1,207.71
7457,348,2424,29,1,137.26
7458,308,2425,119,1,1350.85
7459,264,2426,32,1,182.43
7460,264,2426,39,1,51.31
7461,264,2426,37,1,113.29
7462,264,2426,31,1,118.65
7463,180,2427,83,1,584.83
7464,180,2427,94,1,192.65
7465,383,2428,55,1,41.52
7466,222,2429,1,1,5429.43
7467,222,2429,10,1,96.42
7468,222,2429,123,1,140.92
7469,222,2429,86,1,336.99
7470,164,2430,61,1,1462.89
7471,340,2431,141,1,449.82
7472,340,2431,127,1,209.71
7473,157,2432,41,2,708.68
7474,157,2432,42,1,162.27
7475,157,2432,47,1,691.19
7476,343,2433,33,2,404.5
7477,343,2433,34,1,269.1
7478,343,2433,35,1,790.82
7479,343,2433,38,1,325.54
7480,343,2433,61,1,1462.89
7481,449,2434,41,1,708.68
7482,449,2434,42,1,162.27
7483,449,2434,47,2,691.19
7484,72,2435,48,1,377.48
7485,72,2435,42,1,162.27
7486,72,2435,102,2,1982.66
7487,72,2435,46,1,121.09
7488,451,2436,165,1,867.11
7489,451,2436,135,1,248.61
7490,242,2437,1,1,5429.43
7491,420,2438,9,2,864.52
7492,420,2438,2,1,6856.93
7493,420,2438,124,1,4869.43
7494,269,2439,92,1,182.48
7495,332,2440,33,1,404.5
7496,332,2440,34,1,269.1
7497,332,2440,35,1,790.82
7498,332,2440,38,1,325.54
7499,332,2440,46,1,121.09
7500,332,2440,145,1,165.87
7501,282,2441,141,1,449.82
7502,234,2442,2,1,6856.93
7503,234,2442,133,1,165.39
7504,314,2443,1,1,5429.43
7505,314,2443,3,1,182.88
7506,314,2443,4,1,1045.02
7507,314,2443,79,1,421.1
7508,314,2443,18,2,685.51
7509,215,2444,34,1,269.1
7510,215,2444,190,1,615.39
7511,215,2444,38,2,325.54
7512,215,2444,95,1,217.5
7513,232,2445,99,1,185.24
7514,232,2445,51,1,66.67
7515,232,2445,53,1,95.99
7516,232,2445,54,1,131.19
7517,285,2446,32,1,182.43
7518,285,2446,37,1,113.29
7519,285,2446,167,1,104.4
7520,285,2446,39,1,51.31
7521,285,2446,31,1,118.65
7522,347,2447,42,1,162.27
7523,347,2447,173,2,426.85
7524,347,2447,46,1,121.09
7525,347,2447,13,1,342.07
7526,347,2447,48,1,377.48
7527,347,2447,50,1,103.84
7528,252,2448,75,1,670.09
7529,252,2448,16,1,680.77
7530,252,2448,51,1,66.67
7531,252,2448,53,1,95.99
7532,252,2448,54,2,131.19
7533,252,2448,56,1,327.69
7534,172,2449,32,1,182.43
7535,172,2449,46,1,121.09
7536,172,2449,39,1,51.31
7537,438,2450,29,1,137.26
7538,438,2450,165,2,867.11
7539,438,2450,47,1,691.19
7540,221,2451,48,1,377.48
